mc	mn	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
89	89	3	3/8	3/8	0							90
90	90	3	3/8	3/8	0					line		91
91	91	3	3/8	3/8	0							92
92	92	3	3/8	3/8	0							93
93	93	3	3/8	3/8	0							94
94	94	3	3/8	3/8	0							95
95	95	3	3/8	3/8	0							96
96	96	3	3/8	3/8	0					line		97
97	97	3	3/8	3/8	0							98
98	98	3	3/8	3/8	0							99
99	99	3	3/8	3/8	0							100
100	100	3	3/8	3/8	0					line		101
101	101	3	3/8	3/8	0							102
102	102	3	3/8	3/8	0							103
103	103	3	3/8	3/8	0							104
104	104	3	3/8	3/8	0							105
105	105	3	3/8	3/8	0							106
106	106	3	3/8	3/8	0							107
107	107	3	3/8	3/8	0							108
108	108	3	3/8	3/8	0							109
109	109	3	3/8	3/8	0							110
110	110	3	3/8	3/8	0							111
111	111	3	3/8	3/8	0							112
112	112	3	3/8	3/8	0							113
113	113	3	3/8	3/8	0							114
114	114	3	3/8	3/8	0				double			115
115	115	0	3/8	3/8	0							116
116	116	0	3/8	3/8	0							117
117	117	0	3/8	3/8	0							118
118	118	0	3/8	3/8	0							119
119	119	0	3/8	3/8	0							120
120	120	0	3/8	3/8	0							121
121	121	0	3/8	3/8	0					line		122
122	122	0	3/8	3/8	0							123
123	123	0	3/8	3/8	0							124
124	124	0	3/8	3/8	0							125
125	125	0	3/8	3/8	0							126
126	126	0	3/8	3/8	0							127
127	127	0	3/8	3/8	0							128
128	128	0	3/8	3/8	0							129
129	129	0	3/8	3/8	0							130
130	130	0	3/8	3/8	0							131
131	131	0	3/8	3/8	0							132
132	132	0	3/8	3/8	0							133
133	133	0	3/8	3/8	0							134
134	134	0	3/8	3/8	0							135
135	135	0	3/8	3/8	0							136
136	136	0	3/8	3/8	0							137
137	137	0	3/8	3/8	0							138
138	138	0	3/8	3/8	0							139
139	139	0	3/8	3/8	0							140
140	140	0	3/8	3/8	0							141
141	141	0	3/8	3/8	0							142
142	142	0	3/8	3/8	0							143
143	143	0	3/8	3/8	0							144
144	144	0	3/8	3/8	0							145
145	145	0	3/8	3/8	0							146
146	146	0	3/8	3/8	0							147
147	147	0	3/8	3/8	0							148
148	148	0	3/8	3/8	0							149
149	149	0	3/8	3/8	0							150
150	150	0	3/8	3/8	0							151
151	151	0	3/8	3/8	0							152
152	152	0	3/8	3/8	0							153
153	153	0	3/8	3/8	0							154
154	154	0	3/8	3/8	0							155
155	155	0	3/8	3/8	0							156
156	156	0	3/8	3/8	0							157
157	157	0	3/8	3/8	0							158
158	158	0	3/8	3/8	0							159
159	159	0	3/8	3/8	0							160
160	160	3	3/8	3/8	0							161
161	161	3	3/8	3/8	0							162
162	162	3	3/8	3/8	0							163
163	163	3	3/8	3/8	0					line		164
164	164	3	3/8	3/8	0							165
165	165	3	3/8	3/8	0							166
166	166	3	3/8	3/8	0							167
167	167	3	3/8	3/8	0							168
168	168	3	3/8	3/8	0							169
169	169	3	3/8	3/8	0							170
170	170	3	3/8	3/8	0							171
171	171	3	3/8	3/8	0							172
172	172	3	3/8	3/8	0							173
173	173	3	3/8	3/8	0							174
174	174	3	3/8	3/8	0							175
175	175	3	3/8	3/8	0							176
176	176	3	3/8	3/8	0							177
177	177	3	3/8	3/8	0							178
178	178	3	3/8	3/8	0							179
179	179	3	3/8	3/8	0							180
180	180	3	3/8	3/8	0							181
181	181	3	3/8	3/8	0							182
182	182	3	3/8	3/8	0					line		183
183	183	3	3/8	3/8	0							184
184	184	3	3/8	3/8	0							185
185	185	3	3/8	3/8	0					line		186
186	186	3	3/8	13/32	0							187
187	187	3	3/8	3/8	0							188
188	188	3	3/8	3/8	0							189
189	189	3	3/8	3/8	0					line		190
190	190	3	3/8	3/8	0							191
191	191	3	3/8	3/8	0							192
192	192	3	3/8	3/8	0							193
193	193	3	3/8	3/8	0							194
194	194	3	3/8	3/8	0							195
195	195	3	3/8	3/8	0							196
196	196	3	3/8	3/8	0							197
197	197	3	3/8	3/8	0					line		198
198	198	3	3/8	3/8	0							199
199	199	3	3/8	3/8	0							200
200	200	3	3/8	3/8	0							201
201	201	3	3/8	3/8	0							202
202	202	3	3/8	3/8	0					line		203
203	203	3	3/8	3/8	0							204
204	204	3	3/8	3/8	0							205
205	205	3	3/8	3/8	0							206
206	206	3	3/8	3/8	0							207
207	207	3	3/8	3/8	0							208
208	208	3	3/8	3/8	0							209
209	209	3	3/8	3/8	0							210
210	210	3	3/8	3/8	0							211
211	211	3	3/8	3/8	0							212
212	212	3	3/8	3/8	0							213
213	213	3	3/8	3/8	0							214
214	214	3	3/8	3/8	0							215
215	215	3	3/8	3/8	0							216
216	216	3	3/8	3/8	0							217
217	217	3	3/8	3/8	0							218
218	218	3	3/8	3/8	0							219
219	219	3	3/8	3/8	0					line		220
220	220	3	3/8	3/8	0							221
221	221	3	3/8	3/8	0							222
222	222	3	3/8	3/8	0							223
223	223	3	3/8	3/8	0							224
224	224	3	3/8	3/8	0					line		225
225	225	3	3/8	3/8	0							226
226	226	3	3/8	3/8	0							227
227	227	3	3/8	3/8	0							228
228	228	3	3/8	3/8	0							229
229	229	3	3/8	3/8	0					line		230
230	230	3	3/8	3/8	0							231
231	231	3	3/8	3/8	0							232
232	232	3	3/8	3/8	0							233
233	233	3	3/8	3/8	0							234
234	234	3	3/8	3/8	0					line		235
235	235	3	3/8	3/8	0							236
236	236	3	3/8	3/8	0							237
237	237	3	3/8	3/8	0							238
238	238	3	3/8	3/8	0							239
239	239	3	3/8	3/8	0							240
240	240	3	3/8	3/8	0							241
241	241	3	3/8	3/8	0							242
242	242	3	3/8	3/8	0							243
243	243	3	3/8	3/8	0					line		244
244	244	3	3/8	3/8	0							245
245	245	3	3/8	3/8	0							246
246	246	3	3/8	3/8	0							247
247	247	3	3/8	3/8	0					line		248
248	248	3	3/8	3/8	0							249
249	249	3	3/8	3/8	0							250
250	250	3	3/8	3/8	0							251
251	251	3	3/8	3/8	0							252
252	252	3	3/8	3/8	0							253
253	253	3	3/8	3/8	0							254
254	254	3	3/8	3/8	0							255
255	255	3	3/8	1/2	0				end		lastMeasure	-1
