mc	mn	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
68	68	2	2/4	1/2	0							69
69	69	2	2/4	1/2	0					line		70
70	70	2	2/4	1/2	0							71
71	71	2	2/4	1/2	0							72
72	72	2	2/4	1/2	0					line		73
73	73	2	2/4	1/2	0							74
74	74	2	2/4	1/2	0							75
75	75	2	2/4	1/2	0					line		76
76	76	2	2/4	1/2	0							77
77	77	2	2/4	1/2	0							78
78	78	2	2/4	1/2	0					line		79
79	79	2	2/4	1/2	0							80
80	80	2	2/4	1/2	0							81
81	81	2	2/4	1/2	0							82
82	82	2	2/4	1/2	0					page		83
83	83	2	2/4	1/2	0							84
84	84	2	2/4	1/2	0							85
85	85	2	2/4	1/2	0							86
86	86	2	2/4	1/2	0					line		87
87	87	2	2/4	1/2	0							88
88	88	2	2/4	1/2	0							89
89	89	2	2/4	1/2	0					line		90
90	90	2	2/4	1/2	0							91
91	91	2	2/4	1/2	0							92
92	92	2	2/4	1/2	0					line		93
93	93	2	2/4	1/2	0							94
94	94	2	2/4	1/2	0							95
95	95	2	2/4	1/2	0					line		96
96	96	2	2/4	1/2	0							97
97	97	2	2/4	1/2	0							98
98	98	2	2/4	1/2	0					page		99
99	99	2	2/4	1/2	0							100
100	100	2	2/4	1/2	0							101
101	101	2	2/4	1/2	0					line		102
102	102	2	2/4	1/2	0							103
103	103	2	2/4	1/2	0							104
104	104	2	2/4	1/2	0					line		105
105	105	2	2/4	1/2	0							106
106	106	2	2/4	1/2	0							107
107	107	2	2/4	1/2	0					line		108
108	108	2	2/4	1/2	0							109
109	109	2	2/4	1/2	0							110
110	110	2	2/4	1/2	0					line		111
111	111	2	2/4	1/2	0							112
112	112	2	2/4	1/2	0							113
113	113	2	2/4	1/2	0							114
114	114	2	2/4	1/2	0				double	page		115
115	115	0	2/4	1/2	0							116
116	116	0	2/4	1/2	0							117
117	117	0	2/4	1/2	0					line		118
118	118	0	2/4	1/2	0							119
119	119	0	2/4	1/2	0							120
120	120	0	2/4	1/2	0					line		121
121	121	0	2/4	1/2	0							122
122	122	0	2/4	1/2	0							123
123	123	0	2/4	1/2	0					line		124
124	124	0	2/4	1/2	0							125
125	125	0	2/4	1/2	0							126
126	126	0	2/4	1/2	0					line		127
127	127	0	2/4	1/2	0							128
128	128	0	2/4	1/2	0							129
129	129	0	2/4	1/2	0					page		130
130	130	0	2/4	1/2	0							131
131	131	0	2/4	1/2	0							132
132	132	0	2/4	1/2	0					line		133
133	133	0	2/4	1/2	0							134
134	134	0	2/4	1/2	0							135
135	135	0	2/4	1/2	0					line		136
136	136	0	2/4	1/2	0							137
137	137	0	2/4	1/2	0							138
138	138	0	2/4	1/2	0					line		139
139	139	0	2/4	1/2	0							140
140	140	0	2/4	1/2	0							141
141	141	0	2/4	1/2	0					line		142
142	142	0	2/4	1/2	0							143
143	143	0	2/4	1/2	0							144
144	144	0	2/4	1/2	0					page		145
145	145	0	2/4	1/2	0							146
146	146	0	2/4	1/2	0							147
147	147	0	2/4	1/2	0					line		148
148	148	0	2/4	1/2	0							149
149	149	0	2/4	1/2	0							150
150	150	0	2/4	1/2	0					line		151
151	151	0	2/4	1/2	0							152
152	152	0	2/4	1/2	0							153
153	153	0	2/4	1/2	0					line		154
154	154	0	2/4	1/2	0							155
155	155	0	2/4	1/2	0							156
156	156	0	2/4	1/2	0					line		157
157	157	0	2/4	1/2	0							158
158	158	0	2/4	1/2	0							159
159	159	0	2/4	1/2	0					page		160
160	160	0	2/4	1/2	0							161
161	161	0	2/4	1/2	0							162
162	162	0	2/4	1/2	0							163
163	163	0	2/4	1/2	0					line		164
164	164	0	2/4	1/2	0							165
165	165	0	2/4	1/2	0							166
166	166	0	2/4	1/2	0					line		167
167	167	0	2/4	1/2	0							168
168	168	0	2/4	1/2	0							169
169	169	0	2/4	1/2	0					line		170
170	170	0	2/4	1/2	0							171
171	171	0	2/4	1/2	0							172
172	172	0	2/4	1/2	0							173
173	173	0	2/4	1/2	0					line		174
174	174	0	2/4	1/2	0							175
175	175	0	2/4	1/2	0							176
176	176	0	2/4	1/2	0							177
177	177	0	2/4	1/2	0						lastMeasure	-1
