slice	0	1	2	3	4	5	6	7	8	9	10	11
[0.0, 1.0)	0.0	0.0	0.0	0.0	1.75	0.0	0.0	0.25	0.0	0.0	0.0	0.0
[1.0, 2.0)	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.25	0.0	0.0	0.0	0.0
[2.0, 3.0)	0.0	0.0	0.0	0.0	0.25	0.0	1.0	0.0	0.0	0.25	0.0	0.0
[3.0, 4.0)	0.0	0.0	0.0	0.0	0.25	0.0	0.0	1.0	0.0	0.0	0.0	0.25
[4.0, 5.0)	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	1.0	0.0	0.0
[5.0, 6.0)	0.0	0.0	0.0	0.0	0.25	0.0	0.0	1.0	0.0	0.0	0.0	0.25
[6.0, 7.0)	0.0	0.0	0.0	0.0	0.25	0.0	1.0	0.0	0.0	0.25	0.0	0.0
[7.0, 8.0)	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0	1.0
[8.0, 9.0)	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
[9.0, 10.0)	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
[10.0, 11.0)	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
[11.0, 12.0)	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
[12.0, 13.0)	0.5	0.0	0.0	0.0	1.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
[13.0, 14.0)	1.5	0.0	0.0	0.0	1.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
[14.0, 15.0)	0.0	0.0	1.5	0.0	1.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0
[15.0, 16.0)	0.0	0.0	0.5	0.0	1.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0
[16.0, 17.0)	0.5	0.0	0.0	0.0	1.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
[17.0, 18.0)	1.5	0.0	0.0	0.0	1.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
[18.0, 19.0)	0.0	0.0	1.5	0.0	1.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0
[19.0, 20.0)	0.0	0.0	0.5	0.0	1.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0
[20.0, 21.0)	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.25	0.0	0.75
[21.0, 22.0)	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.25	0.0	0.75
[22.0, 23.0)	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.25	0.0	0.75
[23.0, 24.0)	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.25	0.0	0.75
[24.0, 25.0)	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.25	0.0	0.75
[25.0, 26.0)	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.25	0.0	0.75
[26.0, 27.0)	0.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.25	0.0	0.25
[27.0, 28.0)	0.0	0.0	0.5	0.0	0.0	1.0	0.0	0.0	0.0	0.25	0.0	0.25
[28.0, 29.0)	0.25	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	1.25	0.0	0.0
[29.0, 30.0)	0.0	0.0	0.25	0.0	0.0	0.5	0.0	0.0	0.0	1.0	0.0	0.25
[30.0, 31.0)	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.5	0.0	1.0	0.0	0.0
[31.0, 32.0)	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0	0.0	1.5	0.0	0.0
[32.0, 33.0)	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.25	0.0	1.0	0.0	0.5
[33.0, 34.0)	0.5	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	1.25	0.0	0.0
[34.0, 35.0)	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.25	0.0	1.0	0.0	0.25
[35.0, 36.0)	0.25	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	1.25	0.0	0.0
[36.0, 37.0)	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
[37.0, 38.0)	0.0	0.0	0.0	0.0	0.25	0.25	0.0	0.25	0.0	0.0	0.0	0.25
[38.0, 39.0)	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25
[39.0, 40.0)	0.5	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.0	0.0
[40.0, 41.0)	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.5
[41.0, 42.0)	0.25	0.0	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.25	0.0	0.0
