slice	0	1	2	3	4	5	6	7	8	9	10	11
[0.0, 1.0)									1.0			
[1.0, 2.0)					0.25		0.25		0.5			
[2.0, 3.0)		0.16683316683316682	0.6663336663336663		0.16683316683316682							
[3.0, 4.0)												1.0
[4.0, 5.0)									1.0			
[5.0, 6.0)									1.0			
[6.0, 7.0)					0.25		0.25		0.5			
[7.0, 8.0)			1.0									
[8.0, 9.0)			1.0									
[9.0, 10.0)			1.0									
[10.0, 11.0)			1.0									
[11.0, 12.0)			1.0									
[12.0, 13.0)			1.0									
[13.0, 14.0)			1.0									
[14.0, 15.0)			1.0									
[15.0, 16.0)			1.0									
[16.0, 17.0)		0.25	0.041666666666666664			0.3333333333333333		0.3333333333333333				0.041666666666666664
[17.0, 18.0)		0.125	0.041666666666666664		0.125	0.3333333333333333			0.3333333333333333			0.041666666666666664
[18.0, 19.0)		0.25	0.041666666666666664			0.3333333333333333		0.3333333333333333				0.041666666666666664
[19.0, 20.0)		0.05562958027981346	0.05562958027981346		0.11125916055962692	0.38874083944037313			0.33311125916055967			0.05562958027981346
[20.0, 21.0)		0.125	0.041666666666666664		0.3333333333333333			0.3333333333333333				0.16666666666666666
[21.0, 22.0)					0.3333333333333333			0.3333333333333333				0.3333333333333333
[22.0, 23.0)				0.3333333333333333			0.3333333333333333					0.3333333333333333
[23.0, 24.0)				0.3333333333333333			0.3333333333333333					0.3333333333333333
[24.0, 25.0)		0.25	0.375			0.3333333333333333						0.041666666666666664
[25.0, 26.0)		0.125	0.041666666666666664		0.4583333333333333					0.3333333333333333		0.041666666666666664
[26.0, 27.0)		0.25	0.375			0.3333333333333333						0.041666666666666664
[27.0, 28.0)		0.05562958027981346	0.05562958027981346		0.4443704197201866	0.05562958027981346				0.33311125916055967		0.05562958027981346
[28.0, 29.0)		0.125	0.375			0.3333333333333333						0.16666666666666666
[29.0, 30.0)			0.3333333333333333			0.3333333333333333						0.3333333333333333
[30.0, 31.0)			0.3333333333333333				0.3333333333333333					0.3333333333333333
[31.0, 32.0)		0.3334444814938312			0.3334444814938312				0.1110370123374458	0.1110370123374458		0.1110370123374458
[32.0, 33.0)			0.25		0.25		0.09375		0.15625	0.125		0.125
[33.0, 34.0)			0.25		0.5				0.25			
[34.0, 35.0)			0.25		0.5				0.25			
[35.0, 36.0)		0.041666666666666664	0.375		0.5416666666666666							0.041666666666666664
[36.0, 37.0)		0.25			0.5					0.25		
[37.0, 38.0)		0.16666666666666666			0.5					0.3333333333333333		
[38.0, 39.0)		0.25			0.5					0.25		
[39.0, 40.0)		0.25			0.5					0.25		
[40.0, 41.0)		0.25			0.5					0.25		
[41.0, 42.0)		0.25			0.5					0.25		
[44.0, 45.0)		0.5							0.25			0.25
[45.0, 46.0)		0.5			0.5							
[46.0, 47.0)		0.25		0.5								0.25
[47.0, 48.0)							0.5		0.5			
[48.0, 49.0)		0.16683316683316682		0.16683316683316682	0.49950049950049946							0.16683316683316682
[49.0, 50.0)									1.0			
[50.0, 51.0)									1.0			
[51.0, 52.0)		0.16683316683316682		0.49950049950049946					0.16683316683316682			0.16683316683316682
[52.0, 53.0)				0.125	0.125		0.25			0.25		0.25
[53.0, 54.0)		0.25					0.25			0.25		0.25
[54.0, 55.0)		0.5					0.5					
[55.0, 56.0)		0.04173956510872283		0.24993751562109476	0.12496875781054738		0.12496875781054738		0.1667083229192702	0.12496875781054738		0.1667083229192702
[56.0, 57.0)		0.14285714285714285		0.14285714285714285			0.2857142857142857		0.14285714285714285	0.14285714285714285		0.14285714285714285
[57.0, 58.0)		0.04173956510872283		0.24993751562109476	0.12496875781054738		0.12496875781054738		0.1667083229192702	0.12496875781054738		0.1667083229192702
[58.0, 59.0)		0.3333333333333333					0.3333333333333333			0.3333333333333333		
[59.0, 60.0)		0.4997501249375311			0.08345827086456771		0.08345827086456771		0.08345827086456771	0.24987506246876556		
[60.0, 61.0)		0.09375		0.15625	0.125		0.125			0.25		0.25
[61.0, 62.0)				0.25						0.25		0.5
[62.0, 63.0)				0.25						0.25		0.5
[63.0, 64.0)							0.041666666666666664		0.041666666666666664	0.375		0.5416666666666666
[64.0, 65.0)					0.25				0.25			0.5
