slice	0	1	2	3	4	5	6	7	8	9	10	11
[0.0, 1.0)											1.0	
[1.0, 2.0)									1.0			
[2.0, 3.0)						1.0						
[3.0, 4.0)									1.0			
[4.0, 5.0)												1.0
[5.0, 6.0)		1.0										
[6.0, 7.0)				1.0								
[7.0, 8.0)												1.0
[8.0, 9.0)						1.0						
[9.0, 10.0)				1.0								
[10.0, 11.0)												1.0
[11.0, 12.0)							1.0					
[12.0, 13.0)						1.0						
[13.0, 14.0)				1.0								
[14.0, 15.0)									1.0			
[15.0, 16.0)											1.0	
[16.0, 17.0)							0.5		0.5			
[17.0, 18.0)						0.5			0.5			
[18.0, 19.0)				0.5		0.5						
[19.0, 20.0)						0.5						0.5
[20.0, 21.0)							0.5					0.5
[21.0, 22.0)		0.5					0.5					
[22.0, 23.0)		0.5				0.5						
[23.0, 24.0)				0.5		0.5						
[24.0, 25.0)							0.5		0.5			
[25.0, 26.0)						0.5			0.5			
[26.0, 27.0)				0.5		0.5						
[27.0, 28.0)						0.5						0.5
[28.0, 29.0)							0.5					0.5
[29.0, 30.0)		0.5					0.5					
[30.0, 31.0)		0.5		0.5								
[31.0, 32.0)				0.5								0.5
[32.0, 33.0)											1.0	
[33.0, 34.0)											1.0	
[34.0, 35.0)											1.0	
[35.0, 36.0)											1.0	
[36.0, 37.0)											1.0	
[37.0, 38.0)											1.0	
[38.0, 39.0)											1.0	
[39.0, 40.0)											1.0	
[40.0, 41.0)				0.2		0.2			0.2		0.2	0.2
[41.0, 42.0)				0.2			0.2				0.6	
[42.0, 43.0)		0.2		0.2		0.2					0.4	
[43.0, 44.0)		0.2					0.2				0.6	
[44.0, 45.0)				0.2		0.2			0.2		0.2	0.2
[45.0, 46.0)		0.1		0.1		0.1	0.1		0.1		0.5	
[46.0, 47.0)			0.2	0.2			0.2				0.4	
[47.0, 48.0)				0.2			0.2				0.6	
[48.0, 49.0)				0.2	0.2				0.2		0.4	
[49.0, 50.0)		0.2							0.2		0.6	
[50.0, 51.0)		0.2		0.2	0.2						0.2	0.2
[51.0, 52.0)		0.2		0.2							0.6	
[52.0, 53.0)	0.2			0.2			0.2				0.4	
[53.0, 54.0)		0.2		0.2						0.2	0.4	
[54.0, 55.0)	0.2			0.4			0.2				0.2	
[55.0, 56.0)	0.2			0.2			0.2				0.4	
[56.0, 57.0)	0.2			0.4			0.2				0.2	
[57.0, 58.0)	0.25								0.25		0.5	
[58.0, 59.0)				0.3333333333333333			0.16666666666666666		0.16666666666666666		0.16666666666666666	0.16666666666666666
