slice	0	1	2	3	4	5	6	7	8	9	10	11
[0.0, 1.0)	0.33333333333333337			0.16666666666666669		0.16666666666666669			0.16666666666666669		0.16666666666666669	
[1.0, 2.0)	0.33333333333333337			0.16666666666666669		0.16666666666666669			0.16666666666666669		0.16666666666666669	
[2.0, 3.0)	0.33333333333333337			0.16666666666666669		0.16666666666666669			0.16666666666666669		0.16666666666666669	
[3.0, 4.0)	0.12514050206069688	0.09366804046459347		0.15623829149494192		0.06257025103034844	0.09366804046459347		0.21880854252529036		0.24990633195953538	
[4.0, 5.0)		0.14708994708994708		0.05890652557319224	0.08818342151675483		0.08818342151675483		0.4116402116402116		0.11781305114638448	0.08818342151675483
[5.0, 6.0)		0.06257025103034844			0.09366804046459347		0.34357437242412886		0.34394904458598724			0.15623829149494192
[6.0, 7.0)	0.11125916055962692			0.05562958027981346		0.05562958027981346			0.38874083944037313		0.38874083944037313	
[7.0, 8.0)	0.22237017310252996			0.11118508655126498		0.11118508655126498			0.4440745672436751		0.11118508655126498	
[8.0, 9.0)	0.06257025103034844	0.24990633195953538		0.06257025103034844		0.06257025103034844			0.31247658298988384		0.24990633195953538	
[9.0, 10.0)	0.16683316683316687			0.08341658341658344		0.08341658341658344			0.582917082917083		0.08341658341658344	
[10.0, 11.0)	0.22237017310252996			0.11118508655126498		0.11118508655126498			0.4440745672436751		0.11118508655126498	
[11.0, 12.0)	0.33333333333333337			0.16666666666666669		0.16666666666666669			0.16666666666666669		0.16666666666666669	
[12.0, 13.0)	0.12514050206069688	0.09366804046459347		0.15623829149494192		0.06257025103034844	0.09366804046459347		0.21880854252529036		0.24990633195953538	
[13.0, 14.0)		0.14708994708994708		0.05890652557319224	0.08818342151675483		0.08818342151675483		0.4116402116402116		0.11781305114638448	0.08818342151675483
[14.0, 15.0)		0.06257025103034844			0.09366804046459347		0.34357437242412886		0.34394904458598724			0.15623829149494192
[15.0, 16.0)	0.11125916055962692			0.05562958027981346		0.05562958027981346			0.38874083944037313		0.38874083944037313	
[16.0, 17.0)	0.22237017310252996			0.11118508655126498		0.11118508655126498			0.4440745672436751		0.11118508655126498	
[17.0, 18.0)	0.06257025103034844	0.24990633195953538		0.06257025103034844		0.06257025103034844			0.31247658298988384		0.24990633195953538	
[18.0, 19.0)	0.1			0.17500000000000002		0.025			0.65			0.05
[19.0, 20.0)	0.0718204488778055			0.16708229426433918		0.023940149625935162			0.6892768079800499			0.047880299251870324
[20.0, 21.0)	0.2199413489736071		0.07331378299120235		0.1466275659824047			0.3533724340175953	0.20674486803519065			
[21.0, 22.0)		0.7000000000000001		0.07500000000000002	0.025000000000000005	0.05000000000000001			0.15000000000000005			
[22.0, 23.0)		0.6170743884173739		0.08836744882675986	0.05891163255117323	0.05891163255117323			0.1767348976535197			
[23.0, 24.0)				1.0								
[24.0, 25.0)	0.09027081243731191			0.15847542627883648		0.02256770310932798			0.6835506519558675			0.04513540621865596
[25.0, 26.0)	0.09027081243731193			0.1584754262788365		0.022567703109327982			0.6835506519558676			0.045135406218655964
[26.0, 27.0)	0.4266862170087977		0.07331378299120235		0.1466275659824047			0.2199413489736071			0.1334310850439883	
[27.0, 28.0)		0.7000000000000001		0.07500000000000002	0.025000000000000005	0.05000000000000001			0.15000000000000005			
[28.0, 29.0)		0.6439317953861585		0.10682046138415244	0.0712136409227683	0.03560682046138415			0.1424272818455366			
[29.0, 30.0)						0.5		0.5				
[30.0, 31.0)	0.22945891783567135	0.10420841683366734	0.08316633266533066	0.04158316633266533	0.08316633266533066		0.04158316633266533	0.04158316633266533	0.04158316633266533		0.04158316633266533	0.29208416833667333
[31.0, 32.0)	0.22945891783567135	0.10420841683366734	0.08316633266533066	0.04158316633266533	0.08316633266533066		0.04158316633266533	0.04158316633266533	0.04158316633266533		0.04158316633266533	0.29208416833667333
[32.0, 33.0)			0.5			0.5						
[33.0, 34.0)		0.18293991416309013		0.04881974248927039	0.2682403433476395			0.04881974248927039	0.2926502145922747		0.15853004291845493	
[34.0, 35.0)	0.19347209082308423	0.3226111636707663			0.16130558183538315			0.16130558183538315			0.16130558183538315	
[35.0, 36.0)		0.11825922421948913		0.23651844843897826	0.20435193945127722		0.23651844843897826		0.043046357615894044		0.16130558183538315	
[36.0, 37.0)		0.18293991416309013		0.31706008583690987			0.04881974248927039		0.31706008583690987		0.13412017167381976	
[37.0, 38.0)	0.16279069767441864	0.2790697674418605		0.16279069767441864				0.11627906976744189	0.06976744186046514		0.2093023255813954	
[38.0, 39.0)	0.04651162790697676	0.16279069767441864		0.16279069767441864			0.11627906976744189		0.30232558139534893		0.2093023255813954	
[39.0, 40.0)		0.20930232558139536		0.5328165374677002		0.09664082687338502			0.16124031007751938			
[40.0, 41.0)		0.20930232558139536		0.5328165374677002		0.09664082687338502			0.16124031007751938			
[41.0, 42.0)		0.031958762886597936	0.17216494845360827		0.043298969072164954	0.10773195876288662		0.6015463917525774				0.043298969072164954
[42.0, 43.0)		0.20930232558139536		0.5328165374677002		0.09664082687338502			0.16124031007751938			
[43.0, 44.0)		0.20930232558139536		0.5328165374677002		0.09664082687338502			0.16124031007751938			
[44.0, 45.0)								0.875	0.125			
