slice	0	1	2	3	4	5	6	7	8	9	10	11
[0.0, 1.0)					0.5			0.5				
[1.0, 2.0)					0.5			0.5				
[2.0, 3.0)	0.5				0.5							
[3.0, 4.0)	0.5				0.5							
[4.0, 5.0)	0.16666666666666666		0.16666666666666666	0.16666666666666666		0.16666666666666666	0.16666666666666666			0.16666666666666666		
[5.0, 6.0)	0.25			0.16666666666666666	0.16666666666666666		0.16666666666666666	0.16666666666666666		0.08333333333333333		
[6.0, 7.0)			0.16666666666666666	0.16666666666666666		0.16666666666666666	0.16666666666666666			0.3333333333333333		
[7.0, 8.0)		0.16666666666666666	0.16666666666666666		0.16666666666666666	0.16666666666666666				0.3333333333333333		
[8.0, 9.0)	0.16666666666666666		0.16666666666666666	0.16666666666666666				0.16666666666666666		0.16666666666666666		0.16666666666666666
[9.0, 10.0)	0.16666666666666666	0.16666666666666666			0.16666666666666666			0.16666666666666666		0.16666666666666666	0.16666666666666666	
[10.0, 11.0)					0.16666666666666666	0.16666666666666666		0.16666666666666666	0.16666666666666666		0.16666666666666666	0.16666666666666666
[11.0, 12.0)	0.3333333333333333					0.16666666666666666	0.16666666666666666		0.16666666666666666	0.16666666666666666		
[12.0, 13.0)	0.16666666666666666		0.16666666666666666	0.16666666666666666	0.16666666666666666		0.16666666666666666	0.16666666666666666				
[13.0, 14.0)			0.16666666666666666	0.16666666666666666		0.16666666666666666	0.16666666666666666	0.25				0.08333333333333333
[14.0, 15.0)			0.2			0.2		0.6				
[15.0, 16.0)		0.2				0.2		0.6				
[16.0, 17.0)	0.5				0.25			0.25				
[17.0, 18.0)					0.25			0.25				0.5
[18.0, 19.0)	0.25				0.25					0.5		
[19.0, 20.0)	0.25				0.25			0.5				
[20.0, 21.0)	0.25					0.5				0.25		
[21.0, 22.0)	0.375				0.5					0.125		
[22.0, 23.0)			0.5							0.5		
[23.0, 24.0)						0.5				0.5		
[24.0, 25.0)	0.25							0.25		0.5		
[25.0, 26.0)			0.5		0.5							
[26.0, 27.0)	0.25							0.25		0.5		
[27.0, 28.0)			0.5		0.25			0.25				
[28.0, 29.0)	0.5		0.25							0.25		
[29.0, 30.0)			0.25		0.25	0.25		0.125		0.125		
[30.0, 31.0)	0.5				0.25			0.25				
[31.0, 32.0)	1.0											
[32.0, 33.0)	0.5										0.5	
[33.0, 34.0)	0.4		0.2								0.4	
[34.0, 35.0)	0.3333333333333333		0.3333333333333333								0.3333333333333333	
[35.0, 36.0)	0.2857142857142857		0.2857142857142857			0.14285714285714285					0.2857142857142857	
[36.0, 37.0)	0.25		0.25			0.25					0.25	
[37.0, 38.0)	0.2222222222222222		0.2222222222222222			0.2222222222222222		0.1111111111111111			0.2222222222222222	
[38.0, 39.0)	0.2		0.2			0.2		0.2			0.2	
[39.0, 40.0)	0.2		0.2			0.2		0.2			0.2	
[40.0, 41.0)	0.2		0.2			0.2		0.2			0.2	
[41.0, 42.0)												1.0
[42.0, 43.0)	0.6666666666666666				0.16666666666666666						0.16666666666666666	
[43.0, 44.0)	0.3333333333333333				0.16666666666666666					0.3333333333333333	0.16666666666666666	
[44.0, 45.0)	0.16666666666666666					0.6666666666666666				0.16666666666666666		
[45.0, 46.0)	0.16666666666666666		0.3333333333333333			0.3333333333333333				0.16666666666666666		
[46.0, 47.0)					0.6666666666666666			0.16666666666666666				0.16666666666666666
[47.0, 48.0)			0.4444444444444444			0.1111111111111111		0.2222222222222222				0.2222222222222222
[48.0, 49.0)	0.6666666666666666				0.16666666666666666			0.16666666666666666				
[49.0, 50.0)	0.3333333333333333				0.16666666666666666			0.16666666666666666		0.3333333333333333		
[50.0, 51.0)			0.5								0.5	
[51.0, 52.0)						0.5		0.5				
[52.0, 53.0)			0.5								0.5	
[53.0, 54.0)			0.5			0.5						
[54.0, 55.0)		0.16666666666666666					0.16666666666666666				0.6666666666666666	
