slice	0	1	2	3	4	5	6	7	8	9	10	11
[0.0, 1.0)		0.5					0.5					
[1.0, 2.0)										0.5		0.5
[2.0, 3.0)									0.5	0.5		
[3.0, 4.0)		0.5					0.5					
[4.0, 5.0)									0.5	0.5		
[5.0, 6.0)					0.5		0.5					
[6.0, 7.0)			0.5		0.5							
[7.0, 8.0)							1.0					
[8.0, 9.0)									1.0			
[9.0, 10.0)				0.525			0.38333333333333336				0.09166666666666669	
[10.0, 11.0)				0.45			0.4666666666666666				0.08333333333333333	
[11.0, 12.0)				0.3333333333333333			0.6666666666666666					
[12.0, 13.0)							1.0					
[13.0, 14.0)							1.0					
[14.0, 15.0)							1.0					
[15.0, 16.0)		0.1	0.4				0.3			0.2		
[16.0, 17.0)					0.4				0.2	0.1		0.3
[17.0, 18.0)		0.2					0.4		0.1	0.3		
[18.0, 19.0)		0.1	0.4				0.3			0.2		
[19.0, 20.0)					0.4				0.3			0.3
[20.0, 21.0)					0.125		0.375			0.5		
[21.0, 22.0)			0.4166666666666667		0.08333333333333333		0.16666666666666666					0.3333333333333333
[22.0, 23.0)			0.3333333333333333				0.3333333333333333					0.3333333333333333
[23.0, 24.0)			0.3333333333333333				0.16666666666666666		0.16666666666666666			0.3333333333333333
[24.0, 25.0)				0.64375			0.2875				0.06875	
[25.0, 26.0)				0.5875			0.35				0.0625	
[26.0, 27.0)				0.5			0.5					
[27.0, 28.0)		0.1		0.2	0.1		0.2		0.2	0.1		0.1
[28.0, 29.0)		0.2		0.1	0.1		0.1			0.2		0.3
[29.0, 30.0)		0.2		0.2	0.1				0.2	0.2		0.1
[30.0, 31.0)		0.13333333333333333		0.13333333333333333	0.13333333333333333		0.26666666666666666		0.13333333333333333	0.13333333333333333		0.06666666666666667
[31.0, 32.0)		0.2			0.2		0.4			0.2		
[32.0, 33.0)		0.16666666666666666			0.16666666666666666		0.4166666666666667			0.16666666666666666		0.08333333333333333
[33.0, 34.0)		0.1		0.2	0.1		0.2		0.2	0.1		0.1
[34.0, 35.0)		0.2666666666666666		0.06666666666666665	0.1333333333333333		0.06666666666666665			0.2666666666666666		0.19999999999999998
[35.0, 36.0)		0.2		0.2	0.1				0.2	0.2		0.1
[36.0, 37.0)		0.1		0.2	0.1		0.2		0.2	0.1		0.1
[37.0, 38.0)		0.2			0.2		0.4			0.2		
[38.0, 39.0)		0.16666666666666666			0.16666666666666666		0.4166666666666667			0.16666666666666666		0.08333333333333333
[39.0, 40.0)		0.1	0.1		0.1		0.2	0.1		0.2		0.2
[40.0, 41.0)		0.16666666666666666	0.25		0.16666666666666666		0.08333333333333333	0.08333333333333333		0.16666666666666666		0.08333333333333333
[41.0, 42.0)		0.18181818181818182	0.09090909090909091		0.18181818181818182		0.18181818181818182	0.09090909090909091		0.09090909090909091		0.18181818181818182
[42.0, 43.0)		0.1	0.1		0.1		0.2	0.1		0.2		0.2
[43.0, 44.0)		0.16666666666666666	0.25		0.16666666666666666		0.08333333333333333	0.08333333333333333		0.16666666666666666		0.08333333333333333
[44.0, 45.0)		0.08333333333333333	0.16666666666666666		0.25			0.25				0.25
[45.0, 46.0)		0.04165624218163623	0.16662496872654492		0.16662496872654492			0.20828121090818114		0.3335001250938204		0.08331248436327246
[46.0, 47.0)			0.25		0.125			0.25		0.25		0.125
[47.0, 48.0)		0.16666666666666666	0.16666666666666666		0.25			0.25		0.08333333333333333		0.08333333333333333
[48.0, 49.0)		0.04165624218163623	0.16662496872654492		0.16662496872654492			0.20828121090818114		0.3335001250938204		0.08331248436327246
[49.0, 50.0)			0.25		0.125			0.25		0.25		0.125
[50.0, 51.0)		0.16666666666666666	0.16666666666666666		0.25			0.25		0.08333333333333333		0.08333333333333333
