slice	0	1	2	3	4	5	6	7	8	9	10	11
[0.0, 1.0)			0.5					0.5				
[1.0, 2.0)			0.5454545454545454					0.45454545454545453				
[2.0, 3.0)			0.2727272727272727		0.2727272727272727			0.2727272727272727		0.18181818181818182		
[3.0, 4.0)			0.2727272727272727		0.18181818181818182			0.2727272727272727				0.2727272727272727
[4.0, 5.0)			0.5454545454545454					0.45454545454545453				
[5.0, 6.0)			0.2727272727272727		0.2727272727272727			0.2727272727272727		0.18181818181818182		
[6.0, 7.0)			0.3333333333333333					0.6666666666666666				
[7.0, 8.0)			0.5					0.5				
[8.0, 9.0)			0.25					0.75				
[9.0, 10.0)			0.25					0.75				
[10.0, 11.0)			0.5					0.5				
[11.0, 12.0)			0.5					0.5				
[12.0, 13.0)	0.16666666666666666		0.3333333333333333			0.3333333333333333		0.16666666666666666				
[13.0, 14.0)	0.09090909090909091		0.45454545454545453			0.18181818181818182		0.2727272727272727				
[14.0, 15.0)	0.09090909090909091		0.18181818181818182		0.2727272727272727	0.18181818181818182		0.09090909090909091		0.18181818181818182		
[15.0, 16.0)	0.09090909090909091		0.18181818181818182		0.18181818181818182	0.18181818181818182		0.09090909090909091				0.2727272727272727
[16.0, 17.0)	0.09090909090909091		0.45454545454545453			0.18181818181818182		0.2727272727272727				
[17.0, 18.0)	0.09090909090909091		0.18181818181818182		0.2727272727272727	0.18181818181818182		0.09090909090909091		0.18181818181818182		
[18.0, 19.0)	0.3333333333333333					0.6666666666666666						
[19.0, 20.0)	0.5					0.5						
[20.0, 21.0)	0.25					0.75						
[21.0, 22.0)	0.25					0.75						
[22.0, 23.0)	0.5					0.5						
[23.0, 24.0)	0.5					0.5						
[24.0, 25.0)			0.3333333333333333		0.3333333333333333			0.16666666666666666				0.16666666666666666
[25.0, 26.0)			0.45454545454545453		0.18181818181818182			0.2727272727272727				0.09090909090909091
[26.0, 27.0)			0.18181818181818182		0.45454545454545453			0.09090909090909091		0.18181818181818182		0.09090909090909091
