slice	0	1	2	3	4	5	6	7	8	9	10	11
[0.0, 1.0)	1.0	0.0	1.0	0.0	0.334	0.0	1.167	0.0	0.0	0.5	0.0	0.0
[1.0, 2.0)	1.0	0.0	1.5	0.0	0.0	0.0	1.0	0.0	0.0	0.334	0.0	0.167
[2.0, 3.0)	1.0	0.0	1.0	0.0	0.334	0.0	1.167	0.0	0.0	0.5	0.0	0.0
[3.0, 4.0)	1.0	0.0	1.5	0.0	0.0	0.0	1.0	0.0	0.0	0.334	0.0	0.167
[4.0, 5.0)	0.0	0.0	1.0	0.0	0.334	0.0	1.167	0.0	0.0	0.0	0.0	1.5
[5.0, 6.0)	0.167	0.0	1.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.334
[6.0, 7.0)	0.0	0.0	1.0	0.0	0.334	0.0	1.167	0.0	0.0	0.0	0.0	1.5
[7.0, 8.0)	0.167	0.0	1.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.334
[8.0, 9.0)	0.5	0.0	1.0	0.0	0.334	0.0	1.167	0.0	0.0	1.0	0.0	0.0
[9.0, 10.0)	0.334	0.0	1.667	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
[10.0, 11.0)	0.5	0.0	1.0	0.0	0.334	0.0	1.167	0.0	0.0	1.0	0.0	0.0
[11.0, 12.0)	0.334	0.0	1.667	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
[12.0, 13.0)	0.5	0.0	1.0	0.0	0.334	0.0	0.167	0.0	0.0	0.0	0.0	0.0
[13.0, 14.0)	0.334	0.0	1.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[14.0, 15.0)	0.5	0.0	1.0	0.0	0.334	0.0	0.167	0.0	0.0	0.0	0.0	0.0
[15.0, 16.0)	0.334	0.0	1.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[16.0, 17.0)	0.0	0.0	1.0	0.0	0.334	0.0	0.167	1.0	0.0	0.0	0.0	1.5
[17.0, 18.0)	0.0	0.0	0.8340000000000001	0.0	0.167	0.0	0.0	1.0	0.0	0.0	0.0	0.5
[18.0, 19.0)	0.167	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.334
[19.0, 20.0)	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.334	0.0	0.167
[20.0, 21.0)	0.0	0.0	1.0	0.0	0.334	0.0	0.167	1.0	0.0	0.0	0.0	1.5
[21.0, 22.0)	0.0	0.0	0.8340000000000001	0.0	0.167	0.0	0.0	1.0	0.0	0.0	0.0	0.5
[22.0, 23.0)	0.167	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.334
[23.0, 24.0)	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.334	0.0	0.167
[24.0, 25.0)	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.8340000000000001	0.0	0.167	0.0	0.5
[25.0, 26.0)	0.5	0.0	0.0	0.0	0.333	0.0	0.0	0.833	0.0	0.0	0.0	0.333
[26.0, 27.0)	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.8340000000000001	0.0	0.167	0.0	0.5
[27.0, 28.0)	0.5	0.0	0.0	0.0	0.333	0.0	0.0	0.833	0.0	0.0	0.0	0.333
[28.0, 29.0)	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.8340000000000001	0.0	0.167
[29.0, 30.0)	1.0	0.0	1.0	0.0	0.5	0.0	0.5	0.0	0.0	0.5	0.0	0.0
[30.0, 31.0)	0.5	0.0	1.5	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.5
[31.0, 32.0)	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
[32.0, 33.0)	0.0	0.0	1.0	0.0	0.334	0.0	0.167	1.0	0.0	0.0	0.0	1.5
[33.0, 34.0)	0.0	0.0	0.8340000000000001	0.0	0.167	0.0	0.0	1.0	0.0	0.0	0.0	0.5
[34.0, 35.0)	0.167	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.334
[35.0, 36.0)	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.334	0.0	0.167
[36.0, 37.0)	0.0	0.0	1.0	0.0	0.334	0.0	0.167	1.0	0.0	0.0	0.0	1.5
[37.0, 38.0)	0.0	0.0	0.8340000000000001	0.0	0.167	0.0	0.0	1.0	0.0	0.0	0.0	0.5
[38.0, 39.0)	0.167	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.334
[39.0, 40.0)	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.334	0.0	0.167
[40.0, 41.0)	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.8340000000000001	0.0	0.167	0.0	0.5
[41.0, 42.0)	0.5	0.0	0.0	0.0	0.333	0.0	0.0	0.833	0.0	0.0	0.0	0.333
[42.0, 43.0)	0.0	0.5	0.0	0.0	1.0	0.0	0.0	0.5	0.0	1.0	0.0	0.0
[43.0, 44.0)	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0
[44.0, 45.0)	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.8340000000000001	0.0	0.167	0.0	0.5
[45.0, 46.0)	0.5	0.0	0.0	0.0	0.333	0.0	0.0	0.833	0.0	0.0	0.0	0.333
[46.0, 47.0)	0.0	0.5	0.0	0.0	1.0	0.0	0.0	0.5	0.0	1.0	0.0	0.0
[47.0, 48.0)	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0
[48.0, 49.0)	0.0	0.0	0.5	0.0	0.0	0.0	1.0	0.0	0.0	0.8340000000000001	0.0	0.167
[49.0, 50.0)	0.0	0.0	0.334	0.0	0.667	0.0	0.0	0.5	0.0	0.0	0.0	1.0
[50.0, 51.0)	0.0	0.0	0.5	0.0	0.0	0.0	1.0	0.0	0.0	0.8340000000000001	0.0	0.167
[51.0, 52.0)	0.0	0.0	0.334	0.0	0.667	0.0	0.0	0.5	0.0	0.0	0.0	1.0
[52.0, 53.0)	0.0	0.0	0.5	0.0	0.0	0.0	1.0	0.0	0.0	1.5	0.0	0.0
[53.0, 54.0)	0.0	0.5	0.0	0.0	0.0	0.0	0.5	0.5	0.0	1.5	0.0	0.5
[54.0, 55.0)	0.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0
[55.0, 56.0)	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0
[56.0, 57.0)	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.334	0.0	1.167	0.0	0.0
[57.0, 58.0)	1.0	0.0	0.0	0.0	1.5	0.0	0.0	0.334	0.0	1.167	0.0	0.0
[58.0, 59.0)	0.5	0.0	0.0	0.0	1.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0
[59.0, 60.0)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0
[60.0, 61.0)	1.0	0.0	1.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5
[61.0, 62.0)	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[62.0, 63.0)	0.0	0.0	0.5	0.0	0.0	0.0	0.75	1.0	0.0	0.5	0.0	0.5
[63.0, 64.0)	0.0	0.0	1.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.5
[64.0, 65.0)	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.334	0.0	1.167	0.0	0.0
[65.0, 66.0)	1.0	0.0	0.0	0.0	1.5	0.0	0.0	0.334	0.0	1.167	0.0	0.0
[66.0, 67.0)	0.5	0.0	0.0	0.0	1.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0
[67.0, 68.0)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0
[68.0, 69.0)	1.0	0.0	1.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5
[69.0, 70.0)	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[70.0, 71.0)	0.0	0.0	0.5	0.0	0.0	0.0	0.75	1.0	0.0	0.5	0.0	0.5
[71.0, 72.0)	0.0	0.0	1.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.5
[72.0, 73.0)	0.0	0.0	1.5	0.0	0.0	0.334	0.0	0.167	0.0	1.0	0.0	1.0
[73.0, 74.0)	0.0	0.0	1.0	0.0	0.5	0.5	0.0	1.0	0.0	0.0	0.0	1.0
[74.0, 75.0)	0.0	0.0	1.5	0.0	0.0	0.334	0.0	0.167	0.0	1.0	0.0	1.0
[75.0, 76.0)	0.0	0.0	1.0	0.0	0.5	0.5	0.0	1.0	0.0	0.0	0.0	1.0
[76.0, 77.0)	0.0	0.0	1.5	0.0	0.0	0.334	0.0	0.167	0.0	1.0	0.0	1.0
[77.0, 78.0)	0.0	0.0	1.0	0.0	0.5	0.5	0.0	1.0	0.0	0.0	0.0	1.0
[78.0, 79.0)	0.0	0.0	1.5	0.0	0.0	0.5	0.0	1.0	0.0	0.0	0.0	1.0
[79.0, 80.0)	0.0	0.0	2.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	1.0
[80.0, 81.0)	0.0	1.0	0.0	0.0	1.5	0.0	0.0	0.334	0.0	0.167	0.0	1.0
[81.0, 82.0)	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	0.0	1.0	0.0	0.0
[82.0, 83.0)	0.0	1.0	0.0	0.0	1.5	0.0	0.0	0.334	0.0	0.167	0.0	1.0
[83.0, 84.0)	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	0.0	1.0	0.0	0.0
[84.0, 85.0)	0.0	1.0	0.0	0.0	1.5	0.0	0.0	0.334	0.0	0.167	0.0	1.0
[85.0, 86.0)	0.0	1.0	0.0	0.0	1.0	0.0	0.5	0.5	0.0	1.0	0.0	0.0
[86.0, 87.0)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	1.5	0.0	0.0
[87.0, 88.0)	0.0	0.5	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
[88.0, 89.0)	0.0	0.0	1.334	0.0	0.167	0.0	0.0	0.5	0.0	0.0	0.0	1.0
[89.0, 90.0)	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.334	0.0	0.167	0.0	0.0
[90.0, 91.0)	0.0	0.0	0.334	0.0	0.167	0.0	0.0	0.0	0.0	0.0	0.0	0.5
[91.0, 92.0)	0.5	0.0	0.5	0.0	0.5	0.0	0.0	0.8340000000000001	0.0	0.667	0.0	0.0
[92.0, 93.0)	0.0	0.0	1.334	0.0	0.167	0.0	0.0	0.5	0.0	0.0	0.0	1.0
[93.0, 94.0)	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.334	0.0	0.167	0.0	0.0
[94.0, 95.0)	0.0	0.0	0.334	0.0	0.167	0.0	0.0	0.0	0.0	0.0	0.0	0.5
[95.0, 96.0)	0.5	0.0	0.5	0.0	0.5	0.0	0.0	0.8340000000000001	0.0	0.667	0.0	0.0
[96.0, 97.0)	0.0	0.0	0.334	0.0	0.167	0.0	0.0	0.0	0.0	0.0	0.0	0.5
[97.0, 98.0)	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.334	0.0	0.167	0.0	0.0
[98.0, 99.0)	0.0	0.0	0.334	0.0	0.167	0.0	0.0	0.0	0.0	0.0	0.0	0.5
[99.0, 100.0)	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.334	0.0	0.167	0.0	0.0
[100.0, 101.0)	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[101.0, 102.0)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5
[102.0, 103.0)	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[103.0, 104.0)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5
[104.0, 105.0)	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[106.0, 107.0)	0.5	0.0	1.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.0
[108.0, 109.0)	0.0	0.0	0.5	0.0	0.0	0.0	0.334	2.167	0.0	0.0	0.0	0.5
[109.0, 110.0)	0.0	0.0	0.334	0.0	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[110.0, 111.0)	0.0	0.0	1.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.5
[111.0, 112.0)	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
[112.0, 113.0)	1.0	0.0	1.0	0.0	0.5	0.0	0.0	1.0	0.0	1.5	0.0	0.0
[113.0, 114.0)	1.5	0.0	1.0	0.0	0.5	0.0	0.0	1.0	0.0	1.0	0.0	0.0
[114.0, 115.0)	1.0	0.0	2.0	0.0	0.0	0.0	0.5	0.0	0.0	1.5	0.0	0.0
[115.0, 116.0)	1.0	0.0	2.5	0.0	0.0	0.0	0.5	0.0	0.0	1.0	0.0	0.0
[116.0, 117.0)	0.0	0.0	0.5	0.0	0.0	0.0	0.334	2.167	0.0	0.0	0.0	0.5
[117.0, 118.0)	0.0	0.0	0.334	0.0	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[118.0, 119.0)	0.0	0.0	1.5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.5
[119.0, 120.0)	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
[120.0, 121.0)	1.0	0.0	1.0	0.0	0.5	0.0	0.0	1.0	0.0	1.5	0.0	0.0
[121.0, 122.0)	1.5	0.0	1.0	0.0	0.5	0.0	0.0	1.0	0.0	1.0	0.0	0.0
[122.0, 123.0)	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5	0.0	0.0
[123.0, 124.0)	1.0	0.0	0.5	0.0	1.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0
[124.0, 125.0)	0.0	0.0	0.0	1.5	0.0	0.0	1.5	0.0	0.0	0.0	0.334	2.167
[125.0, 126.0)	0.0	0.0	0.0	0.0	0.0	0.0	0.334	0.0	0.667	0.0	0.0	0.0
[126.0, 127.0)	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
[127.0, 128.0)	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0
[128.0, 129.0)	0.0	0.0	0.0	1.5	0.0	0.0	1.5	0.0	0.0	0.0	0.334	2.667
[129.0, 130.0)	0.0	0.0	0.0	0.0	0.0	0.0	0.334	0.0	0.667	0.0	0.0	0.0
[130.0, 131.0)	0.0	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0
[131.0, 132.0)	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0
[132.0, 133.0)	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.5
[133.0, 134.0)	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.5
[135.0, 136.0)	1.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0
[136.0, 137.0)	0.5	0.0	1.5	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
[137.0, 138.0)	0.5	0.0	1.5	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
[138.0, 139.0)	1.334	0.0	0.167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[139.0, 140.0)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.334	0.0	1.667
[140.0, 141.0)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0
[141.0, 142.0)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0
[143.0, 144.0)	0.0	0.0	1.5	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	1.0
[145.0, 146.0)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
[147.0, 148.0)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
[148.0, 149.0)	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.333	0.0	0.333	0.0	0.333
[149.0, 150.0)	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
[150.0, 151.0)	0.5	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.5	0.0	0.0
[151.0, 152.0)	0.0	0.0	1.5	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.5
[152.0, 153.0)	1.5	0.0	0.0	0.0	0.5	1.0	0.0	1.0	0.0	0.0	0.0	0.0
[153.0, 154.0)	0.0	0.0	0.5	0.0	0.0	1.5	0.0	1.0	0.0	0.0	0.0	1.0
[154.0, 155.0)	0.0	0.0	0.0	0.0	0.5	1.0	0.0	1.5	0.0	1.0	0.0	0.0
[155.0, 156.0)	0.0	0.0	0.0	0.0	0.0	1.5	0.0	2.0	0.0	0.5	0.0	0.0
[156.0, 157.0)	0.0	0.0	0.0	0.0	0.5	1.0	0.0	1.5	0.0	1.0	0.0	0.0
[157.0, 158.0)	0.0	0.0	0.5	0.0	0.0	1.5	0.0	1.0	0.0	0.0	0.0	1.0
[158.0, 159.0)	1.5	0.0	0.0	0.0	0.5	1.0	0.0	1.0	0.0	0.0	0.0	0.0
[159.0, 160.0)	0.0	0.0	1.5	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.5
[160.0, 161.0)	0.5	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.5	0.0	0.0
[161.0, 162.0)	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.5
[162.0, 163.0)	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0
[163.0, 164.0)	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.5	0.0	0.0	0.0	1.0
[164.0, 165.0)	0.333	0.0	0.333	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.333
