slice	0	1	2	3	4	5	6	7	8	9	10	11
[0.0, 1.0)					0.75							0.25
[1.0, 2.0)					0.75							0.25
[2.0, 3.0)					0.75							0.25
[3.0, 4.0)					0.75							0.25
[4.0, 5.0)					0.75							0.25
[5.0, 6.0)					0.75							0.25
[6.0, 7.0)					0.6666666666666666							0.3333333333333333
[7.0, 8.0)				0.14285714285714285	0.2857142857142857				0.2857142857142857			0.2857142857142857
[8.0, 9.0)		0.2857142857142857			0.2857142857142857				0.14285714285714285			0.2857142857142857
[9.0, 10.0)		0.09090909090909091			0.36363636363636365		0.36363636363636365					0.18181818181818182
[10.0, 11.0)					0.25		0.5					0.25
[11.0, 12.0)		0.2		0.1	0.2				0.3			0.2
[12.0, 13.0)		0.14285714285714285			0.2857142857142857		0.2857142857142857					0.2857142857142857
[13.0, 14.0)				0.14285714285714285	0.2857142857142857				0.2857142857142857			0.2857142857142857
[14.0, 15.0)		0.2857142857142857			0.2857142857142857				0.14285714285714285			0.2857142857142857
[15.0, 16.0)		0.3333333333333333			0.26666666666666666		0.26666666666666666					0.13333333333333333
[16.0, 17.0)		0.3333333333333333			0.16666666666666666		0.3333333333333333					0.16666666666666666
[17.0, 18.0)		0.3333333333333333			0.16666666666666666		0.3333333333333333					0.16666666666666666
[18.0, 19.0)				0.38461538461538464	0.15384615384615385				0.3076923076923077			0.15384615384615385
[19.0, 20.0)				0.25	0.25				0.25			0.25
[20.0, 21.0)				0.25	0.25				0.25			0.25
[21.0, 22.0)					0.6							0.4
[22.0, 23.0)					0.75							0.25
[23.0, 24.0)					0.75							0.25
[24.0, 25.0)					0.5							0.5
[25.0, 26.0)				0.2857142857142857	0.2857142857142857						0.14285714285714285	0.2857142857142857
[26.0, 27.0)				0.14285714285714285	0.2857142857142857				0.2857142857142857			0.2857142857142857
[27.0, 28.0)		0.4444444444444444			0.2222222222222222				0.1111111111111111			0.2222222222222222
[28.0, 29.0)		0.5			0.25							0.25
[29.0, 30.0)				0.3	0.2				0.2		0.1	0.2
[30.0, 31.0)		0.2857142857142857			0.2857142857142857				0.14285714285714285			0.2857142857142857
[31.0, 32.0)				0.2857142857142857	0.2857142857142857						0.14285714285714285	0.2857142857142857
[32.0, 33.0)				0.14285714285714285	0.2857142857142857				0.2857142857142857			0.2857142857142857
[33.0, 34.0)		0.4444444444444444			0.2222222222222222				0.1111111111111111			0.2222222222222222
[34.0, 35.0)		0.5			0.25							0.25
[35.0, 36.0)				0.38461538461538464	0.15384615384615385				0.3076923076923077			0.15384615384615385
[36.0, 37.0)		0.38461538461538464			0.15384615384615385		0.3076923076923077					0.15384615384615385
[37.0, 38.0)				0.38461538461538464	0.15384615384615385				0.3076923076923077			0.15384615384615385
[38.0, 39.0)				0.3333333333333333	0.16666666666666666				0.3333333333333333			0.16666666666666666
[39.0, 40.0)							0.4					0.6
[40.0, 41.0)							0.2					0.8
[41.0, 42.0)							0.2					0.8
[42.0, 43.0)							0.2					0.8
[43.0, 44.0)		0.6					0.2					0.2
[44.0, 45.0)					0.6		0.2					0.2
[45.0, 46.0)				0.6666666666666666			0.16666666666666666					0.16666666666666666
[46.0, 47.0)				0.6			0.2					0.2
[47.0, 48.0)			0.6666666666666666				0.16666666666666666					0.16666666666666666
[48.0, 49.0)		0.5					0.125		0.25			0.125
[49.0, 50.0)		0.5					0.125		0.25			0.125
[50.0, 51.0)		0.5					0.125		0.25			0.125
[51.0, 52.0)		0.3333333333333333					0.16666666666666666		0.3333333333333333			0.16666666666666666
[52.0, 53.0)				0.5			0.125		0.25			0.125
[53.0, 54.0)							0.5714285714285714		0.2857142857142857			0.14285714285714285
[54.0, 55.0)						0.6			0.2			0.2
[55.0, 56.0)						0.5			0.25			0.25
[56.0, 57.0)					0.6				0.2			0.2
[57.0, 58.0)				0.5					0.375			0.125
[58.0, 59.0)				0.42857142857142855					0.42857142857142855			0.14285714285714285
[59.0, 60.0)		0.16666666666666666		0.16666666666666666					0.5			0.16666666666666666
[60.0, 61.0)						0.3333333333333333			0.5			0.16666666666666666
[61.0, 62.0)		0.16666666666666666				0.16666666666666666			0.5			0.16666666666666666
[62.0, 63.0)						0.3333333333333333			0.5			0.16666666666666666
[63.0, 64.0)				0.5					0.375			0.125
[64.0, 65.0)				0.42857142857142855					0.42857142857142855			0.14285714285714285
[65.0, 66.0)		0.16666666666666666		0.16666666666666666					0.5			0.16666666666666666
[66.0, 67.0)						0.3333333333333333			0.5			0.16666666666666666
[67.0, 68.0)		0.16666666666666666				0.16666666666666666			0.5			0.16666666666666666
[68.0, 69.0)						0.3333333333333333			0.5			0.16666666666666666
[69.0, 70.0)									0.75			0.25
[70.0, 71.0)									0.75			0.25
[71.0, 72.0)								0.5	0.25			0.25
[72.0, 73.0)							0.5		0.25			0.25
[73.0, 74.0)							0.5		0.25			0.25
[74.0, 75.0)						0.5			0.25			0.25
[75.0, 76.0)									0.75			0.25
[76.0, 77.0)				0.3333333333333333					0.5			0.16666666666666666
[77.0, 78.0)								0.5	0.25			0.25
[78.0, 79.0)							0.5		0.25			0.25
[79.0, 80.0)							0.3333333333333333		0.5			0.16666666666666666
[80.0, 81.0)						0.5			0.25			0.25
[81.0, 82.0)									0.6666666666666666			0.3333333333333333
[82.0, 83.0)			0.4						0.4			0.2
[83.0, 84.0)								0.6666666666666666				0.3333333333333333
[84.0, 85.0)							0.6666666666666666					0.3333333333333333
[85.0, 86.0)				0.4			0.4					0.2
[86.0, 87.0)						0.6666666666666666						0.3333333333333333
[87.0, 88.0)					0.6							0.4
[88.0, 89.0)				0.4	0.2				0.2			0.2
[89.0, 90.0)		0.1		0.3	0.2				0.2			0.2
[90.0, 91.0)		0.3333333333333333			0.16666666666666666		0.3333333333333333			0.16666666666666666		
[91.0, 92.0)		0.3333333333333333			0.16666666666666666		0.3333333333333333			0.16666666666666666		
[92.0, 93.0)		0.1		0.3	0.2				0.2			0.2
[93.0, 94.0)		0.4			0.2		0.2			0.2		
[94.0, 95.0)				0.4	0.2				0.2			0.2
[95.0, 96.0)		0.1		0.3	0.2				0.2			0.2
[96.0, 97.0)		0.3333333333333333			0.16666666666666666		0.3333333333333333			0.16666666666666666		
[97.0, 98.0)		0.3333333333333333			0.16666666666666666		0.3333333333333333			0.16666666666666666		
[98.0, 99.0)		0.3333333333333333			0.16666666666666666		0.3333333333333333			0.16666666666666666		
[99.0, 100.0)				0.36363636363636365	0.18181818181818182				0.2727272727272727			0.18181818181818182
[100.0, 101.0)		0.36363636363636365			0.18181818181818182		0.2727272727272727			0.18181818181818182		
[101.0, 102.0)				0.36363636363636365	0.18181818181818182				0.2727272727272727			0.18181818181818182
[102.0, 103.0)		0.4			0.2				0.2			0.2
[103.0, 104.0)		0.3		0.1	0.2				0.2			0.2
[104.0, 105.0)		0.4			0.2				0.2			0.2
[105.0, 106.0)		0.2		0.2	0.2			0.2			0.2	
[106.0, 107.0)		0.3		0.1	0.2			0.2			0.2	
[107.0, 108.0)		0.2		0.2	0.2			0.2			0.2	
[108.0, 109.0)		0.4			0.2				0.2			0.2
