slice	0	1	2	3	4	5	6	7	8	9	10	11
[0.0, 1.0)	0.16666666666666669		0.16666666666666669		0.16666666666666669			0.16666666666666669			0.33333333333333337	
[1.0, 2.0)	0.16666666666666669		0.16666666666666669		0.16666666666666669			0.16666666666666669			0.33333333333333337	
[2.0, 3.0)					1.0							
[3.0, 4.0)					1.0							
[4.0, 5.0)			0.2		0.1	0.2		0.1			0.4	
[5.0, 6.0)			0.2		0.1	0.2		0.1			0.4	
[6.0, 7.0)			0.2			0.4					0.4	
[7.0, 8.0)			0.3			0.3					0.4	
[8.0, 9.0)	0.16666666666666669		0.16666666666666669		0.16666666666666669			0.16666666666666669			0.33333333333333337	
[9.0, 10.0)	0.16666666666666669		0.16666666666666669		0.16666666666666669			0.16666666666666669			0.33333333333333337	
[10.0, 11.0)					1.0							
[11.0, 12.0)					1.0							
[12.0, 13.0)			0.2		0.1	0.2		0.1			0.4	
[13.0, 14.0)			0.2		0.1	0.2		0.1			0.4	
[14.0, 15.0)			0.2			0.4					0.4	
[15.0, 16.0)			0.3			0.3					0.4	
[16.0, 17.0)			0.16666666666666669		0.33333333333333337				0.16666666666666669			0.33333333333333337
[17.0, 18.0)			0.16666666666666669		0.33333333333333337				0.16666666666666669			0.33333333333333337
[18.0, 19.0)					0.5							0.5
[19.0, 20.0)					1.0							
[20.0, 21.0)	0.16658329164582292				0.41670835417708857			0.25012506253126565		0.16658329164582292		
[21.0, 22.0)	0.25				0.125			0.375		0.25		
[22.0, 23.0)			0.16658329164582292			0.6668334167083542					0.16658329164582292	
[23.0, 24.0)			0.16666666666666666			0.5				0.3333333333333333		
[24.0, 25.0)	0.16658329164582292				0.5002501250625313	0.16658329164582292				0.16658329164582292		
[25.0, 26.0)	0.3				0.3	0.2				0.2		
[26.0, 27.0)			0.6668334167083542					0.16658329164582292			0.16658329164582292	
[27.0, 28.0)	0.16666666666666666		0.16666666666666666					0.3333333333333333			0.3333333333333333	
[28.0, 29.0)	0.16658329164582292				0.41670835417708857			0.25012506253126565		0.16658329164582292		
[29.0, 30.0)	0.25				0.125			0.375		0.25		
[30.0, 31.0)			0.16658329164582292			0.6668334167083542					0.16658329164582292	
[31.0, 32.0)			0.16666666666666666			0.5				0.3333333333333333		
[32.0, 33.0)	0.16658329164582292				0.5002501250625313	0.16658329164582292				0.16658329164582292		
[33.0, 34.0)	0.3				0.3	0.2				0.2		
[34.0, 35.0)			0.6668334167083542					0.16658329164582292			0.16658329164582292	
[35.0, 36.0)	0.125		0.375					0.25			0.25	
[36.0, 37.0)	0.07142857142857142		0.21428571428571427					0.5			0.21428571428571427	
[37.0, 38.0)	0.14285714285714285				0.2857142857142857	0.14285714285714285				0.42857142857142855		
[38.0, 39.0)	0.07142857142857142		0.21428571428571427					0.5			0.21428571428571427	
[39.0, 40.0)	0.14285714285714285				0.2857142857142857	0.14285714285714285				0.42857142857142855		
[40.0, 41.0)	0.07142857142857142		0.21428571428571427					0.5			0.21428571428571427	
[41.0, 42.0)	0.14285714285714285				0.2857142857142857	0.14285714285714285				0.42857142857142855		
[42.0, 43.0)	0.2571428571428572				0.2857142857142857	0.2571428571428572				0.19999999999999998		
[43.0, 44.0)	0.0951700485853101		0.23806801943412403		0.0951700485853101	0.4286939125464419				0.14289797084881395		
[44.0, 45.0)	0.07142857142857142		0.21428571428571427					0.5			0.21428571428571427	
[45.0, 46.0)	0.14285714285714285				0.2857142857142857	0.14285714285714285				0.42857142857142855		
[46.0, 47.0)	0.07142857142857142		0.21428571428571427					0.5			0.21428571428571427	
[47.0, 48.0)	0.14285714285714285				0.2857142857142857	0.14285714285714285				0.42857142857142855		
[48.0, 49.0)	0.07142857142857142		0.21428571428571427					0.5			0.21428571428571427	
[49.0, 50.0)	0.14285714285714285				0.2857142857142857	0.14285714285714285				0.42857142857142855		
[50.0, 51.0)	0.5237007424328955			0.23814962878355228		0.04768703597944032		0.14277555682467163		0.04768703597944032		
[51.0, 52.0)	0.4000800160032006			0.2000400080016003		0.0666133226645329		0.26665333066613317		0.0666133226645329		
[52.0, 53.0)	0.3333333333333333		0.2333333333333333			0.3					0.13333333333333333	
[53.0, 54.0)			0.5001667222407469			0.27775925308436145		0.11103701233744581		0.11103701233744581		
[54.0, 55.0)			0.16666666666666666			0.3333333333333333				0.3333333333333333	0.16666666666666666	
[55.0, 56.0)			0.16666666666666666		0.3333333333333333			0.3333333333333333			0.16666666666666666	
[56.0, 57.0)			0.25			0.3333333333333333		0.16666666666666666			0.25	
[57.0, 58.0)	0.11103701233744584		0.27775925308436145		0.11103701233744584			0.3334444814938313			0.16672224074691566	
[58.0, 59.0)	0.16666666666666666		0.5					0.16666666666666666			0.16666666666666666	
[59.0, 60.0)	0.125		0.375					0.25		0.125	0.125	
[60.0, 61.0)			0.16666666666666666			0.16666666666666666		0.3333333333333333			0.3333333333333333	
[61.0, 62.0)	0.5001667222407469				0.16672224074691563	0.11103701233744581		0.11103701233744581		0.11103701233744581		
[62.0, 63.0)			0.16666666666666666			0.3333333333333333				0.3333333333333333	0.16666666666666666	
[63.0, 64.0)	0.16666666666666666				0.3333333333333333			0.3333333333333333		0.16666666666666666		
[64.0, 65.0)			0.3333333333333333			0.5					0.16666666666666666	
[65.0, 66.0)	0.11103701233744581		0.11103701233744581		0.11103701233744581			0.5001667222407469			0.16672224074691563	
[66.0, 67.0)	0.25		0.5								0.25	
[67.0, 68.0)	0.125		0.125		0.125	0.25					0.375	
[68.0, 69.0)			0.3333333333333333			0.5					0.16666666666666666	
[69.0, 70.0)	0.11103701233744581		0.11103701233744581		0.11103701233744581			0.5001667222407469			0.16672224074691563	
[70.0, 71.0)	0.16666666666666666		0.3333333333333333			0.16666666666666666					0.3333333333333333	
[71.0, 72.0)						0.5			0.125		0.375	
[72.0, 73.0)			0.23806801943412403			0.14289797084881395		0.1903400971706202		0.2857959416976279		0.14289797084881395
[73.0, 74.0)			0.2000400080016003			0.26665333066613317				0.0666133226645329		0.46669333866773355
[74.0, 75.0)			0.16658329164582292			0.16658329164582292				0.16658329164582292		0.5002501250625312
[75.0, 76.0)			0.6668334167083542			0.16658329164582292						0.16658329164582292
[76.0, 77.0)			0.09537407195888063		0.19046259280411193			0.33323814962878356			0.38092518560822386	
[77.0, 78.0)		0.09537407195888063			0.19046259280411193			0.33323814962878356		0.38092518560822386		
[78.0, 79.0)	0.11125916055962691		0.055629580279813455			0.3887408394403731			0.44437041972018654			
[79.0, 80.0)			0.19046259280411193			0.33323814962878356		0.38092518560822386				0.09537407195888063
[80.0, 81.0)	0.055629580279813455				0.3887408394403731		0.44437041972018654			0.11125916055962691		
[81.0, 82.0)	0.27781479013990673				0.22218520986009327		0.3887408394403731			0.11125916055962691		
[82.0, 83.0)			0.4167083541770885			0.16658329164582292		0.16658329164582292			0.2501250625312656	
[83.0, 84.0)	0.2000800320128051		0.3333333333333333			0.3333333333333333					0.1332533013205282	
[84.0, 85.0)			0.09537407195888063		0.19046259280411193			0.33323814962878356			0.38092518560822386	
[85.0, 86.0)		0.09537407195888063			0.19046259280411193			0.33323814962878356		0.38092518560822386		
[86.0, 87.0)	0.11125916055962691		0.055629580279813455			0.3887408394403731			0.44437041972018654			
[87.0, 88.0)			0.19046259280411193			0.33323814962878356		0.38092518560822386				0.09537407195888063
[88.0, 89.0)	0.055629580279813455				0.3887408394403731		0.44437041972018654			0.11125916055962691		
[89.0, 90.0)	0.27781479013990673				0.22218520986009327		0.3887408394403731			0.11125916055962691		
[90.0, 91.0)			0.4167083541770885			0.16658329164582292		0.16658329164582292			0.2501250625312656	
[91.0, 92.0)	0.2000800320128051		0.3333333333333333			0.3333333333333333					0.1332533013205282	
[92.0, 93.0)	0.4666133546581368				0.2333066773290684			0.06677329068372652		0.19992003198720512	0.03338664534186326	
[93.0, 94.0)	0.4				0.4					0.2		
[94.0, 95.0)			0.30007996801279485			0.23330667732906835				0.4666133546581367		
[95.0, 96.0)			0.4			0.4		0.2				
[96.0, 97.0)	0.26669332267093165				0.4666133546581368			0.03338664534186326		0.19992003198720512	0.03338664534186326	
[97.0, 98.0)	0.2				0.6					0.2		
[98.0, 99.0)	0.06677329068372652			0.2333066773290684		0.26669332267093165				0.4332267093162735		
[99.0, 100.0)				0.4		0.4		0.2				
[100.0, 101.0)			0.19443518827057646			0.22225924691769408		0.16661112962345884		0.16661112962345884	0.25008330556481173	
[101.0, 102.0)			0.3334444814938313			0.11103701233744584		0.11103701233744584		0.11103701233744584	0.3334444814938313	
[102.0, 103.0)	0.14281633818908882		0.1905169951442445			0.16666666666666666		0.3333333333333333				0.16666666666666666
[103.0, 104.0)			0.14285714285714285			0.2857142857142857		0.42857142857142855		0.14285714285714285		
[104.0, 105.0)			0.19443518827057646			0.22225924691769408		0.16661112962345884		0.16661112962345884	0.25008330556481173	
[105.0, 106.0)			0.3334444814938313			0.11103701233744584		0.11103701233744584		0.11103701233744584	0.3334444814938313	
[106.0, 107.0)	0.14281633818908882		0.1905169951442445			0.16666666666666666		0.3333333333333333				0.16666666666666666
[107.0, 108.0)			0.15384615384615385			0.15384615384615385		0.46153846153846156		0.07692307692307693		0.15384615384615385
[108.0, 109.0)			0.25		0.125	0.125		0.125		0.125	0.25	
[109.0, 110.0)		0.125	0.125		0.125	0.125		0.25			0.25	
[110.0, 111.0)		0.125	0.125		0.125	0.375				0.25		
[111.0, 112.0)	0.125		0.125			0.375				0.25		0.125
[112.0, 113.0)			0.2			0.3				0.4		0.1
[113.0, 114.0)			0.25			0.25		0.125		0.25		0.125
[114.0, 115.0)	0.36363636363636365				0.09090909090909091	0.09090909090909091		0.45454545454545453				
[115.0, 116.0)	0.4166666666666667				0.08333333333333333	0.08333333333333333		0.4166666666666667				
[116.0, 117.0)	0.33316683316683315			0.5				0.16683316683316682				
[117.0, 118.0)	0.27781479013990673			0.27781479013990673				0.055629580279813455			0.3887408394403731	
[118.0, 119.0)	0.047687035979440316		0.38092518560822386				0.09537407195888063			0.47601370645345514		
[119.0, 120.0)	0.16666666666666666		0.2501249375312344				0.08345827086456771			0.4997501249375311		
[120.0, 121.0)	0.33333333333333337			0.33333333333333337				0.16666666666666669			0.16666666666666669	
[121.0, 122.0)	0.09537407195888065		0.14277555682467163	0.23814962878355228		0.14277555682467163		0.19046259280411196		0.19046259280411196		
[122.0, 123.0)			0.4999999999999999			0.23330667732906835				0.2666933226709316		
[123.0, 124.0)			0.5555555555555556			0.2222222222222222				0.2222222222222222		
[124.0, 125.0)	0.33316683316683315			0.5				0.16683316683316682				
[125.0, 126.0)	0.27781479013990673			0.27781479013990673				0.055629580279813455			0.3887408394403731	
[126.0, 127.0)	0.047687035979440316		0.38092518560822386				0.09537407195888063			0.47601370645345514		
[127.0, 128.0)	0.16666666666666666		0.2501249375312344				0.08345827086456771			0.4997501249375311		
[128.0, 129.0)	0.44437041972018654			0.44437041972018654				0.11125916055962691				
[129.0, 130.0)	0.11125916055962691		0.1665556295802798	0.27781479013990673		0.1665556295802798		0.27781479013990673				
[130.0, 131.0)	0.1333466613354658			0.2666933226709316			0.1999200319872051		0.40003998400639734			
[131.0, 132.0)	0.25			0.125			0.25		0.375			
[132.0, 133.0)				0.2083958020989505		0.2916041979010494			0.2083958020989505			0.2916041979010494
[133.0, 134.0)				0.30007996801279485		0.1999200319872051			0.16673330667732905			0.3332666933226709
[134.0, 135.0)			0.41654172913543225			0.08345827086456771		0.2916041979010494				0.2083958020989505
[135.0, 136.0)			0.3998400639744102			0.16673330667732905		0.1333466613354658				0.30007996801279485
[136.0, 137.0)				0.2083958020989505		0.2916041979010494			0.3333333333333333			0.16666666666666666
[137.0, 138.0)				0.30007996801279485		0.1999200319872051			0.2666933226709316			0.23330667732906835
[138.0, 139.0)			0.2333066773290684			0.06677329068372652		0.26669332267093165				0.4332267093162735
[139.0, 140.0)			0.2			0.2		0.2				0.4
[140.0, 141.0)				0.2083958020989505		0.2916041979010494			0.2083958020989505			0.2916041979010494
[141.0, 142.0)				0.30007996801279485		0.1999200319872051			0.16673330667732905			0.3332666933226709
[142.0, 143.0)			0.41654172913543225			0.08345827086456771		0.2916041979010494				0.2083958020989505
[143.0, 144.0)			0.3998400639744102			0.16673330667732905		0.1333466613354658				0.30007996801279485
[144.0, 145.0)				0.2083958020989505		0.2916041979010494			0.3333333333333333			0.16666666666666666
[145.0, 146.0)		0.09996001599360255		0.30007996801279485		0.1999200319872051			0.30007996801279485			0.09996001599360255
[146.0, 147.0)		0.33316683316683315		0.24975024975024973		0.1251248751248751			0.16683316683316682			0.1251248751248751
[147.0, 148.0)		0.49975012493753124		0.24987506246876562		0.08345827086456772			0.08345827086456772			0.08345827086456772
[148.0, 149.0)	0.23814962878355225		0.09537407195888063		0.33323814962878356			0.33323814962878356				
[149.0, 150.0)	0.23814962878355225		0.09537407195888063		0.19046259280411193			0.33323814962878356			0.1427755568246716	
[150.0, 151.0)	0.11125916055962691		0.1665556295802798			0.44437041972018654					0.27781479013990673	
[151.0, 152.0)	0.09537407195888063		0.2855511136493432			0.38092518560822386					0.23814962878355225	
[152.0, 153.0)					0.6109260493004663					0.27781479013990673	0.11125916055962691	
[153.0, 154.0)	0.3331112591605596				0.44437041972018654					0.11125916055962691	0.11125916055962691	
[154.0, 155.0)			0.38092518560822386			0.23814962878355225		0.09537407195888063			0.2855511136493432	
[155.0, 156.0)	0.12493753123438278		0.2083958020989505			0.2083958020989505		0.2083958020989505			0.24987506246876556	
[156.0, 157.0)	0.23814962878355225		0.09537407195888063		0.33323814962878356			0.33323814962878356				
[157.0, 158.0)	0.23814962878355225		0.09537407195888063		0.19046259280411193			0.33323814962878356			0.1427755568246716	
[158.0, 159.0)	0.11125916055962691		0.1665556295802798			0.44437041972018654					0.27781479013990673	
[159.0, 160.0)	0.09537407195888063		0.2855511136493432			0.38092518560822386					0.23814962878355225	
[160.0, 161.0)					0.6109260493004663					0.27781479013990673	0.11125916055962691	
[161.0, 162.0)	0.3331112591605596				0.44437041972018654					0.11125916055962691	0.11125916055962691	
[162.0, 163.0)			0.5832083958020988			0.08345827086456771		0.08345827086456771		0.24987506246876556		
[163.0, 164.0)			0.5832083958020988					0.08345827086456771		0.3333333333333333		
[164.0, 165.0)					0.6109260493004663					0.27781479013990673	0.11125916055962691	
[165.0, 166.0)	0.3331112591605596				0.44437041972018654					0.11125916055962691	0.11125916055962691	
[166.0, 167.0)			0.38092518560822386			0.23814962878355225		0.09537407195888063			0.2855511136493432	
[167.0, 168.0)			0.3333333333333333					0.2083958020989505		0.2083958020989505	0.24987506246876556	
[168.0, 169.0)			0.16666666666666666			0.16666666666666666		0.24987506246876556		0.2083958020989505	0.2083958020989505	
