slice	0	1	2	3	4	5	6	7	8	9	10	11
[0.0, 1.0)			0.5835		0.4165							
[1.0, 2.0)			0.5		0.5							
[2.0, 3.0)			0.5		0.0835	0.4165						
[3.0, 4.0)			0.5			0.5						
[4.0, 5.0)			0.5835		0.4165							
[5.0, 6.0)			0.3333333333333333		0.3333333333333333						0.3333333333333333	
[6.0, 7.0)			0.3333333333333333		0.05566666666666667	0.2776666666666667					0.3333333333333333	
[7.0, 8.0)	0.16666666666666666		0.5			0.3333333333333333						
[8.0, 9.0)			0.5835		0.4165							
[9.0, 10.0)			0.3333333333333333		0.6666666666666666							
[10.0, 11.0)	0.11103701233744581		0.44448149383127705		0.05568522840946982	0.27775925308436145					0.11103701233744581	
[11.0, 12.0)			0.3333333333333333			0.3333333333333333		0.3333333333333333				
[12.0, 13.0)			0.389		0.2776666666666667			0.3333333333333333				
[13.0, 14.0)	0.3333333333333333		0.3333333333333333		0.3333333333333333							
[14.0, 15.0)			0.3333333333333333		0.05566666666666667	0.2776666666666667				0.3333333333333333		
[15.0, 16.0)			0.3333333333333333			0.3333333333333333				0.3333333333333333		
[16.0, 17.0)			0.29175		0.20825			0.25				0.25
[17.0, 18.0)			0.2		0.2			0.2		0.2		0.2
[18.0, 19.0)	0.25				0.04175	0.45825				0.25		
[19.0, 20.0)	0.2					0.4				0.2		0.2
[20.0, 21.0)			0.04175		0.45825			0.25				0.25
[21.0, 22.0)	0.2				0.4			0.2				0.2
[22.0, 23.0)			0.2		0.0334	0.3666				0.4		
[23.0, 24.0)			0.25		0.08333333333333333	0.3333333333333333				0.3333333333333333		
[24.0, 25.0)			0.125		0.25	0.25				0.375		
[25.0, 26.0)	0.3333333333333333							0.3333333333333333		0.3333333333333333		
[26.0, 27.0)					1.0							
[27.0, 28.0)	1.0											
[28.0, 29.0)	0.25		0.04175		0.20825		0.25				0.25	
[29.0, 30.0)	0.25				0.25			0.25			0.25	
[30.0, 31.0)		0.25			0.04175	0.20825			0.25			0.25
[31.0, 32.0)		0.5				0.25						0.25
[32.0, 33.0)	0.25		0.04175		0.20825		0.25				0.25	
[33.0, 34.0)	0.25				0.25			0.25			0.25	
