slice	0	1	2	3	4	5	6	7	8	9	10	11
[0.0, 1.0)			0.13333333333333333		0.13333333333333333			0.6		0.06666666666666667		0.06666666666666667
[1.0, 2.0)	0.05263157894736842		0.47368421052631576				0.42105263157894735				0.05263157894736842	
[2.0, 3.0)			0.13333333333333333		0.13333333333333333			0.6		0.06666666666666667		0.06666666666666667
[3.0, 4.0)	0.05263157894736842		0.47368421052631576				0.42105263157894735				0.05263157894736842	
[4.0, 5.0)			0.13333333333333333		0.13333333333333333			0.6		0.06666666666666667		0.06666666666666667
[5.0, 6.0)	0.05263157894736842		0.47368421052631576		0.10526315789473684		0.3157894736842105				0.05263157894736842	
[6.0, 7.0)			0.46153846153846156					0.07692307692307693		0.07692307692307693		0.38461538461538464
[7.0, 8.0)			0.5							0.5		
[8.0, 9.0)			0.13333333333333333		0.13333333333333333			0.6		0.06666666666666667		0.06666666666666667
[9.0, 10.0)	0.05263157894736842		0.47368421052631576				0.42105263157894735				0.05263157894736842	
[10.0, 11.0)			0.13333333333333333		0.13333333333333333			0.6		0.06666666666666667		0.06666666666666667
[11.0, 12.0)	0.05263157894736842		0.47368421052631576				0.42105263157894735				0.05263157894736842	
[12.0, 13.0)			0.13333333333333333		0.13333333333333333			0.6		0.06666666666666667		0.06666666666666667
[13.0, 14.0)	0.05263157894736842		0.47368421052631576		0.10526315789473684		0.3157894736842105				0.05263157894736842	
[14.0, 15.0)			0.46153846153846156					0.07692307692307693		0.07692307692307693		0.38461538461538464
[15.0, 16.0)			0.5							0.5		
[16.0, 17.0)			0.125		0.125			0.5		0.125		0.125
[17.0, 18.0)			0.25		0.25					0.25		0.25
[18.0, 19.0)			0.25		0.25					0.25		0.25
[19.0, 20.0)			0.5		0.25			0.125				0.125
[20.0, 21.0)			0.18181818181818182		0.2727272727272727			0.45454545454545453				0.09090909090909091
[21.0, 22.0)			0.25		0.25			0.25				0.25
[22.0, 23.0)			0.25		0.5			0.25				
[23.0, 24.0)	0.4				0.2			0.4				
[24.0, 25.0)			0.09090909090909091				0.09090909090909091	0.18181818181818182		0.6363636363636364		
[25.0, 26.0)	0.3				0.2			0.3		0.2		
[26.0, 27.0)	0.05		0.1		0.1		0.05	0.25		0.4		0.05
[27.0, 28.0)	0.375		0.125		0.125		0.125	0.125		0.125		
[28.0, 29.0)	0.25		0.08333333333333333		0.08333333333333333		0.08333333333333333	0.16666666666666666		0.3333333333333333		
[29.0, 30.0)	0.25		0.08333333333333333		0.08333333333333333		0.08333333333333333	0.16666666666666666		0.3333333333333333		
[30.0, 31.0)	0.14285714285714285		0.07142857142857142		0.21428571428571427			0.14285714285714285		0.42857142857142855		
[31.0, 32.0)		0.25				0.25	0.5					
[32.0, 33.0)	0.25				0.25		0.375	0.125				
[33.0, 34.0)			0.25				0.375				0.125	0.25
[34.0, 35.0)		0.375				0.125	0.25		0.25			
[35.0, 36.0)	0.07692307692307693	0.07692307692307693	0.3076923076923077				0.3076923076923077			0.07692307692307693	0.15384615384615385	
[36.0, 37.0)			0.125		0.125			0.5		0.125		0.125
[37.0, 38.0)			0.25		0.25					0.25		0.25
[38.0, 39.0)			0.25		0.25					0.25		0.25
[39.0, 40.0)			0.5		0.25			0.125				0.125
[40.0, 41.0)			0.18181818181818182		0.2727272727272727			0.45454545454545453				0.09090909090909091
[41.0, 42.0)			0.25		0.25			0.25				0.25
[42.0, 43.0)			0.25		0.5			0.25				
[43.0, 44.0)	0.4				0.2			0.4				
[44.0, 45.0)			0.09090909090909091				0.09090909090909091	0.18181818181818182		0.6363636363636364		
[45.0, 46.0)	0.3				0.2			0.3		0.2		
[46.0, 47.0)	0.05		0.1		0.1		0.05	0.25		0.4		0.05
[47.0, 48.0)	0.375		0.125		0.125		0.125	0.125		0.125		
[48.0, 49.0)	0.25		0.08333333333333333		0.08333333333333333		0.08333333333333333	0.16666666666666666		0.3333333333333333		
[49.0, 50.0)	0.25		0.08333333333333333		0.08333333333333333		0.08333333333333333	0.16666666666666666		0.3333333333333333		
[50.0, 51.0)	0.14285714285714285				0.14285714285714285		0.07142857142857142	0.14285714285714285	0.07142857142857142	0.42857142857142855		
[51.0, 52.0)			0.25			0.25					0.5	
[52.0, 53.0)	0.16666666666666666		0.16666666666666666	0.25		0.08333333333333333		0.08333333333333333			0.25	
[53.0, 54.0)	0.25			0.08333333333333333				0.25	0.16666666666666666		0.25	
[54.0, 55.0)			0.2727272727272727	0.09090909090909091		0.36363636363636365			0.2727272727272727			
[55.0, 56.0)	0.2727272727272727		0.09090909090909091	0.36363636363636365					0.2727272727272727			
[56.0, 57.0)			0.45454545454545453						0.2727272727272727		0.2727272727272727	
[57.0, 58.0)	0.18181818181818182			0.36363636363636365				0.18181818181818182	0.2727272727272727			
[58.0, 59.0)			0.2727272727272727	0.09090909090909091		0.36363636363636365			0.2727272727272727			
[59.0, 60.0)	0.2727272727272727		0.09090909090909091	0.36363636363636365					0.2727272727272727			
[60.0, 61.0)			0.45454545454545453						0.2727272727272727		0.2727272727272727	
[61.0, 62.0)	0.36363636363636365			0.36363636363636365					0.2727272727272727			
[62.0, 63.0)			0.5		0.5							
[63.0, 64.0)			0.25		0.25			0.25				0.25
[64.0, 65.0)			0.25		0.5			0.25				
[65.0, 66.0)	0.4				0.2			0.4				
[66.0, 67.0)			0.25		0.5			0.25				
[67.0, 68.0)					0.5			0.5				
[68.0, 69.0)					0.5			0.5				
[69.0, 70.0)					0.5			0.5				
[70.0, 71.0)					0.5			0.5				
[71.0, 72.0)					0.5			0.5				
[72.0, 73.0)					0.5			0.5				
[73.0, 74.0)			0.125	0.125	0.125		0.125	0.25			0.125	0.125
[74.0, 75.0)		0.125	0.125			0.25	0.125	0.125		0.125	0.125	
[75.0, 76.0)	0.125			0.125	0.125		0.125	0.25	0.125			0.125
[76.0, 77.0)			0.25				0.25		0.25		0.25	
[77.0, 78.0)			0.25				0.25		0.25		0.25	
[78.0, 79.0)			0.26666666666666666				0.3	0.03333333333333333	0.13333333333333333		0.26666666666666666	
[79.0, 80.0)		0.16				0.32	0.02	0.02		0.16		0.32
[80.0, 81.0)			0.18181818181818182				0.18181818181818182		0.45454545454545453		0.18181818181818182	
[81.0, 82.0)			0.16666666666666666				0.16666666666666666		0.5		0.16666666666666666	
[82.0, 83.0)			0.17391304347826086				0.1956521739130435	0.021739130434782608	0.43478260869565216		0.17391304347826086	
[83.0, 84.0)		0.16				0.32	0.02	0.02		0.16		0.32
[84.0, 85.0)	0.19047619047619047				0.19047619047619047				0.21428571428571427	0.023809523809523808	0.38095238095238093	
[85.0, 86.0)		0.32		0.16				0.32	0.02	0.02		0.16
[86.0, 87.0)		0.4		0.2				0.2				0.2
[87.0, 88.0)	0.20512820512820512	0.5897435897435898							0.10256410256410256	0.10256410256410256		
[88.0, 89.0)		0.16666666666666666	0.16666666666666666				0.3333333333333333				0.3333333333333333	
[89.0, 90.0)		0.08333333333333333	0.16666666666666666				0.25	0.16666666666666666			0.16666666666666666	0.16666666666666666
[90.0, 91.0)		0.08333333333333333	0.08333333333333333	0.08333333333333333			0.08333333333333333	0.16666666666666666	0.16666666666666666			0.3333333333333333
[91.0, 92.0)		0.5		0.25			0.08333333333333333		0.16666666666666666			
[92.0, 93.0)		0.3888888888888889	0.05555555555555555				0.3333333333333333				0.2222222222222222	
[93.0, 94.0)		0.08333333333333333	0.16666666666666666				0.25	0.16666666666666666			0.16666666666666666	0.16666666666666666
[94.0, 95.0)		0.08333333333333333	0.08333333333333333	0.08333333333333333			0.08333333333333333	0.16666666666666666	0.16666666666666666			0.3333333333333333
[95.0, 96.0)		0.5		0.25			0.08333333333333333		0.16666666666666666			
[96.0, 97.0)		0.42857142857142855	0.07142857142857142		0.07142857142857142		0.2857142857142857				0.14285714285714285	
[97.0, 98.0)			0.25		0.25			0.25				0.25
[98.0, 99.0)			0.25		0.5			0.25				
[99.0, 100.0)	0.4				0.2			0.4				
[100.0, 101.0)	0.14285714285714285			0.2857142857142857					0.5714285714285714			
[101.0, 102.0)	0.07142857142857142		0.07142857142857142	0.14285714285714285		0.14285714285714285			0.2857142857142857		0.2857142857142857	
[102.0, 103.0)	0.2857142857142857			0.35714285714285715				0.21428571428571427			0.14285714285714285	
[103.0, 104.0)	0.07142857142857142		0.07142857142857142	0.14285714285714285		0.14285714285714285			0.2857142857142857		0.2857142857142857	
[104.0, 105.0)			0.5		0.5							
[105.0, 106.0)			0.25		0.25			0.25				0.25
[106.0, 107.0)			0.25		0.5			0.25				
[107.0, 108.0)	0.4				0.2			0.4				
[108.0, 109.0)		0.14285714285714285			0.2857142857142857					0.5714285714285714		
[109.0, 110.0)		0.07142857142857142		0.07142857142857142	0.14285714285714285		0.14285714285714285			0.2857142857142857		0.2857142857142857
[110.0, 111.0)		0.2857142857142857			0.35714285714285715				0.21428571428571427			0.14285714285714285
[111.0, 112.0)		0.07142857142857142		0.07142857142857142	0.14285714285714285		0.14285714285714285			0.2857142857142857		0.2857142857142857
[112.0, 113.0)			0.14285714285714285		0.2857142857142857			0.2857142857142857	0.07142857142857142			0.21428571428571427
[113.0, 114.0)	0.2857142857142857		0.2857142857142857		0.07142857142857142		0.07142857142857142	0.14285714285714285		0.14285714285714285		
[114.0, 115.0)			1.0									
[115.0, 116.0)		0.3331112591605596	0.6668887408394404									
[116.0, 117.0)		0.3331112591605596	0.6668887408394404									
[117.0, 118.0)		0.3333333333333333	0.6666666666666666									
[118.0, 119.0)		0.3331112591605596	0.6668887408394404									
[119.0, 120.0)		0.3331112591605596	0.6668887408394404									
[120.0, 121.0)		0.3331112591605596	0.6668887408394404									
[121.0, 122.0)		0.3333333333333333	0.6666666666666666									
[122.0, 123.0)		0.3333333333333333	0.6666666666666666									
[123.0, 124.0)		0.3333333333333333	0.6666666666666666									
[124.0, 125.0)		0.3333333333333333	0.6666666666666666									
[125.0, 126.0)		0.3333333333333333	0.3333333333333333	0.3333333333333333								
[126.0, 127.0)	0.25				0.5	0.25						
[127.0, 128.0)			0.25	0.25			0.25	0.25				
[128.0, 129.0)		0.16666666666666666						0.16666666666666666		0.3333333333333333		0.3333333333333333
[129.0, 130.0)	0.14285714285714285		0.42857142857142855				0.14285714285714285			0.2857142857142857		
[130.0, 131.0)			0.3333333333333333					0.4166666666666667		0.08333333333333333		0.16666666666666666
[131.0, 132.0)			0.3333333333333333				0.08333333333333333	0.4166666666666667				0.16666666666666666
[132.0, 133.0)			0.6666666666666666		0.16666666666666666							0.16666666666666666
[133.0, 134.0)			0.75							0.25		
[134.0, 135.0)	0.1				0.4		0.1			0.4		
[135.0, 136.0)	0.16666666666666666		0.16666666666666666				0.16666666666666666			0.3333333333333333		0.16666666666666666
[136.0, 137.0)	0.09090909090909091		0.45454545454545453		0.36363636363636365		0.09090909090909091					
[137.0, 138.0)	0.2857142857142857		0.5714285714285714				0.14285714285714285					
[138.0, 139.0)			0.125		0.375			0.4166666666666667				0.08333333333333333
[139.0, 140.0)			0.15625		0.28125			0.40625				0.15625
[140.0, 141.0)			0.08333333333333333		0.75			0.08333333333333333				0.08333333333333333
[141.0, 142.0)		0.1111111111111111	0.2222222222222222	0.2222222222222222							0.2222222222222222	0.2222222222222222
[142.0, 143.0)	0.1				0.5	0.2				0.2		
[143.0, 144.0)			0.3	0.3			0.2	0.2				
[144.0, 145.0)		0.42857142857142855				0.14285714285714285			0.14285714285714285			0.2857142857142857
[145.0, 146.0)	0.16666666666666666		0.5				0.3333333333333333					
[146.0, 147.0)			0.038461538461538464		0.038461538461538464	0.15384615384615385		0.3076923076923077		0.3076923076923077		0.15384615384615385
[147.0, 148.0)			0.03571428571428571		0.03571428571428571	0.14285714285714285		0.32142857142857145		0.2857142857142857		0.17857142857142858
[148.0, 149.0)			0.08333333333333333		0.16666666666666666			0.75				
