slice	0	1	2	3	4	5	6	7	8	9	10	11
[0.0, 1.0)											1.0	
[1.0, 2.0)				1.0								
[2.0, 3.0)										1.0		
[3.0, 4.0)		1.0										
[4.0, 5.0)		1.0										
[5.0, 6.0)		0.7783711615487318				0.1108144192256342					0.1108144192256342	
[6.0, 7.0)		0.4		0.4		0.2						
[7.0, 8.0)				0.3333333333333333		0.3333333333333333	0.3333333333333333					
[8.0, 9.0)		1.0										
[9.0, 10.0)		0.7506675567423231			0.13851802403204275					0.11081441922563419		
[10.0, 11.0)		0.4		0.4						0.2		
[11.0, 12.0)				0.3333333333333333	0.3333333333333333		0.3333333333333333					
[12.0, 13.0)		1.0										
[13.0, 14.0)		0.7445887445887447			0.09823509823509825			0.0785880785880786			0.0785880785880786	
[14.0, 15.0)		0.5		0.25				0.25				
[15.0, 16.0)				0.3333333333333333	0.3333333333333333		0.3333333333333333					
[16.0, 17.0)		1.0										
[17.0, 18.0)	1.0											
[18.0, 19.0)	1.0											
[19.0, 20.0)												1.0
[20.0, 21.0)				0.125			0.4375				0.4375	
[21.0, 22.0)				0.0625		0.1875	0.25				0.5	
[22.0, 23.0)		0.25		0.375			0.1875				0.1875	
[23.0, 24.0)	0.1875	0.0625		0.25			0.25				0.25	
[24.0, 25.0)		0.25		0.125		0.25	0.1875				0.1875	
[25.0, 26.0)	0.1875	0.0625		0.25			0.25				0.25	
[26.0, 27.0)	0.2857142857142857			0.21428571428571427			0.21428571428571427			0.2857142857142857		
[27.0, 28.0)	0.2			0.2		0.2	0.2			0.2		
[28.0, 29.0)	0.06666666666666667	0.26666666666666666				0.2			0.26666666666666666		0.2	
[29.0, 30.0)	0.06666666666666667	0.2		0.13333333333333333		0.2		0.3333333333333333			0.06666666666666667	
[30.0, 31.0)	0.1875			0.1875			0.25		0.375			
[31.0, 32.0)			0.16666666666666666			0.2777777777777778			0.3333333333333333		0.05555555555555555	0.16666666666666666
[32.0, 33.0)			0.05263157894736842	0.3157894736842105		0.10526315789473684	0.10526315789473684		0.21052631578947367		0.15789473684210525	0.05263157894736842
[33.0, 34.0)			0.0625	0.125			0.25		0.25		0.3125	
[34.0, 35.0)	0.25						0.25		0.375		0.125	
[35.0, 36.0)	0.3333333333333333						0.3333333333333333		0.3333333333333333			
[36.0, 37.0)		0.33333333333333337		0.09992006394884094		0.26658673061550764			0.1334932054356515		0.06674660271782575	0.09992006394884094
[37.0, 38.0)		0.041666666666666664		0.2916666666666667		0.041666666666666664			0.2916666666666667		0.041666666666666664	0.2916666666666667
