slice	0	1	2	3	4	5	6	7	8	9	10	11
[0.0, 1.0)	0.5		0.5									
[1.0, 2.0)					0.5	0.5						
[2.0, 3.0)						0.5		0.5				
[3.0, 4.0)			0.5		0.5							
[4.0, 5.0)	0.3333333333333333		0.3333333333333333						0.3333333333333333			
[5.0, 6.0)					0.5	0.5						
[6.0, 7.0)						0.5		0.5				
[7.0, 8.0)			0.5		0.5							
[8.0, 9.0)	0.5		0.5									
[9.0, 10.0)					0.5	0.5						
[10.0, 11.0)						0.5		0.5				
[11.0, 12.0)			0.5		0.5							
[12.0, 13.0)	0.3333333333333333		0.3333333333333333						0.3333333333333333			
[13.0, 14.0)					0.5	0.5						
[14.0, 15.0)						0.5		0.5				
[15.0, 16.0)			0.5		0.5							
[16.0, 17.0)	0.25		0.25		0.25	0.25						
[17.0, 18.0)			0.16666666666666666		0.16666666666666666	0.16666666666666666		0.16666666666666666	0.3333333333333333			
[18.0, 19.0)	0.16666666666666666		0.16666666666666666		0.16666666666666666	0.16666666666666666			0.3333333333333333			
[19.0, 20.0)			0.16666666666666666		0.16666666666666666	0.16666666666666666		0.16666666666666666	0.3333333333333333			
[20.0, 21.0)			0.16666666666666666		0.16666666666666666	0.16666666666666666		0.16666666666666666	0.3333333333333333			
[21.0, 22.0)			0.16666666666666666		0.16666666666666666	0.16666666666666666		0.16666666666666666	0.3333333333333333			
[22.0, 23.0)					0.25	0.25			0.5			
[23.0, 24.0)			0.25					0.5				0.25
[24.0, 25.0)		0.25		0.25	0.25						0.25	
[25.0, 26.0)			0.25	0.25			0.5					
[26.0, 27.0)	0.25					0.5				0.25		
[27.0, 28.0)		0.25	0.25					0.25				0.25
[28.0, 29.0)								0.5		0.5		
[29.0, 30.0)	0.5											0.5
[30.0, 31.0)	0.5		0.5									
[31.0, 32.0)										0.5		0.5
[32.0, 33.0)								0.5		0.5		
[33.0, 34.0)	0.5											0.5
[34.0, 35.0)	0.5		0.5									
[35.0, 36.0)		0.16658329164582292					0.33316658329164583			0.2501250625312656		0.2501250625312656
[36.0, 37.0)								0.5		0.5		
[37.0, 38.0)	0.5											0.5
[38.0, 39.0)	0.5		0.5									
[39.0, 40.0)										0.5		0.5
[40.0, 41.0)								0.5		0.5		
[41.0, 42.0)	0.5											0.5
[42.0, 43.0)	0.5		0.5									
[43.0, 44.0)		0.16658329164582292					0.33316658329164583			0.2501250625312656		0.2501250625312656
[44.0, 45.0)	0.25		0.25		0.25							0.25
[45.0, 46.0)	0.25		0.125		0.125	0.125		0.125		0.125		0.125
[46.0, 47.0)	0.25		0.25							0.25		0.25
[47.0, 48.0)	0.125		0.125		0.125	0.125		0.125		0.125		0.25
[48.0, 49.0)	0.25							0.25		0.25		0.25
[49.0, 50.0)	0.125		0.125		0.125	0.125		0.125		0.25		0.125
[50.0, 51.0)						0.125		0.25		0.375		0.25
[51.0, 52.0)			0.25		0.25	0.25		0.25				
[52.0, 53.0)					0.25	0.25			0.5			
[53.0, 54.0)			0.25					0.5				0.25
[54.0, 55.0)		0.25		0.25	0.25						0.25	
[55.0, 56.0)			0.25	0.25			0.5					
[56.0, 57.0)	0.25					0.5				0.25		
[57.0, 58.0)		0.25	0.25					0.25				0.25
[58.0, 59.0)					0.14285714285714285	0.14285714285714285		0.14285714285714285	0.42857142857142855			0.14285714285714285
[59.0, 60.0)			0.1					0.4	0.2			0.3
[60.0, 61.0)		0.07692307692307693		0.07692307692307693	0.07692307692307693		0.23076923076923078	0.23076923076923078			0.3076923076923077	
[61.0, 62.0)			0.14285714285714285	0.14285714285714285		0.14285714285714285	0.42857142857142855			0.14285714285714285		
[62.0, 63.0)	0.1					0.4	0.2			0.3		
[63.0, 64.0)		0.14285714285714285	0.14285714285714285		0.14285714285714285	0.14285714285714285			0.2857142857142857			0.14285714285714285
