slice	0	1	2	3	4	5	6	7	8	9	10	11
[0.0, 1.0)		1.0										
[1.0, 2.0)		0.3333333333333333	0.3333333333333333							0.3333333333333333		
[2.0, 3.0)		1.0										
[3.0, 4.0)		0.3333333333333333	0.3333333333333333							0.3333333333333333		
[4.0, 5.0)		0.75							0.25			
[5.0, 6.0)		0.5							0.5			
[6.0, 7.0)		0.75							0.25			
[7.0, 8.0)		0.5							0.5			
[8.0, 9.0)		0.375							0.125			0.5
[9.0, 10.0)		0.25							0.25			0.5
[10.0, 11.0)		0.25				0.3333333333333333			0.08333333333333333			0.3333333333333333
[11.0, 12.0)		0.16666666666666666				0.3333333333333333			0.16666666666666666			0.3333333333333333
[12.0, 13.0)		0.25				0.3333333333333333			0.08333333333333333			0.3333333333333333
[13.0, 14.0)	0.3333333333333333	0.16666666666666666				0.3333333333333333			0.16666666666666666			
[14.0, 15.0)	0.3333333333333333	0.25				0.3333333333333333			0.08333333333333333			
[15.0, 16.0)		0.16666666666666666	0.3333333333333333			0.3333333333333333			0.16666666666666666			
[16.0, 17.0)		0.18754688672168043	0.08327081770442611		0.16654163540885222	0.25006251562890724			0.06251562890722681			0.25006251562890724
[17.0, 18.0)		0.125	0.125		0.125	0.25			0.125			0.25
[18.0, 19.0)		0.20458265139116202			0.1816693944353519	0.27277686852154936			0.06819421713038734			0.27277686852154936
[19.0, 20.0)		0.125	0.125		0.125	0.25			0.125			0.25
[20.0, 21.0)		0.1875468867216804			0.1875468867216804	0.2915728932233058			0.08327081770442611			0.25006251562890724
[21.0, 22.0)		0.125			0.25	0.25			0.125			0.25
[22.0, 23.0)		0.21428571428571427			0.14285714285714285	0.2857142857142857			0.07142857142857142			0.2857142857142857
[23.0, 24.0)		0.125			0.25	0.25			0.125			0.25
[24.0, 25.0)		0.18740629685157417			0.19790104947526235	0.2708645677161419			0.08345827086456771			0.2603698150924537
[25.0, 26.0)	0.020989505247376316	0.12493753123438281		0.020989505247376316	0.19790104947526238	0.24987506246876562			0.12493753123438281			0.26036981509245377
[26.0, 27.0)		0.18740629685157417			0.19790104947526235	0.2708645677161419			0.08345827086456771			0.2603698150924537
