slice	0	1	2	3	4	5	6	7	8	9	10	11
[0.0, 1.0)		0.3333333333333333		0.16666666666666666			0.3333333333333333			0.16666666666666666		
[1.0, 2.0)		0.16666666666666666			0.3333333333333333		0.16666666666666666			0.3333333333333333		
[2.0, 3.0)		0.16666666666666666		0.1111111111111111	0.1111111111111111		0.27777777777777773			0.2222222222222222		0.1111111111111111
[3.0, 4.0)				0.17341606792945785	0.24493794905290658				0.33670803396472887			0.24493794905290658
[4.0, 5.0)				0.2857142857142857					0.42857142857142855			0.2857142857142857
[5.0, 6.0)				0.2857142857142857					0.42857142857142855			0.2857142857142857
[6.0, 7.0)		0.3333333333333333		0.16666666666666666			0.16666666666666666		0.16666666666666666	0.16666666666666666		
[7.0, 8.0)		0.16666666666666666			0.3333333333333333		0.16666666666666666			0.3333333333333333		
[8.0, 9.0)		0.16666666666666666		0.1111111111111111	0.1111111111111111		0.27777777777777773			0.2222222222222222		0.1111111111111111
[9.0, 10.0)				0.17330772923667784	0.24003840614498317				0.3333333333333333			0.2533205312850056
[10.0, 11.0)				0.2857142857142857					0.42857142857142855			0.2857142857142857
[11.0, 12.0)				0.2857142857142857					0.42857142857142855			0.2857142857142857
[12.0, 13.0)		0.5							0.5			
[13.0, 14.0)		1.0										
[14.0, 15.0)									0.5	0.25		0.25
[15.0, 16.0)		0.5							0.5			
[16.0, 17.0)		0.2		0.2	0.1				0.2	0.2		0.1
[17.0, 18.0)		0.1		0.1	0.3		0.1		0.2	0.1		0.1
[18.0, 19.0)		0.2		0.2	0.1				0.2	0.2		0.1
[19.0, 20.0)		0.09090909090909091		0.09090909090909091	0.36363636363636365		0.09090909090909091		0.18181818181818182	0.09090909090909091		0.09090909090909091
[20.0, 21.0)		0.4166666666666667		0.16666666666666666	0.16666666666666666				0.08333333333333333	0.16666666666666666		
[21.0, 22.0)				0.2857142857142857			0.2857142857142857					0.42857142857142855
[22.0, 23.0)				0.2857142857142857			0.2857142857142857					0.42857142857142855
[23.0, 24.0)				0.2857142857142857			0.2857142857142857					0.42857142857142855
[24.0, 25.0)		0.3		0.05	0.25					0.4		
[25.0, 26.0)		0.3333333333333333					0.3333333333333333				0.3333333333333333	
[26.0, 27.0)		0.08333333333333333		0.3333333333333333			0.25				0.3333333333333333	
[27.0, 28.0)		0.3		0.05	0.25					0.4		
[28.0, 29.0)		0.3333333333333333					0.3333333333333333				0.3333333333333333	
[29.0, 30.0)		0.08333333333333333		0.4166666666666667			0.16666666666666666				0.3333333333333333	
[30.0, 31.0)		0.1	0.1		0.3		0.15		0.15		0.1	0.1
[31.0, 32.0)	0.1		0.2		0.3		0.1		0.1	0.1		0.1
[32.0, 33.0)	0.1	0.1		0.1	0.2		0.3		0.1		0.1	
[33.0, 34.0)		0.1	0.1		0.3		0.15		0.15		0.1	0.1
[34.0, 35.0)	0.1		0.2		0.3		0.1		0.1	0.1		0.1
[35.0, 36.0)	0.1	0.1		0.1	0.2		0.3		0.1		0.1	
[36.0, 37.0)		0.25			0.25				0.25		0.25	
[37.0, 38.0)		0.25			0.125		0.25		0.125		0.25	
[38.0, 39.0)		0.25			0.125		0.25		0.125		0.25	
[39.0, 40.0)		0.1111111111111111		0.2222222222222222	0.1111111111111111			0.1111111111111111	0.1111111111111111		0.3333333333333333	
[40.0, 41.0)				0.4				0.2			0.4	
[41.0, 42.0)				0.5				0.16666666666666666			0.3333333333333333	
[42.0, 43.0)		0.3333333333333333		0.16666666666666666			0.3333333333333333			0.16666666666666666		
[43.0, 44.0)		0.16666666666666666			0.3333333333333333		0.16666666666666666			0.3333333333333333		
[44.0, 45.0)		0.16666666666666666		0.1111111111111111	0.1111111111111111		0.27777777777777773			0.2222222222222222		0.1111111111111111
[45.0, 46.0)				0.17341606792945785	0.24493794905290658				0.33670803396472887			0.24493794905290658
[46.0, 47.0)				0.2857142857142857					0.42857142857142855			0.2857142857142857
[47.0, 48.0)				0.2857142857142857					0.42857142857142855			0.2857142857142857
[48.0, 49.0)		0.3333333333333333		0.16666666666666666			0.16666666666666666		0.16666666666666666	0.16666666666666666		
[49.0, 50.0)		0.16666666666666666			0.3333333333333333		0.16666666666666666			0.3333333333333333		
[50.0, 51.0)		0.16666666666666666		0.1111111111111111	0.1111111111111111		0.27777777777777773			0.2222222222222222		0.1111111111111111
[51.0, 52.0)				0.17341606792945785	0.24493794905290658				0.33670803396472887			0.24493794905290658
[52.0, 53.0)				0.2857142857142857					0.42857142857142855			0.2857142857142857
[53.0, 54.0)		0.022899710304869637		0.2759001241550558					0.4253000413850186			0.2759001241550558
[54.0, 55.0)		0.3449227373068433		0.008554083885209713	0.2414459161147903		0.008554083885209713		0.2414459161147903			0.15507726269315678
[55.0, 56.0)		0.00625		0.21875	0.0125		0.3125			0.0125		0.4375
[56.0, 57.0)		0.16666666666666666			0.3333333333333333					0.4444444444444444		0.05555555555555555
[57.0, 58.0)									0.5			0.5
[58.0, 59.0)												1.0
[59.0, 60.0)		0.25								0.5		0.25
[60.0, 61.0)					0.5				0.5			
[61.0, 62.0)					1.0							
[62.0, 63.0)							1.0					
[63.0, 64.0)		1.0										
[64.0, 65.0)		1.0										
[65.0, 66.0)		1.0										
[66.0, 67.0)		0.4					0.2		0.2			0.2
[67.0, 68.0)		0.4					0.2		0.2			0.2
[68.0, 69.0)			0.2		0.4			0.05	0.05	0.1		0.2
[69.0, 70.0)		0.4					0.2		0.2			0.2
[70.0, 71.0)		0.45454545454545453					0.18181818181818182		0.18181818181818182			0.18181818181818182
[71.0, 72.0)		0.4166666666666667					0.16666666666666666		0.25			0.16666666666666666
[72.0, 73.0)		0.5					0.25					0.25
[73.0, 74.0)		0.4					0.2		0.2			0.2
[74.0, 75.0)			0.2		0.3		0.1	0.05	0.05	0.1		0.2
[75.0, 76.0)		0.4					0.2		0.2			0.2
[76.0, 77.0)		0.45454545454545453					0.18181818181818182		0.18181818181818182			0.18181818181818182
[77.0, 78.0)		0.4166666666666667					0.16666666666666666		0.25			0.16666666666666666
[78.0, 79.0)			0.2		0.4					0.2		0.2
[79.0, 80.0)			0.2		0.4					0.2		0.2
[80.0, 81.0)	0.1		0.2			0.2		0.4			0.05	0.05
[81.0, 82.0)			0.2		0.4					0.2		0.2
[82.0, 83.0)			0.2		0.4					0.2		0.2
[83.0, 84.0)	0.1		0.2			0.2		0.3		0.1		0.1
[84.0, 85.0)				0.2857142857142857			0.14285714285714285		0.2857142857142857		0.2857142857142857	
[85.0, 86.0)		0.2857142857142857					0.42857142857142855				0.2857142857142857	
[86.0, 87.0)	0.07142857142857142	0.07142857142857142		0.2857142857142857			0.14285714285714285		0.2857142857142857		0.14285714285714285	
[87.0, 88.0)	0.14285714285714285			0.2857142857142857			0.14285714285714285		0.2857142857142857		0.14285714285714285	
[88.0, 89.0)		0.2857142857142857		0.14285714285714285			0.2857142857142857				0.2857142857142857	
[89.0, 90.0)		0.3333333333333333				0.3333333333333333					0.3333333333333333	
[90.0, 91.0)				0.25		0.25			0.25			0.25
[91.0, 92.0)		0.2	0.2		0.2		0.2		0.2			
[92.0, 93.0)				0.3333333333333333					0.4166666666666667		0.041666666666666664	0.20833333333333334
[93.0, 94.0)					0.4				0.26666666666666666			0.3333333333333333
[94.0, 95.0)					0.4375				0.25			0.3125
[95.0, 96.0)					0.5				0.25			0.25
[96.0, 97.0)			0.14285714285714285		0.2857142857142857		0.2857142857142857					0.2857142857142857
[97.0, 98.0)			0.42857142857142855				0.2857142857142857			0.2857142857142857		
[98.0, 99.0)			0.14285714285714285		0.2857142857142857		0.14285714285714285		0.07142857142857142	0.07142857142857142		0.2857142857142857
[99.0, 100.0)			0.14285714285714285		0.2857142857142857		0.14285714285714285		0.14285714285714285			0.2857142857142857
[100.0, 101.0)			0.2857142857142857				0.2857142857142857			0.2857142857142857		0.14285714285714285
[101.0, 102.0)		0.4166666666666667					0.3333333333333333			0.25		
[102.0, 103.0)		0.25		0.125	0.125		0.125		0.125	0.125		0.125
[103.0, 104.0)		0.29411764705882354			0.23529411764705882				0.23529411764705882			0.23529411764705882
[104.0, 105.0)		0.2777777777777778		0.2222222222222222			0.2777777777777778			0.2222222222222222		
[105.0, 106.0)		0.07142857142857142		0.21428571428571427	0.14285714285714285		0.21428571428571427		0.14285714285714285	0.07142857142857142		0.14285714285714285
[106.0, 107.0)		0.25		0.1875	0.0625		0.1875		0.0625	0.1875		0.0625
[107.0, 108.0)		0.25		0.25			0.25			0.25		
[108.0, 109.0)		0.1875		0.1875	0.125		0.125		0.125	0.125		0.125
[109.0, 110.0)		0.17647058823529413		0.11764705882352941	0.23529411764705882				0.23529411764705882			0.23529411764705882
[110.0, 111.0)		0.2777777777777778		0.2222222222222222			0.2777777777777778			0.2222222222222222		
[111.0, 112.0)		0.07142857142857142		0.21428571428571427	0.07142857142857142		0.2857142857142857		0.14285714285714285	0.07142857142857142		0.14285714285714285
[112.0, 113.0)		0.21875		0.1875	0.09375		0.1875		0.0625	0.1875		0.0625
[113.0, 114.0)		0.25		0.125	0.125		0.125		0.125	0.25		
[114.0, 115.0)		0.125		0.125	0.125		0.25		0.125	0.125		0.125
[115.0, 116.0)		0.125		0.125	0.25		0.125		0.125	0.125		0.125
[116.0, 117.0)		0.25		0.125	0.125		0.125		0.125	0.25		
[117.0, 118.0)		0.125		0.125	0.125		0.25		0.125	0.125		0.125
[118.0, 119.0)		0.125		0.125	0.25		0.125		0.125	0.125		0.125
[119.0, 120.0)		0.25		0.125	0.125		0.125		0.125	0.25		
[120.0, 121.0)		0.125		0.125	0.125		0.25		0.125	0.125		0.125
[121.0, 122.0)				0.25	0.25				0.25			0.25
[122.0, 123.0)		0.25			0.25				0.25			0.25
[123.0, 124.0)			0.42857142857142855				0.2857142857142857			0.2857142857142857		
[124.0, 125.0)			0.42857142857142855				0.14285714285714285			0.42857142857142855		
[125.0, 126.0)			0.4286326618088298				0.1904557793970567			0.3333333333333333		0.04757822546078011
[126.0, 127.0)					0.40822991508817763				0.2651861528412802			0.3265839320705421
[127.0, 128.0)				0.2857142857142857					0.5714285714285714			0.14285714285714285
