slice	0	1	2	3	4	5	6	7	8	9	10	11
[0.0, 1.0)						1.0						
[1.0, 2.0)						1.0						
[2.0, 3.0)								1.0				
[3.0, 4.0)			0.16666666666666666		0.3333333333333333			0.3333333333333333			0.16666666666666666	
[4.0, 5.0)			0.16666666666666666		0.16666666666666666	0.16666666666666666		0.3333333333333333			0.16666666666666666	
[5.0, 6.0)			0.3333333333333333					0.5			0.16666666666666666	
[6.0, 7.0)	0.3333333333333333				0.16666666666666666					0.5		
[7.0, 8.0)		0.16666666666666666				0.16666666666666666				0.6666666666666666		
[8.0, 9.0)			0.16666666666666666			0.16666666666666666		0.3333333333333333			0.3333333333333333	
[9.0, 10.0)	0.2				0.2					0.4	0.2	
[10.0, 11.0)	0.16666666666666666		0.16666666666666666		0.05555555555555555			0.2222222222222222		0.2222222222222222	0.16666666666666666	
[11.0, 12.0)	0.2					0.6				0.2		
[12.0, 13.0)			0.14285714285714285		0.07142857142857142	0.07142857142857142		0.2857142857142857		0.2857142857142857	0.14285714285714285	
[13.0, 14.0)			0.2			0.4		0.2			0.2	
[14.0, 15.0)		0.2			0.45	0.05		0.1		0.2		
[15.0, 16.0)			0.4			0.4				0.2		
[16.0, 17.0)						0.4				0.6		
[17.0, 18.0)			0.25			0.125		0.25		0.25	0.125	
[18.0, 19.0)			0.5			0.125		0.25			0.125	
[19.0, 20.0)	0.125		0.25			0.125				0.5		
[20.0, 21.0)	0.125					0.125				0.75		
[21.0, 22.0)			0.25			0.125				0.375		0.25
[22.0, 23.0)			0.6363636363636364			0.09090909090909091				0.09090909090909091		0.18181818181818182
[23.0, 24.0)					1.0							
[24.0, 25.0)					1.0							
[25.0, 26.0)	0.5				0.25				0.25			
[26.0, 27.0)		0.125	0.125			0.375				0.25	0.125	
[27.0, 28.0)	0.4				0.2			0.1		0.1	0.2	
[28.0, 29.0)	0.35		0.05			0.4					0.2	
[29.0, 30.0)	0.2		0.15		0.2			0.25			0.2	
[30.0, 31.0)	0.4				0.2			0.1		0.1	0.2	
[31.0, 32.0)	0.35		0.05			0.4					0.2	
[32.0, 33.0)	0.2		0.15		0.2			0.25			0.2	
[33.0, 34.0)	0.25		0.15		0.2			0.2			0.2	
[34.0, 35.0)	0.25		0.25		0.16666666666666666			0.16666666666666666			0.16666666666666666	
[35.0, 36.0)	0.25		0.75									
[36.0, 37.0)	0.375		0.625									
[37.0, 38.0)	0.125		0.375							0.25	0.25	
[38.0, 39.0)						0.3125		0.4375		0.0625	0.1875	
[39.0, 40.0)			0.25		0.25	0.125		0.375				
