slice	0	1	2	3	4	5	6	7	8	9	10	11
[0.0, 1.0)	0.125	0.05	0.125	0.025	0.15	0.15	0.025	0.15	0.025		0.05	0.125
[1.0, 2.0)	0.125	0.05	0.125	0.025	0.15	0.15	0.025	0.15	0.025		0.05	0.125
[2.0, 3.0)	0.0714694110920526	0.09491137793024586	0.1429388221841052		0.1429388221841052	0.1429388221841052		0.1429388221841052		0.16666666666666666		0.09519725557461406
[3.0, 4.0)	0.0714694110920526	0.09491137793024586	0.1429388221841052		0.1429388221841052	0.1429388221841052		0.1429388221841052		0.16666666666666666		0.09519725557461406
[4.0, 5.0)	0.125	0.05	0.125	0.025	0.15	0.15	0.025	0.15	0.025		0.05	0.125
[5.0, 6.0)	0.12506253126563283	0.02076038019009505	0.14582291145572787	0.04577288644322161	0.1500750375187594		0.04577288644322161	0.12506253126563283	0.04577288644322161	0.12506253126563283	0.02076038019009505	0.1500750375187594
[6.0, 7.0)		0.02077077077077077	0.3333333333333333	0.02077077077077077			0.02077077077077077	0.31256256256256254	0.02077077077077077		0.02077077077077077	0.2502502502502502
[7.0, 8.0)		0.02077077077077077	0.3333333333333333	0.02077077077077077			0.02077077077077077	0.31256256256256254	0.02077077077077077		0.02077077077077077	0.2502502502502502
[8.0, 9.0)	0.08338892595063375	0.08338892595063375	0.24983322214809872					0.33322214809873246	0.08338892595063375			0.1667778519012675
[9.0, 10.0)	0.24999999999999997	0.11666666666666664		0.03333333333333333	0.16666666666666663		0.03333333333333333	0.28333333333333327	0.08333333333333331		0.03333333333333333	
[10.0, 11.0)	0.08333333333333333	0.11666666666666665	0.16666666666666666		0.03333333333333333	0.19999999999999998		0.08333333333333333	0.11666666666666665		0.03333333333333333	0.16666666666666666
[11.0, 12.0)	0.24999999999999997	0.11666666666666664		0.03333333333333333	0.16666666666666663		0.03333333333333333	0.28333333333333327	0.08333333333333331		0.03333333333333333	
[12.0, 13.0)		0.05	0.25		0.05	0.3			0.05		0.05	0.25
[13.0, 14.0)	0.025	0.025	0.175	0.025	0.125	0.025	0.025	0.25	0.025		0.025	0.275
[14.0, 15.0)	0.025	0.025	0.15		0.15	0.175		0.125	0.05		0.025	0.275
[15.0, 16.0)	0.025	0.025	0.175	0.025	0.125	0.025	0.025	0.25	0.025		0.025	0.275
[16.0, 17.0)		0.05	0.3	0.05			0.05	0.25			0.05	0.25
[17.0, 18.0)		0.05	0.3	0.05			0.05	0.25			0.05	0.25
[18.0, 19.0)		0.044444444444444446	0.26666666666666666	0.044444444444444446			0.15555555555555556	0.2222222222222222			0.044444444444444446	0.2222222222222222
[19.0, 20.0)		0.04	0.24	0.04			0.24	0.2			0.04	0.2
[20.0, 21.0)		0.12727272727272726	0.21818181818181817	0.03636363636363637			0.21818181818181817	0.18181818181818182			0.03636363636363637	0.18181818181818182
[21.0, 22.0)		0.19999999999999998	0.19999999999999998	0.03333333333333333			0.19999999999999998	0.16666666666666666			0.03333333333333333	0.16666666666666666
[22.0, 23.0)		0.12727272727272726	0.21818181818181817	0.03636363636363637			0.21818181818181817	0.18181818181818182			0.03636363636363637	0.18181818181818182
[23.0, 24.0)		0.12727272727272726	0.21818181818181817	0.03636363636363637			0.21818181818181817	0.18181818181818182			0.03636363636363637	0.18181818181818182
[24.0, 25.0)		0.21818181818181817	0.21818181818181817	0.03636363636363637			0.12727272727272726	0.18181818181818182			0.03636363636363637	0.18181818181818182
[25.0, 26.0)		0.13999999999999999	0.24	0.04			0.04	0.2			0.13999999999999999	0.2
[26.0, 27.0)		0.04	0.24	0.04			0.13999999999999999	0.2			0.13999999999999999	0.2
[27.0, 28.0)		0.04	0.1	0.04	0.1	0.1	0.24	0.1		0.12	0.04	0.12
[28.0, 29.0)		0.04	0.13999999999999999	0.02	0.1		0.24	0.2			0.04	0.22000000000000003
[29.0, 30.0)		0.04	0.1	0.04	0.1	0.1	0.24	0.1		0.12	0.04	0.12
[30.0, 31.0)		0.025	0.125	0.025	0.125		0.15	0.25			0.025	0.275
[31.0, 32.0)		0.25	0.125		0.125	0.125		0.125		0.125		0.125
[32.0, 33.0)		0.4	0.1		0.1	0.1		0.1		0.1		0.1
[33.0, 34.0)		0.4	0.1		0.1	0.1		0.1		0.1		0.1
[34.0, 35.0)		0.4444444444444444	0.2222222222222222		0.1111111111111111			0.1111111111111111				0.1111111111111111
[35.0, 36.0)			1.0									
[36.0, 37.0)				0.5				0.5				
[37.0, 38.0)									1.0			
[38.0, 39.0)		0.5			0.5							
[39.0, 40.0)	0.08333333333333334	0.6833333333333333		0.01666666666666667	0.08333333333333334		0.01666666666666667	0.1			0.01666666666666667	
[40.0, 41.0)		0.6833333333333333	0.08333333333333334		0.01666666666666667	0.1			0.01666666666666667		0.01666666666666667	0.08333333333333334
[41.0, 42.0)	0.045454545454545456	0.7272727272727273	0.045454545454545456		0.045454545454545456	0.045454545454545456		0.045454545454545456		0.045454545454545456		
[42.0, 43.0)		0.5555185061687229	0.20840280093364455		0.04168056018672891	0.04168056018672891		0.04168056018672891		0.055518506168722906		0.055518506168722906
[43.0, 44.0)			1.0									
[44.0, 45.0)					0.5			0.5				
[45.0, 46.0)										1.0		
[46.0, 47.0)		0.5				0.5						
[47.0, 48.0)	0.08333333333333334	0.6833333333333333		0.01666666666666667	0.08333333333333334		0.01666666666666667	0.1			0.01666666666666667	
[48.0, 49.0)	0.08333333333333333	0.3666666666666667	0.08333333333333333	0.016666666666666666	0.09999999999999999	0.09999999999999999	0.016666666666666666	0.09999999999999999	0.016666666666666666		0.03333333333333333	0.08333333333333333
[49.0, 50.0)	0.07142857142857142	0.028571428571428574	0.21428571428571427		0.09999999999999999	0.24285714285714285		0.07142857142857142	0.028571428571428574	0.07142857142857142	0.028571428571428574	0.14285714285714285
[50.0, 51.0)	0.0714694110920526	0.09491137793024586	0.1429388221841052		0.1429388221841052	0.1429388221841052		0.1429388221841052		0.16666666666666666		0.09519725557461406
[51.0, 52.0)	0.1250625312656328	0.10805402701350675	0.0625312656328164	0.02501250625312656	0.18759379689844918	0.0625312656328164	0.02501250625312656	0.21260630315157575		0.08329164582291144	0.02501250625312656	0.08329164582291144
[52.0, 53.0)	0.125	0.025	0.125	0.025	0.175	0.15	0.025		0.05	0.125	0.025	0.15
[53.0, 54.0)		0.02077077077077077	0.3333333333333333	0.02077077077077077			0.02077077077077077	0.3125625625625625	0.02077077077077077		0.02077077077077077	0.2502502502502502
[54.0, 55.0)	0.1458958958958959	0.020770770770770778	0.12512512512512516	0.020770770770770778	0.12512512512512516	0.1458958958958959	0.041541541541541556	0.1458958958958959	0.041541541541541556	0.1458958958958959	0.041541541541541556	
[55.0, 56.0)		0.02077077077077077	0.3333333333333333	0.02077077077077077			0.02077077077077077	0.3125625625625625	0.02077077077077077		0.02077077077077077	0.2502502502502502
[56.0, 57.0)	0.1251251251251251	0.02077077077077077	0.2082082082082082	0.02077077077077077	0.1251251251251251		0.02077077077077077	0.3125625625625625	0.02077077077077077		0.02077077077077077	0.1251251251251251
[57.0, 58.0)		0.1982228298017772					0.5683526999316473	0.14832535885167464			0.08509911141490088	
[58.0, 59.0)	0.25	0.0			0.25		0.0	0.375			0.125	
[59.0, 60.0)		0.1982228298017772					0.5683526999316473	0.14832535885167464			0.08509911141490088	
[60.0, 61.0)	0.0		0.25	0.0			0.25	0.125	0.0	0.25	0.125	
[61.0, 62.0)			0.3333333333333333				0.3333333333333333			0.3333333333333333		
[62.0, 63.0)			0.3333333333333333				0.3333333333333333			0.3333333333333333		
[63.0, 64.0)			0.03925482368596141	0.39254823685961404			0.166333998669328		0.23552894211576844	0.166333998669328		
[64.0, 65.0)			0.03925482368596141	0.39254823685961404			0.166333998669328		0.23552894211576844	0.166333998669328		
[65.0, 66.0)			0.22333200159808228	0.23571713943268077		0.1997602876548142	0.0998801438274071		0.14143028365960847	0.0998801438274071		
[66.0, 67.0)			0.22333200159808228	0.23571713943268077			0.0998801438274071		0.14143028365960847	0.0998801438274071		0.1997602876548142
[67.0, 68.0)			0.2996404314822213	0.23571713943268077			0.0998801438274071		0.14143028365960847	0.0998801438274071		0.12345185777067519
[68.0, 69.0)	0.1997602876548142			0.23571713943268077			0.0998801438274071		0.14143028365960847	0.0998801438274071		0.22333200159808228
[69.0, 70.0)			0.2790813779331003	0.29455816275586616			0.12481278082875685		0.1767348976535197	0.12481278082875685		
[70.0, 71.0)	0.2790813779331003	0.29455816275586616			0.12481278082875685		0.1767348976535197	0.12481278082875685				
[71.0, 72.0)		0.14143028365960847	0.09988014382740712					0.2233320015980823	0.2357171394326808		0.19976028765481424	0.09988014382740712
[72.0, 73.0)		0.17673489765351974			0.24962556165751376			0.27908137793310034	0.2945581627558662			
[73.0, 74.0)		0.08843367474394204	0.24981264051961027		0.07719210592055958			0.1873594803897077	0.14738945790657007			0.24981264051961027
[74.0, 75.0)		0.08714918759231904	0.24618414574101427		0.13761693746922696	0.12309207287050714			0.15977351058591827			0.24618414574101427
[75.0, 76.0)		0.3125	0.1875						0.5			
[76.0, 77.0)		0.25	0.125					0.125	0.5			
[77.0, 78.0)		0.25		0.125					0.625			
[78.0, 79.0)		0.25			0.125				0.625			
[79.0, 80.0)		1.0										
[80.0, 81.0)		0.7486702127659575	0.08377659574468085					0.08377659574468085	0.08377659574468085			
[81.0, 82.0)		0.2903225806451613	0.03225806451612903	0.06451612903225806				0.03225806451612903	0.5806451612903226			
[82.0, 83.0)		0.25			0.125				0.625			
[83.0, 84.0)		0.25			0.25				0.5			
[84.0, 85.0)		0.2			0.4				0.4			
[85.0, 86.0)	1.0											
[86.0, 87.0)	0.30000000000000004	0.04000000000000001	0.10000000000000002	0.020000000000000004	0.12000000000000002	0.12000000000000002	0.020000000000000004	0.12000000000000002	0.020000000000000004		0.04000000000000001	0.10000000000000002
[87.0, 88.0)	1.0											
[88.0, 89.0)	0.2779012894619831	0.07381058248110271	0.11116051578479323		0.11116051578479323	0.11116051578479323		0.11116051578479323		0.1296131614050689		0.0740329035126723
[89.0, 90.0)	1.0											
[90.0, 91.0)	0.30000000000000004	0.04000000000000001	0.10000000000000002	0.020000000000000004	0.12000000000000002	0.12000000000000002	0.020000000000000004	0.12000000000000002	0.020000000000000004		0.04000000000000001	0.10000000000000002
[91.0, 92.0)	1.0											
[92.0, 93.0)	0.30000000000000004	0.04000000000000001	0.10000000000000002	0.020000000000000004	0.12000000000000002	0.12000000000000002	0.020000000000000004	0.12000000000000002	0.020000000000000004		0.04000000000000001	0.10000000000000002
[93.0, 94.0)	0.255003531904874	0.058629620908876856	0.3531904874028726					0.3331763597833765				
[94.0, 95.0)	0.2		0.3					0.5				
[95.0, 96.0)	0.1694915254237288			0.2542372881355932				0.2627118644067796	0.3135593220338983			
[96.0, 97.0)	0.0625		0.0625		0.0625	0.0625		0.3125	0.375			0.0625
[97.0, 98.0)	0.08333333333333333		0.25		0.08333333333333333	0.25		0.08333333333333333		0.08333333333333333		0.16666666666666666
[98.0, 99.0)			0.25		0.08333333333333333	0.25		0.08333333333333333		0.25		0.08333333333333333
[99.0, 100.0)	0.3333333333333333				0.3333333333333333			0.3333333333333333				
[100.0, 101.0)			0.15625			0.15625		0.2421875	0.2890625			0.15625
[101.0, 102.0)								0.4	0.6			
[102.0, 103.0)	0.125				0.125			0.375	0.375			
[103.0, 104.0)			0.125			0.125		0.25	0.375			0.125
[104.0, 105.0)								0.4	0.6			
