slice	0	1	2	3	4	5	6	7	8	9	10	11
[0.0, 1.0)						1.0						
[1.0, 2.0)			1.0									
[2.0, 3.0)			1.0									
[3.0, 4.0)						0.5		0.5				
[4.0, 5.0)	0.5		0.5									
[5.0, 6.0)						1.0						
[6.0, 7.0)						1.0						
[7.0, 8.0)	0.5		0.5									
[8.0, 9.0)	0.5		0.5									
[9.0, 10.0)			1.0									
[10.0, 11.0)	1.0											
[11.0, 12.0)						1.0						
[12.0, 13.0)			1.0									
[13.0, 14.0)			0.3333333333333333			0.3333333333333333		0.3333333333333333				
[14.0, 15.0)			1.0									
[15.0, 16.0)			1.0									
[16.0, 17.0)			1.0									
[17.0, 18.0)			1.0									
[18.0, 19.0)			0.3333333333333333			0.3333333333333333		0.3333333333333333				
[19.0, 20.0)	0.5									0.5		
[20.0, 21.0)						0.5		0.5				
[21.0, 22.0)								1.0				
[22.0, 23.0)								1.0				
[23.0, 24.0)	0.5									0.5		
[24.0, 25.0)								1.0				
[25.0, 26.0)			1.0									
[26.0, 27.0)	1.0											
[27.0, 28.0)										1.0		
[28.0, 29.0)						0.5		0.5				
[29.0, 30.0)								1.0				
[30.0, 31.0)										1.0		
[31.0, 32.0)	1.0											
[32.0, 33.0)								0.5			0.5	
[33.0, 34.0)								0.5			0.5	
[34.0, 35.0)						0.16666666666666666		0.3333333333333333		0.16666666666666666	0.3333333333333333	
[35.0, 36.0)						0.16666666666666666		0.3333333333333333		0.16666666666666666	0.3333333333333333	
[36.0, 37.0)						0.16666666666666666		0.3333333333333333		0.16666666666666666	0.3333333333333333	
[37.0, 38.0)						0.35714285714285715		0.42857142857142855		0.07142857142857142	0.14285714285714285	
[38.0, 39.0)						0.35714285714285715		0.42857142857142855		0.07142857142857142	0.14285714285714285	
[39.0, 40.0)						0.35714285714285715		0.42857142857142855		0.07142857142857142	0.14285714285714285	
[40.0, 41.0)						0.2		0.4		0.2	0.2	
[41.0, 42.0)								0.3333333333333333		0.3333333333333333	0.3333333333333333	
[42.0, 43.0)								0.3333333333333333		0.3333333333333333	0.3333333333333333	
[43.0, 44.0)								0.3333333333333333		0.3333333333333333	0.3333333333333333	
[44.0, 45.0)					0.2	0.2		0.2		0.2	0.2	
[45.0, 46.0)					0.3333333333333333					0.3333333333333333	0.3333333333333333	
[46.0, 47.0)					0.3333333333333333					0.3333333333333333	0.3333333333333333	
[47.0, 48.0)					0.3333333333333333					0.3333333333333333	0.3333333333333333	
[48.0, 49.0)						0.2		0.4		0.2	0.2	
