slice	0	1	2	3	4	5	6	7	8	9	10	11
[0.0, 1.0)	0.0	1.498	0.0	0.498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[1.0, 2.0)	0.0	1.498	0.0	0.498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[2.0, 3.0)	0.166	0.499	0.0	0.29100000000000004	0.0	0.0	0.0	0.125	0.0	0.0	0.25	0.25
[3.0, 4.0)	0.0	0.125	0.0	0.125	0.0	0.125	0.0	0.25	0.125	0.125	0.0	0.125
[4.0, 5.0)	0.0	1.498	0.0	0.498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[5.0, 6.0)	0.0	1.498	0.0	0.498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[6.0, 7.0)	0.166	0.499	0.0	0.29100000000000004	0.0	0.0	0.0	0.125	0.0	0.0	0.25	0.25
[7.0, 8.0)	0.0	0.125	0.0	0.125	0.0	0.125	0.0	0.25	0.125	0.125	0.0	0.125
[8.0, 9.0)	0.0	1.498	0.0	0.498	0.0	0.0	0.0	0.666	0.0	0.0	0.0	0.666
[9.0, 10.0)	0.0	1.498	0.0	0.498	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
[10.0, 11.0)	0.0	1.498	0.0	0.498	0.0	0.75	0.0	0.25	0.0	0.75	0.0	0.25
[11.0, 12.0)	0.0	0.502	0.0	0.335	0.0	0.625	0.0	0.125	0.0	0.625	0.0	0.125
[12.0, 13.0)	0.0	1.498	0.0	0.498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[13.0, 14.0)	0.0	1.498	0.0	0.498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[14.0, 15.0)	0.166	0.499	0.0	0.29100000000000004	0.0	0.0	0.0	0.125	0.0	0.0	0.25	0.25
[15.0, 16.0)	0.0	0.125	0.0	0.125	0.0	0.125	0.0	0.25	0.125	0.125	0.0	0.125
[16.0, 17.0)	0.0	1.498	0.0	0.498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
[17.0, 18.0)	0.0	1.498	0.0	0.498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
