slice	0	1	2	3	4	5	6	7	8	9	10	11
[0.0, 1.0)	0.5							0.5				
[1.0, 2.0)	0.5							0.5				
[2.0, 3.0)	0.5							0.5				
[3.0, 4.0)	0.5							0.5				
[4.0, 5.0)	0.5							0.5				
[5.0, 6.0)	0.5							0.5				
[6.0, 7.0)	0.5							0.5				
[7.0, 8.0)	0.5							0.5				
[8.0, 9.0)	0.3331112591605596		0.11125916055962691		0.11125916055962691	0.11125916055962691		0.3331112591605596				
[9.0, 10.0)	0.3331112591605596		0.11125916055962691		0.11125916055962691	0.11125916055962691		0.3331112591605596				
[10.0, 11.0)	0.3331112591605596		0.11125916055962691		0.11125916055962691	0.11125916055962691		0.3331112591605596				
[11.0, 12.0)	0.33311125916055967		0.05562958027981346	0.05562958027981346	0.05562958027981346	0.05562958027981346	0.05562958027981346	0.33311125916055967		0.05562958027981346		
[12.0, 13.0)	0.3331112591605596		0.11125916055962691		0.11125916055962691	0.11125916055962691		0.3331112591605596				
[13.0, 14.0)	0.3331112591605596		0.11125916055962691		0.11125916055962691	0.11125916055962691		0.3331112591605596				
[14.0, 15.0)	0.3331112591605596		0.11125916055962691		0.11125916055962691	0.11125916055962691		0.3331112591605596				
[15.0, 16.0)	0.33311125916055967		0.05562958027981346	0.05562958027981346	0.05562958027981346	0.05562958027981346	0.05562958027981346	0.33311125916055967		0.05562958027981346		
[16.0, 17.0)	0.055629580279813455		0.3887408394403731			0.11125916055962691		0.11125916055962691		0.3331112591605596		
[17.0, 18.0)	0.055629580279813455		0.22218520986009327		0.1665556295802798	0.11125916055962691		0.11125916055962691		0.1665556295802798		0.1665556295802798
[18.0, 19.0)	0.055629580279813455		0.3887408394403731			0.11125916055962691		0.11125916055962691		0.3331112591605596		
[19.0, 20.0)	0.055629580279813455		0.22218520986009327		0.1665556295802798	0.11125916055962691		0.11125916055962691		0.1665556295802798		0.1665556295802798
[20.0, 21.0)	0.055629580279813455		0.3887408394403731			0.11125916055962691		0.11125916055962691		0.3331112591605596		
[21.0, 22.0)	0.38874083944037313				0.11125916055962692	0.11125916055962692		0.33311125916055967				0.05562958027981346
[22.0, 23.0)	0.35885608856088563			0.10270602706027061			0.10270602706027061	0.3075030750307503			0.1282287822878229	
[23.0, 24.0)	0.35885608856088563			0.10270602706027061			0.10270602706027061	0.3075030750307503		0.1282287822878229		
[24.0, 25.0)	0.35885608856088563			0.10270602706027061			0.10270602706027061	0.3075030750307503			0.1282287822878229	
[25.0, 26.0)	0.3588560885608856			0.1027060270602706			0.1027060270602706	0.43573185731857317				
[26.0, 27.0)	0.35885608856088563			0.10270602706027061			0.10270602706027061	0.3075030750307503			0.1282287822878229	
[27.0, 28.0)	0.35885608856088563			0.10270602706027061			0.10270602706027061	0.3075030750307503		0.1282287822878229		
[28.0, 29.0)	0.35885608856088563			0.10270602706027061			0.10270602706027061	0.3075030750307503			0.1282287822878229	
[29.0, 30.0)	0.3588560885608856			0.1027060270602706			0.1027060270602706	0.43573185731857317				
[30.0, 31.0)	0.11125916055962692		0.11125916055962692	0.11125916055962692		0.33311125916055967					0.33311125916055967	
[31.0, 32.0)	0.11125916055962692		0.11125916055962692	0.11125916055962692		0.33311125916055967					0.33311125916055967	
[32.0, 33.0)	0.11125916055962692		0.11125916055962692	0.11125916055962692		0.33311125916055967					0.33311125916055967	
[33.0, 34.0)	0.055629580279813455	0.055629580279813455	0.055629580279813455	0.055629580279813455	0.055629580279813455	0.3331112591605596		0.055629580279813455			0.3331112591605596	
[34.0, 35.0)	0.11125916055962692		0.11125916055962692	0.11125916055962692		0.33311125916055967					0.33311125916055967	
[35.0, 36.0)	0.11125916055962692		0.11125916055962692	0.11125916055962692		0.33311125916055967					0.33311125916055967	
[36.0, 37.0)	0.11125916055962692		0.11125916055962692	0.11125916055962692		0.33311125916055967					0.33311125916055967	
