slice	0	1	2	3	4	5	6	7	8	9	10	11
[0.0, 1.0)			0.18181818181818182				0.45454545454545453					0.36363636363636365
[1.0, 2.0)			0.2				0.4					0.4
[2.0, 3.0)		0.125	0.25		0.125			0.25				0.25
[3.0, 4.0)		0.3			0.2			0.3				0.2
[4.0, 5.0)			0.18181818181818182				0.45454545454545453					0.36363636363636365
[5.0, 6.0)			0.2				0.4					0.4
[6.0, 7.0)		0.125	0.25		0.125			0.25				0.25
[7.0, 8.0)		0.3			0.2			0.3				0.2
[8.0, 9.0)			0.21428571428571427		0.07142857142857142		0.42857142857142855					0.2857142857142857
[9.0, 10.0)			0.2			0.2	0.2		0.2			0.2
[10.0, 11.0)		0.2	0.1			0.1	0.4			0.2		
[11.0, 12.0)			0.2				0.4				0.2	0.2
[12.0, 13.0)		0.5					0.25				0.25	
[13.0, 14.0)		0.5		0.125		0.125			0.125		0.125	
[14.0, 15.0)		0.3888888888888889				0.16666666666666666			0.2222222222222222			0.2222222222222222
[15.0, 16.0)		0.2					0.6				0.2	
[16.0, 17.0)			0.18181818181818182				0.45454545454545453					0.36363636363636365
[17.0, 18.0)			0.2				0.4					0.4
[18.0, 19.0)		0.125	0.25		0.125			0.25				0.25
[19.0, 20.0)		0.3			0.2			0.3				0.2
[20.0, 21.0)			0.18181818181818182				0.45454545454545453					0.36363636363636365
[21.0, 22.0)			0.2				0.4					0.4
[22.0, 23.0)		0.125	0.25		0.125			0.25				0.25
[23.0, 24.0)		0.3			0.2			0.3				0.2
[24.0, 25.0)		0.3			0.2			0.2				0.3
[25.0, 26.0)		0.25			0.25			0.25				0.25
[26.0, 27.0)		0.25			0.25			0.25				0.25
[27.0, 28.0)		0.25			0.25			0.25				0.25
[28.0, 29.0)			0.25				0.5					0.25
[29.0, 30.0)		0.2			0.2		0.4				0.2	
[30.0, 31.0)			0.2				0.4					0.4
[32.0, 33.0)		0.3333333333333333			0.16666666666666666		0.3333333333333333				0.16666666666666666	
[33.0, 34.0)			0.3				0.2					0.5
[34.0, 35.0)		0.16666666666666666			0.3333333333333333			0.25		0.08333333333333333		0.16666666666666666
[35.0, 36.0)			0.125		0.125		0.125	0.375				0.25
[36.0, 37.0)		0.3			0.2		0.2	0.1		0.1		0.1
[37.0, 38.0)		0.2			0.2		0.4				0.2	
[38.0, 39.0)		0.1	0.3				0.2					0.4
[39.0, 40.0)			0.2				0.2					0.6
[40.0, 41.0)		0.3333333333333333			0.16666666666666666		0.3333333333333333				0.16666666666666666	
[41.0, 42.0)			0.3				0.2					0.5
[42.0, 43.0)		0.25			0.3333333333333333			0.16666666666666666				0.25
[43.0, 44.0)					0.2		0.1	0.3		0.1		0.3
[44.0, 45.0)		0.3	0.1		0.3			0.2				0.1
[45.0, 46.0)		0.16666666666666666			0.16666666666666666		0.3333333333333333				0.3333333333333333	
[46.0, 47.0)			0.2				0.4					0.4
[47.0, 48.0)								0.25		0.25		0.5
[48.0, 49.0)		0.2857142857142857			0.14285714285714285		0.42857142857142855				0.14285714285714285	
[49.0, 50.0)			0.35714285714285715				0.2857142857142857					0.35714285714285715
[50.0, 51.0)		0.42857142857142855			0.14285714285714285			0.21428571428571427		0.07142857142857142		0.14285714285714285
[51.0, 52.0)		0.2857142857142857	0.07142857142857142		0.21428571428571427		0.07142857142857142	0.21428571428571427				0.14285714285714285
[52.0, 53.0)		0.3			0.4			0.1		0.1		0.1
[53.0, 54.0)			0.14285714285714285		0.14285714285714285		0.42857142857142855				0.2857142857142857	
[54.0, 55.0)		0.07142857142857142	0.35714285714285715				0.2857142857142857					0.2857142857142857
[55.0, 56.0)			0.2				0.4					0.4
[56.0, 57.0)		0.2857142857142857			0.14285714285714285		0.42857142857142855				0.14285714285714285	
[57.0, 58.0)			0.21428571428571427		0.14285714285714285		0.2857142857142857					0.35714285714285715
[58.0, 59.0)		0.3125			0.125			0.125				0.4375
[59.0, 60.0)							0.25	0.25		0.25		0.25
[60.0, 61.0)		0.25	0.25		0.25							0.25
[61.0, 62.0)					0.25		0.5				0.25	
[62.0, 63.0)			0.25				0.25					0.5
[63.0, 64.0)	0.25		0.5				0.25					
[64.0, 65.0)			0.16666666666666666					0.6666666666666666				0.16666666666666666
[65.0, 66.0)			0.3		0.1		0.2	0.2				0.2
[66.0, 67.0)			0.2222222222222222		0.3333333333333333			0.2222222222222222				0.2222222222222222
[67.0, 68.0)			0.2					0.2				0.6
[68.0, 69.0)			0.2		0.4			0.2				0.2
[69.0, 70.0)	0.1		0.4					0.2				0.3
[70.0, 71.0)	0.3333333333333333				0.2222222222222222			0.2222222222222222		0.2222222222222222		
[71.0, 72.0)					0.6			0.2				0.2
[72.0, 73.0)	0.3				0.3			0.2		0.2		
[73.0, 74.0)	0.2				0.2			0.4				0.2
[74.0, 75.0)	0.2		0.2				0.2			0.4		
[75.0, 76.0)	0.2		0.2		0.1		0.1	0.2		0.2		
[76.0, 77.0)	0.2		0.2				0.4			0.2		
[77.0, 78.0)	0.3		0.3		0.2			0.2				
[78.0, 79.0)	0.2		0.2				0.2					0.4
[79.0, 80.0)	0.2		0.2				0.2			0.4		
[80.0, 81.0)			0.2					0.6				0.2
[81.0, 82.0)			0.3		0.1		0.2	0.2				0.2
