slice	0	1	2	3	4	5	6	7	8	9	10	11
[79.0, 80.0)		0.08333333333333333		0.08333333333333333				0.16666666666666666		0.25		0.4166666666666667
[80.0, 81.0)		0.16666666666666666						0.16666666666666666		0.3333333333333333		0.3333333333333333
[81.0, 82.0)	0.2		0.4		0.2		0.2					
[82.0, 83.0)	0.1		0.4		0.1	0.2	0.1				0.1	
[83.0, 84.0)			0.4			0.4					0.2	
[84.0, 85.0)			0.13333333333333333			0.13333333333333333		0.26666666666666666		0.3		0.16666666666666666
[85.0, 86.0)			0.1875			0.125		0.3125		0.25		0.125
[86.0, 87.0)			0.1875			0.125		0.25		0.28125		0.15625
[87.0, 88.0)			0.03333333333333333	0.06666666666666667		0.13333333333333333		0.3		0.3		0.16666666666666666
[88.0, 89.0)			0.03125	0.125	0.125	0.0625		0.34375		0.15625		0.15625
[89.0, 90.0)					0.1111111111111111			0.5				0.3888888888888889
[90.0, 91.0)			0.13333333333333333			0.13333333333333333		0.26666666666666666		0.3		0.16666666666666666
[91.0, 92.0)			0.1875			0.125		0.3125		0.25		0.125
[92.0, 93.0)			0.1875			0.125		0.25		0.28125		0.15625
[93.0, 94.0)			0.03333333333333333	0.06666666666666667		0.13333333333333333		0.3		0.3		0.16666666666666666
[94.0, 95.0)			0.03125	0.125	0.125	0.0625		0.34375		0.15625		0.15625
[95.0, 96.0)					0.4444444444444444			0.5				0.05555555555555555
[96.0, 97.0)		0.15384615384615385			0.07692307692307693			0.15384615384615385		0.3076923076923077		0.3076923076923077
[97.0, 98.0)		0.14285714285714285					0.14285714285714285	0.14285714285714285		0.42857142857142855		0.14285714285714285
[98.0, 99.0)		0.14285714285714285						0.21428571428571427		0.6428571428571429		
[99.0, 100.0)		0.14285714285714285	0.2857142857142857					0.14285714285714285		0.35714285714285715		0.07142857142857142
[100.0, 101.0)		0.15384615384615385	0.3076923076923077					0.15384615384615385		0.3076923076923077		0.07692307692307693
[101.0, 102.0)			0.16666666666666666		0.08333333333333333		0.08333333333333333	0.16666666666666666		0.3333333333333333		0.16666666666666666
[102.0, 103.0)			0.21052631578947367		0.10526315789473684			0.21052631578947367		0.23684210526315788		0.23684210526315788
[103.0, 104.0)			0.275		0.1		0.1	0.125		0.2		0.2
[104.0, 105.0)			0.225		0.1		0.2	0.025		0.225		0.225
[105.0, 106.0)					0.23529411764705882			0.23529411764705882		0.2647058823529412		0.2647058823529412
[106.0, 107.0)			0.19444444444444445		0.1111111111111111			0.25		0.2222222222222222		0.2222222222222222
[107.0, 108.0)			0.25					0.25		0.25		0.25
[108.0, 109.0)		0.23529411764705882			0.23529411764705882			0.23529411764705882		0.2647058823529412		0.029411764705882353
[109.0, 110.0)		0.1111111111111111	0.08333333333333333		0.2222222222222222			0.25		0.2222222222222222		0.1111111111111111
[110.0, 111.0)			0.027777777777777776		0.2222222222222222			0.25		0.25		0.25
[111.0, 112.0)	0.23529411764705882					0.23529411764705882				0.47058823529411764		0.058823529411764705
[112.0, 113.0)	0.2					0.2				0.5		0.1
[113.0, 114.0)	0.2		0.15			0.2				0.45		
[114.0, 115.0)	0.2					0.2		0.35		0.2		0.05
[115.0, 116.0)	0.1875					0.1875		0.25		0.25		0.125
[116.0, 117.0)	0.16666666666666666		0.25			0.16666666666666666		0.3333333333333333		0.08333333333333333		
[117.0, 118.0)	0.5						0.5					
[118.0, 119.0)	0.5							0.5				
[119.0, 120.0)	0.5								0.5			
[120.0, 121.0)	0.5									0.5		
[121.0, 122.0)	0.5										0.5	
[122.0, 123.0)	0.5											0.5
[123.0, 124.0)	0.3333333333333333						0.3333333333333333					0.3333333333333333
[124.0, 125.0)	0.3333333333333333							0.3333333333333333		0.3333333333333333		
[125.0, 126.0)	0.25		0.5						0.25			
[126.0, 127.0)	0.25							0.5		0.25		
[127.0, 128.0)	0.25							0.5			0.25	
[128.0, 129.0)	0.3333333333333333							0.3333333333333333				0.3333333333333333
[129.0, 130.0)	0.25						0.25					0.5
[130.0, 131.0)	0.25							0.25		0.5		
[131.0, 132.0)	0.16666666666666666		0.6666666666666666						0.16666666666666666			
[132.0, 133.0)	0.16666666666666666							0.6666666666666666		0.16666666666666666		
[133.0, 134.0)	0.16666666666666666							0.6666666666666666			0.16666666666666666	
[134.0, 135.0)	0.25							0.5				0.25
[135.0, 136.0)	0.3333333333333333						0.3333333333333333					0.3333333333333333
[136.0, 137.0)	0.16666666666666666							0.16666666666666666		0.3333333333333333		0.3333333333333333
[137.0, 138.0)	0.16666666666666666		0.5						0.16666666666666666	0.16666666666666666		
[138.0, 139.0)	0.16666666666666666							0.5		0.16666666666666666		0.16666666666666666
[139.0, 140.0)										0.3333333333333333	0.16666666666666666	0.5
[140.0, 141.0)	0.16666666666666666		0.5							0.16666666666666666		0.16666666666666666
[141.0, 142.0)			0.14285714285714285			0.14285714285714285		0.2857142857142857	0.2857142857142857			0.14285714285714285
[142.0, 143.0)		0.1	0.1		0.2				0.1	0.3	0.2	
[143.0, 144.0)	0.2		0.2			0.1		0.1		0.1	0.1	0.2
[144.0, 145.0)			0.14285714285714285			0.14285714285714285		0.2857142857142857	0.2857142857142857			0.14285714285714285
[145.0, 146.0)		0.1	0.1		0.2				0.1	0.3	0.2	
[146.0, 147.0)	0.2		0.2			0.1		0.1		0.1	0.1	0.2
[147.0, 148.0)	0.1	0.4		0.2		0.1						0.2
[148.0, 149.0)		0.16666666666666666	0.25		0.16666666666666666	0.16666666666666666				0.16666666666666666		0.08333333333333333
[149.0, 150.0)			0.36363636363636365				0.18181818181818182	0.2727272727272727				0.18181818181818182
[150.0, 151.0)			0.16666666666666666			0.3333333333333333		0.16666666666666666	0.16666666666666666	0.16666666666666666		
[151.0, 152.0)			0.3333333333333333		0.16666666666666666	0.16666666666666666					0.16666666666666666	0.16666666666666666
[152.0, 153.0)						0.25		0.25		0.25		0.25
[153.0, 154.0)			0.25		0.25					0.25		0.25
[154.0, 155.0)	0.25					0.25		0.25		0.25		
[155.0, 156.0)	0.16666666666666666		0.3333333333333333		0.3333333333333333					0.16666666666666666		
[156.0, 157.0)			0.14285714285714285			0.14285714285714285		0.2857142857142857	0.2857142857142857			0.14285714285714285
[157.0, 158.0)		0.1	0.1		0.2				0.1	0.3	0.2	
[158.0, 159.0)	0.2		0.2			0.1		0.1		0.1	0.1	0.2
[159.0, 160.0)			0.14285714285714285			0.14285714285714285		0.2857142857142857	0.2857142857142857			0.14285714285714285
[160.0, 161.0)		0.1	0.1		0.2				0.1	0.3	0.2	
[161.0, 162.0)	0.2		0.2			0.1		0.1		0.1	0.1	0.2
[162.0, 163.0)		0.25		0.25		0.25						0.25
[163.0, 164.0)		0.14285714285714285		0.2857142857142857		0.14285714285714285						0.42857142857142855
[164.0, 165.0)	0.14285714285714285		0.14285714285714285		0.2857142857142857		0.14285714285714285			0.2857142857142857		
[165.0, 166.0)			0.2857142857142857	0.14285714285714285		0.14285714285714285		0.2857142857142857		0.14285714285714285		
[166.0, 167.0)			0.2857142857142857		0.14285714285714285		0.14285714285714285		0.2857142857142857		0.14285714285714285	
[167.0, 168.0)			0.14285714285714285			0.14285714285714285		0.42857142857142855				0.2857142857142857
[168.0, 169.0)			0.15384615384615385			0.3076923076923077		0.3076923076923077		0.07692307692307693		0.15384615384615385
[169.0, 170.0)			0.3333333333333333		0.2222222222222222	0.1111111111111111		0.2222222222222222				0.1111111111111111
[170.0, 171.0)						0.5		0.5				
[171.0, 172.0)			0.5		0.5							
[172.0, 173.0)						0.5		0.5				
[173.0, 174.0)			0.5		0.5							
[174.0, 175.0)		1.0										
[175.0, 176.0)		0.4166666666666667	0.16666666666666666			0.08333333333333333		0.16666666666666666				0.16666666666666666
[176.0, 177.0)		0.3	0.2			0.1		0.2				0.2
[177.0, 178.0)		0.125	0.25			0.125		0.25				0.25
[178.0, 179.0)		0.1111111111111111	0.2222222222222222			0.1111111111111111		0.2222222222222222				0.3333333333333333
[179.0, 180.0)		0.1	0.2			0.1		0.2				0.4
[180.0, 181.0)		0.1	0.2			0.1		0.2		0.2		0.2
[181.0, 182.0)		0.1	0.3			0.1		0.2		0.1		0.2
[182.0, 183.0)		0.0625	0.4375			0.0625		0.25				0.1875
[183.0, 184.0)		0.125	0.25			0.125		0.25				0.25
[184.0, 185.0)		0.1111111111111111	0.2222222222222222			0.1111111111111111		0.2222222222222222				0.3333333333333333
[185.0, 186.0)		0.1	0.2			0.1		0.2				0.4
[186.0, 187.0)		0.18181818181818182	0.18181818181818182			0.09090909090909091		0.18181818181818182		0.18181818181818182		0.18181818181818182
[187.0, 188.0)		0.14285714285714285	0.2857142857142857			0.09523809523809523		0.19047619047619047		0.09523809523809523		0.19047619047619047
[188.0, 189.0)		0.1	0.4			0.1		0.2				0.2
[189.0, 190.0)	0.125		0.25		0.125			0.25				0.25
[190.0, 191.0)	0.1111111111111111		0.2222222222222222		0.1111111111111111			0.2222222222222222				0.3333333333333333
[191.0, 192.0)	0.1		0.2		0.1			0.2				0.4
[192.0, 193.0)	0.18181818181818182		0.18181818181818182		0.09090909090909091			0.18181818181818182		0.18181818181818182		0.18181818181818182
[193.0, 194.0)	0.14285714285714285		0.2857142857142857		0.09523809523809523			0.19047619047619047		0.09523809523809523		0.19047619047619047
[194.0, 195.0)	0.1		0.4		0.1			0.2				0.2
[195.0, 196.0)	0.375				0.125			0.25		0.25		
[196.0, 197.0)	0.3333333333333333				0.1111111111111111			0.2222222222222222		0.2222222222222222		0.1111111111111111
[197.0, 198.0)	0.3				0.1			0.2		0.2		0.2
[198.0, 199.0)	0.4444444444444444				0.1111111111111111			0.2222222222222222		0.2222222222222222		
[199.0, 200.0)	0.3684210526315789				0.10526315789473684			0.21052631578947367		0.3157894736842105		
[200.0, 201.0)	0.3				0.1			0.2		0.4		
[204.0, 205.0)											1.0	
[205.0, 206.0)		0.25				0.25		0.25			0.25	
[206.0, 207.0)	0.3125					0.25		0.25			0.1875	
[207.0, 208.0)		1.0										
[208.0, 209.0)		0.25				0.25		0.25			0.25	
[209.0, 210.0)		0.1875		0.3125				0.25			0.25	
[210.0, 211.0)			0.3333333333333333		0.14814814814814814			0.2962962962962963		0.037037037037037035		0.18518518518518517
[211.0, 212.0)			0.32142857142857145		0.14285714285714285			0.32142857142857145		0.03571428571428571		0.17857142857142858
[212.0, 213.0)			0.32142857142857145		0.14285714285714285			0.32142857142857145		0.03571428571428571		0.17857142857142858
[213.0, 214.0)			0.3076923076923077		0.15384615384615385			0.38461538461538464				0.15384615384615385
[214.0, 215.0)			0.3076923076923077		0.15384615384615385			0.38461538461538464				0.15384615384615385
[215.0, 216.0)			0.3333333333333333		0.16666666666666666			0.3333333333333333				0.16666666666666666
