mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	4/4	2	1	1/8		1/8	1		0	60		0
1	1	1/8	1/8	4/4	2	1	1/8		1/8	1		2	62		1
1	1	1/4	1/4	4/4	2	1	1/8		1/8	1		4	64		2
1	1	3/8	3/8	4/4	2	1	1/8		1/8	1		-1	65		3
1	1	1/2	1/2	4/4	2	1	1/8		1/8	1		1	67		4
1	1	5/8	5/8	4/4	2	1	1/8		1/8	1		-1	65		5
1	1	3/4	3/4	4/4	2	1	1/8		1/8	1		4	64		6
1	1	7/8	7/8	4/4	2	1	1/8		1/8	1		2	62		7
2	2	0	0	4/4	1	1	1/8		1/8	1		-4	56		8
2	2	0	0	4/4	2	1	1/8		1/8	1		0	60		9
2	2	1/8	1/8	4/4	2	1	1/8		1/8	1		2	62		10
2	2	1/4	1/4	4/4	2	1	1/8		1/8	1		4	64		11
2	2	3/8	3/8	4/4	2	1	1/8		1/8	1		-1	65		12
2	2	1/2	1/2	4/4	2	1	1/8		1/8	1		1	67		13
2	2	5/8	5/8	4/4	2	1	1/8		1/8	1		-1	65		14
2	2	3/4	3/4	4/4	2	1	1/8		1/8	1		4	64		15
2	2	7/8	7/8	4/4	2	1	1/8		1/8	1		2	62		16
3	3	0	0	4/4	2	1	1/8		1/8	1		0	60		17
3	3	1/8	1/8	4/4	2	1	1/8		1/8	1		2	62		18
3	3	1/4	1/4	4/4	2	1	1/8		1/8	1		4	64		19
3	3	3/8	3/8	4/4	2	1	1/8		1/8	1		-1	65		20
3	3	1/2	1/2	4/4	2	1	1/8		1/8	1		1	67		21
3	3	5/8	5/8	4/4	2	1	1/8		1/8	1		-1	65		22
3	3	3/4	3/4	4/4	2	1	1/8		1/8	1		4	64		23
3	3	7/8	7/8	4/4	2	1	1/8		1/8	1		2	62		24
4	4	0	0	4/4	1	1	1/8		1/8	1		-4	56		25
