mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	6/8	2	1	3/4		1/2	3/2		-1	29	10
1	1	1/48	1/48	6/8	1	1	1/48		1/32	2/3		2	74	0
1	1	1/24	1/24	6/8	1	1	1/48		1/32	2/3		0	72	1
1	1	1/16	1/16	6/8	1	1	1/48		1/32	2/3		3	69	2
1	1	1/12	1/12	6/8	1	1	1/48		1/32	2/3		-1	65	3
1	1	5/48	5/48	6/8	1	1	1/48		1/32	2/3		0	60	4
1	1	1/8	1/8	6/8	1	1	0	grace32	1/32	1		2	62	5
1	1	1/8	1/8	6/8	1	1	0	grace32	1/32	1		0	60	6
1	1	1/8	1/8	6/8	1	1	1/4		1/4	1	1	2	62	7
1	1	1/4	1/4	6/8	2	2	1/8		1/8	1	1	0	48	11
1	1	1/4	1/4	6/8	2	2	1/8		1/8	1	1	-1	53	11
1	1	1/4	1/4	6/8	2	2	1/8		1/8	1	1	3	57	11
1	1	3/8	3/8	6/8	2	2	1/8		1/8	1	-1	0	48	12
1	1	3/8	3/8	6/8	2	2	1/8		1/8	1	-1	-1	53	12
1	1	3/8	3/8	6/8	2	2	1/8		1/8	1	-1	3	57	12
1	1	3/8	3/8	6/8	1	1	1/4		1/4	1	-1	2	62	8
1	1	1/2	1/2	6/8	2	2	1/8		1/8	1		2	50	13
1	1	1/2	1/2	6/8	2	2	1/8		1/8	1		1	55	13
1	1	1/2	1/2	6/8	2	2	1/8		1/8	1		5	59	13
1	1	5/8	5/8	6/8	2	2	1/8		1/8	1		5	47	14
1	1	5/8	5/8	6/8	2	2	1/8		1/8	1		4	52	14
1	1	5/8	5/8	6/8	2	2	1/8		1/8	1		8	56	14
1	1	5/8	5/8	6/8	1	1	1/8		1/8	1		2	62	9
2	2	0	0	6/8	2	1	3/8		1/4	3/2	1	-1	29	38
2	2	1/48	1/48	6/8	1	1	1/48		1/32	2/3		2	74	15
2	2	1/24	1/24	6/8	1	1	1/48		1/32	2/3		0	72	16
2	2	1/16	1/16	6/8	1	1	1/48		1/32	2/3		3	69	17
2	2	1/12	1/12	6/8	1	1	1/48		1/32	2/3		-1	65	18
2	2	5/48	5/48	6/8	1	1	1/48		1/32	2/3		0	60	19
2	2	1/8	1/8	6/8	1	2	0	grace32	1/32	1		2	62	32
2	2	1/8	1/8	6/8	1	2	0	grace32	1/32	1		0	60	33
2	2	1/8	1/8	6/8	2	2	1/8		1/8	1		0	48	39
2	2	1/8	1/8	6/8	2	2	1/8		1/8	1		-1	53	39
2	2	1/8	1/8	6/8	2	2	1/8		1/8	1		3	57	39
2	2	1/8	1/8	6/8	1	1	1/48		1/32	2/3		2	62	20
2	2	1/8	1/8	6/8	1	2	1/8		1/8	1		2	62	34
2	2	7/48	7/48	6/8	1	1	1/48		1/32	2/3		4	76	21
2	2	1/6	1/6	6/8	1	1	1/48		1/32	2/3		2	74	22
2	2	3/16	3/16	6/8	1	1	1/48		1/32	2/3		-2	70	23
2	2	5/24	5/24	6/8	1	1	1/48		1/32	2/3		1	67	24
2	2	11/48	11/48	6/8	1	1	1/48		1/32	2/3		2	62	25
