mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	2/4	2	1	1/8	1/8	1		0	60		0
1	1	0	0	2/4	2	1	1/8	1/8	1		1	67		0
1	1	1/8	1/8	2/4	2	1	1/8	1/8	1		0	60		1
1	1	1/8	1/8	2/4	2	1	1/8	1/8	1		1	67		1
1	1	1/4	1/4	2/4	2	1	1/8	1/8	1		0	60		2
1	1	1/4	1/4	2/4	2	1	1/8	1/8	1		1	67		2
1	1	3/8	3/8	2/4	2	1	1/8	1/8	1		0	60		3
1	1	3/8	3/8	2/4	2	1	1/8	1/8	1		1	67		3
2	2	0	0	2/4	2	1	1/8	1/8	1		0	60		4
2	2	0	0	2/4	2	1	1/8	1/8	1		1	67		4
2	2	1/8	1/8	2/4	2	1	1/8	1/8	1		0	60		5
2	2	1/8	1/8	2/4	2	1	1/8	1/8	1		1	67		5
2	2	1/4	1/4	2/4	2	1	1/8	1/8	1		0	60		6
2	2	1/4	1/4	2/4	2	1	1/8	1/8	1		1	67		6
2	2	3/8	3/8	2/4	2	1	1/8	1/8	1		0	60		7
2	2	3/8	3/8	2/4	2	1	1/8	1/8	1		1	67		7
3	3	0	0	2/4	2	1	1/8	1/8	1		0	60		8
3	3	0	0	2/4	2	1	1/8	1/8	1		1	67		8
3	3	1/8	1/8	2/4	2	1	1/8	1/8	1		0	60		9
3	3	1/8	1/8	2/4	2	1	1/8	1/8	1		1	67		9
3	3	1/4	1/4	2/4	2	1	1/8	1/8	1		0	60		10
3	3	1/4	1/4	2/4	2	1	1/8	1/8	1		1	67		10
3	3	3/8	3/8	2/4	2	1	1/8	1/8	1		0	60		11
3	3	3/8	3/8	2/4	2	1	1/8	1/8	1		1	67		11
4	4	0	0	2/4	2	1	1/8	1/8	1		0	60		12
4	4	0	0	2/4	2	1	1/8	1/8	1		1	67		12
4	4	1/8	1/8	2/4	2	1	1/8	1/8	1		0	60		13
4	4	1/8	1/8	2/4	2	1	1/8	1/8	1		1	67		13
4	4	1/4	1/4	2/4	2	1	1/8	1/8	1		0	60		14
4	4	1/4	1/4	2/4	2	1	1/8	1/8	1		1	67		14
4	4	3/8	3/8	2/4	2	1	1/8	1/8	1		0	60		15
4	4	3/8	3/8	2/4	2	1	1/8	1/8	1		1	67		15
5	5	0	0	2/4	2	1	1/8	1/8	1		0	60		28
5	5	0	0	2/4	1	1	1/24	1/16	2/3		2	62		16
5	5	0	0	2/4	2	1	1/8	1/8	1		1	67		28
5	5	1/24	1/24	2/4	1	1	1/24	1/16	2/3		4	64		17
5	5	1/12	1/12	2/4	1	1	1/24	1/16	2/3		-1	65		18
5	5	1/8	1/8	2/4	2	1	1/8	1/8	1		0	60		29
5	5	1/8	1/8	2/4	1	1	1/24	1/16	2/3		2	62		19
5	5	1/8	1/8	2/4	2	1	1/8	1/8	1		1	67		29
5	5	1/6	1/6	2/4	1	1	1/24	1/16	2/3		4	64		20
5	5	5/24	5/24	2/4	1	1	1/24	1/16	2/3		-1	65		21
5	5	1/4	1/4	2/4	2	1	1/8	1/8	1		0	60		30
5	5	1/4	1/4	2/4	1	1	1/24	1/16	2/3		2	62		22
5	5	1/4	1/4	2/4	2	1	1/8	1/8	1		1	67		30
5	5	7/24	7/24	2/4	1	1	1/24	1/16	2/3		4	64		23
5	5	1/3	1/3	2/4	1	1	1/24	1/16	2/3		-1	65		24
5	5	3/8	3/8	2/4	2	1	1/8	1/8	1		0	60		31
5	5	3/8	3/8	2/4	1	1	1/24	1/16	2/3		2	62		25
5	5	3/8	3/8	2/4	2	1	1/8	1/8	1		1	67		31
5	5	5/12	5/12	2/4	1	1	1/24	1/16	2/3		4	64		26
5	5	11/24	11/24	2/4	1	1	1/24	1/16	2/3		-1	65		27
6	6	0	0	2/4	2	1	1/8	1/8	1		0	60		44
6	6	0	0	2/4	1	1	1/24	1/16	2/3		2	62		32
6	6	0	0	2/4	2	1	1/8	1/8	1		1	67		44
6	6	1/24	1/24	2/4	1	1	1/24	1/16	2/3		4	64		33
6	6	1/12	1/12	2/4	1	1	1/24	1/16	2/3		-1	65		34
6	6	1/8	1/8	2/4	2	1	1/8	1/8	1		0	60		45
6	6	1/8	1/8	2/4	1	1	1/24	1/16	2/3		2	62		35
6	6	1/8	1/8	2/4	2	1	1/8	1/8	1		1	67		45
6	6	1/6	1/6	2/4	1	1	1/24	1/16	2/3		4	64		36
6	6	5/24	5/24	2/4	1	1	1/24	1/16	2/3		-1	65		37
6	6	1/4	1/4	2/4	2	1	1/8	1/8	1		0	60		46
6	6	1/4	1/4	2/4	1	1	1/24	1/16	2/3		2	62		38
6	6	1/4	1/4	2/4	2	1	1/8	1/8	1		1	67		46
6	6	7/24	7/24	2/4	1	1	1/24	1/16	2/3		4	64		39
6	6	1/3	1/3	2/4	1	1	1/24	1/16	2/3		-1	65		40
6	6	3/8	3/8	2/4	2	1	1/8	1/8	1		0	60		47
6	6	3/8	3/8	2/4	1	1	1/24	1/16	2/3		-3	63		41
6	6	3/8	3/8	2/4	2	1	1/8	1/8	1		1	67		47
6	6	5/12	5/12	2/4	1	1	1/24	1/16	2/3		6	66		42
6	6	11/24	11/24	2/4	1	1	1/24	1/16	2/3		3	69		43
7	7	0	0	2/4	2	1	1/8	1/8	1		0	60		60
7	7	0	0	2/4	1	1	1/24	1/16	2/3		2	62		48
7	7	0	0	2/4	2	1	1/8	1/8	1		1	67		60
7	7	1/24	1/24	2/4	1	1	1/24	1/16	2/3		4	64		49
7	7	1/12	1/12	2/4	1	1	1/24	1/16	2/3		-1	65		50
7	7	1/8	1/8	2/4	2	1	1/8	1/8	1		0	60		61
7	7	1/8	1/8	2/4	1	1	1/24	1/16	2/3		2	62		51
7	7	1/8	1/8	2/4	2	1	1/8	1/8	1		1	67		61
7	7	1/6	1/6	2/4	1	1	1/24	1/16	2/3		4	64		52
7	7	5/24	5/24	2/4	1	1	1/24	1/16	2/3		-1	65		53
7	7	1/4	1/4	2/4	2	1	1/8	1/8	1		0	60		62
7	7	1/4	1/4	2/4	1	1	1/24	1/16	2/3		2	62		54
7	7	1/4	1/4	2/4	2	1	1/8	1/8	1		1	67		62
7	7	7/24	7/24	2/4	1	1	1/24	1/16	2/3		4	64		55
7	7	1/3	1/3	2/4	1	1	1/24	1/16	2/3		-1	65		56
7	7	3/8	3/8	2/4	2	1	1/8	1/8	1		0	60		63
7	7	3/8	3/8	2/4	1	1	1/24	1/16	2/3		2	62		57
7	7	3/8	3/8	2/4	2	1	1/8	1/8	1		1	67		63
7	7	5/12	5/12	2/4	1	1	1/24	1/16	2/3		4	64		58
7	7	11/24	11/24	2/4	1	1	1/24	1/16	2/3		-1	65		59
8	8	0	0	2/4	2	1	1/8	1/8	1		0	60		76
8	8	0	0	2/4	1	1	1/24	1/16	2/3		2	62		64
8	8	0	0	2/4	2	1	1/8	1/8	1		1	67		76
8	8	1/24	1/24	2/4	1	1	1/24	1/16	2/3		4	64		65
8	8	1/12	1/12	2/4	1	1	1/24	1/16	2/3		-1	65		66
8	8	1/8	1/8	2/4	2	1	1/8	1/8	1		0	60		77
8	8	1/8	1/8	2/4	1	1	1/24	1/16	2/3		2	62		67
8	8	1/8	1/8	2/4	2	1	1/8	1/8	1		1	67		77
8	8	1/6	1/6	2/4	1	1	1/24	1/16	2/3		4	64		68
8	8	5/24	5/24	2/4	1	1	1/24	1/16	2/3		-1	65		69
8	8	1/4	1/4	2/4	2	1	1/8	1/8	1		0	60		78
8	8	1/4	1/4	2/4	1	1	1/24	1/16	2/3		2	62		70
8	8	1/4	1/4	2/4	2	1	1/8	1/8	1		1	67		78
8	8	7/24	7/24	2/4	1	1	1/24	1/16	2/3		4	64		71
8	8	1/3	1/3	2/4	1	1	1/24	1/16	2/3		-1	65		72
