mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	4/4	2	1	1/24		1/16	2/3		0	36		1
1	1	1/24	1/24	4/4	2	1	1/24		1/16	2/3		1	43		2
1	1	1/12	1/12	4/4	2	1	1/24		1/16	2/3		4	52		3
1	1	1/8	1/8	4/4	2	1	1/24		1/16	2/3		-2	58		4
1	1	1/6	1/6	4/4	2	1	1/24		1/16	2/3		2	62		5
1	1	5/24	5/24	4/4	2	1	1/24		1/16	2/3		-2	70		6
1	1	1/4	1/4	4/4	2	1	1/24		1/16	2/3		0	48		7
1	1	7/24	7/24	4/4	2	1	1/24		1/16	2/3		1	55		8
1	1	1/3	1/3	4/4	2	1	1/24		1/16	2/3	1	4	64		9
1	1	3/8	3/8	4/4	2	1	1/24		1/16	2/3		-2	70		10
1	1	5/12	5/12	4/4	2	1	1/24		1/16	2/3		2	74		11
1	1	11/24	11/24	4/4	2	1	1/24		1/16	2/3		-2	82		12
1	1	1/2	1/2	4/4	2	1	1/8		1/8	1	-1	4	64		13
1	1	5/8	5/8	4/4	2	1	3/8		1/4	3/2		4	64		14
1	1	7/8	7/8	4/4	1	1	1/8		1/8	1	1	4	64		0
2	2	0	0	4/4	2	1	1		1	1		2	38		23
2	2	0	0	4/4	2	1	1		1	1		-2	46		23
2	2	0	0	4/4	1	2	1		1	1		-1	53		22
2	2	0	0	4/4	1	2	1		1	1		-2	58		22
2	2	0	0	4/4	1	1	1/8		1/8	1	-1	4	64		15
2	2	1/8	1/8	4/4	1	1	1/8		1/8	1		1	67		16
2	2	1/4	1/4	4/4	1	1	1/8		1/8	1		4	64		17
2	2	3/8	3/8	4/4	1	1	1/8		1/8	1		1	67		18
2	2	1/2	1/2	4/4	1	1	1/4		1/4	1		-1	65		19
2	2	3/4	3/4	4/4	1	1	1/8		1/8	1		2	62		20
2	2	7/8	7/8	4/4	1	1	1/8		1/8	1		-1	65		21
3	3	0	0	4/4	2	1	1/24		1/16	2/3		0	36		25
3	3	1/24	1/24	4/4	2	1	1/24		1/16	2/3		1	43		26
3	3	1/12	1/12	4/4	2	1	1/24		1/16	2/3		4	52		27
3	3	1/8	1/8	4/4	2	1	1/24		1/16	2/3		-2	58		28
3	3	1/6	1/6	4/4	2	1	1/24		1/16	2/3		2	62		29
3	3	5/24	5/24	4/4	2	1	1/24		1/16	2/3		-2	70		30
3	3	1/4	1/4	4/4	2	1	1/24		1/16	2/3		0	48		31
3	3	7/24	7/24	4/4	2	1	1/24		1/16	2/3		1	55		32
3	3	1/3	1/3	4/4	2	1	1/24		1/16	2/3	1	4	64		33
3	3	3/8	3/8	4/4	2	1	1/24		1/16	2/3		-2	70		34
3	3	5/12	5/12	4/4	2	1	1/24		1/16	2/3		2	74		35
3	3	11/24	11/24	4/4	2	1	1/24		1/16	2/3		-2	82		36
3	3	1/2	1/2	4/4	2	1	1/8		1/8	1	-1	4	64		37
3	3	5/8	5/8	4/4	2	1	3/8		1/4	3/2		4	64		38
3	3	7/8	7/8	4/4	1	1	1/8		1/8	1	1	4	64		24
4	4	0	0	4/4	2	1	1		1	1		2	38		47
4	4	0	0	4/4	2	1	1		1	1		-2	46		47
4	4	0	0	4/4	1	2	1		1	1		-1	53		46
4	4	0	0	4/4	1	2	1		1	1		-2	58		46
4	4	0	0	4/4	1	1	1/8		1/8	1	-1	4	64		39
4	4	1/8	1/8	4/4	1	1	1/8		1/8	1		1	67		40
4	4	1/4	1/4	4/4	1	1	1/8		1/8	1		4	64		41
4	4	3/8	3/8	4/4	1	1	1/8		1/8	1		1	67		42
4	4	1/2	1/2	4/4	1	1	1/4		1/4	1		-1	65		43
4	4	3/4	3/4	4/4	1	1	1/8		1/8	1		2	62		44
4	4	7/8	7/8	4/4	1	1	1/8		1/8	1		-1	65		45
5	5	0	0	4/4	1	1	1/24		1/16	2/3		4	40		48
5	5	1/24	1/24	4/4	1	1	1/24		1/16	2/3		5	47		49
5	5	1/12	1/12	4/4	1	1	1/24		1/16	2/3		4	52		50
5	5	1/8	1/8	4/4	1	1	1/24		1/16	2/3		8	56		51
5	5	1/6	1/6	4/4	1	1	1/24		1/16	2/3		2	62		52
5	5	5/24	5/24	4/4	1	1	1/24		1/16	2/3		5	71		53
5	5	1/4	1/4	4/4	1	1	1/24		1/16	2/3		4	52		54
5	5	7/24	7/24	4/4	1	1	1/24		1/16	2/3		5	59		55
5	5	1/3	1/3	4/4	1	1	1/24		1/16	2/3		4	64		56
5	5	3/8	3/8	4/4	1	1	1/24		1/16	2/3		8	68		57
5	5	5/12	5/12	4/4	1	1	1/24		1/16	2/3		2	74		58
5	5	11/24	11/24	4/4	1	1	1/24		1/16	2/3	1	5	83		59
5	5	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	5	83		60
5	5	5/8	5/8	4/4	1	1	1/4		1/4	1		4	76		61
5	5	7/8	7/8	4/4	1	1	1/8		1/8	1	1	4	76		62
6	6	0	0	4/4	2	1	1/12		1/8	2/3		3	57		72
6	6	0	0	4/4	1	1	1/8		1/8	1	-1	4	76		63
6	6	1/12	1/12	4/4	2	1	1/12		1/8	2/3		0	60		73
6	6	1/8	1/8	4/4	1	1	1/8		1/8	1		1	79		64
6	6	1/6	1/6	4/4	2	1	1/12		1/8	2/3		4	64		74
6	6	1/4	1/4	4/4	2	1	1/4		1/4	1		1	67		75
6	6	1/4	1/4	4/4	1	2	1/4		1/4	1		3	69		70
6	6	1/4	1/4	4/4	1	2	1/4		1/4	1		0	72		70
6	6	1/4	1/4	4/4	1	1	1/8		1/8	1		4	76		65
6	6	3/8	3/8	4/4	1	1	1/8		1/8	1		1	79		66
6	6	1/2	1/2	4/4	2	1	1/12		1/8	2/3		-2	58		76
6	6	1/2	1/2	4/4	1	1	1/4		1/4	1		-1	77		67
6	6	7/12	7/12	4/4	2	1	1/12		1/8	2/3		2	62		77
6	6	2/3	2/3	4/4	2	1	1/12		1/8	2/3	1	-1	65		78
6	6	3/4	3/4	4/4	2	1	1/4		1/4	1	-1	-1	65		79
6	6	3/4	3/4	4/4	1	2	1/4		1/4	1		3	69		71
6	6	3/4	3/4	4/4	1	1	1/8		1/8	1		2	74		68
6	6	7/8	7/8	4/4	1	1	1/8		1/8	1		-1	77		69
7	7	0	0	4/4	2	1	1/12		1/8	2/3		-1	53		88
7	7	0	0	4/4	1	1	1/4		1/4	1		4	76		80
7	7	1/12	1/12	4/4	2	1	1/12		1/8	2/3		3	57		89
7	7	1/6	1/6	4/4	2	1	1/12		1/8	2/3	1	0	60		90
7	7	1/4	1/4	4/4	2	2	1/4		1/4	1	-1	0	60		95
7	7	1/4	1/4	4/4	2	1	1/4		1/4	1		4	64		91
7	7	1/4	1/4	4/4	1	2	1/4		1/4	1		-1	65		86
7	7	1/4	1/4	4/4	1	2	1/4		1/4	1		3	69		86
7	7	1/4	1/4	4/4	1	1	1/8		1/8	1		0	72		81
7	7	3/8	3/8	4/4	1	1	1/8		1/8	1		4	76		82
7	7	1/2	1/2	4/4	2	1	1/12		1/8	2/3		1	55		92
7	7	1/2	1/2	4/4	1	1	1/4		1/4	1		2	74		83
7	7	7/12	7/12	4/4	2	1	1/12		1/8	2/3		-2	58		93
