quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
109/2	0.5	14	14	5/8	5/8	4/4	1	1	1/8		1/8	1		1	79		218
55	0.5	14	14	3/4	3/4	4/4	2	1	1/8		1/8	1		1	55		227
55	0.5	14	14	3/4	3/4	4/4	2	1	1/8		1/8	1		-2	58		227
55	0.5	14	14	3/4	3/4	4/4	2	1	1/8		1/8	1		2	62		227
55	0.5	14	14	3/4	3/4	4/4	1	1	1/8		1/8	1		-2	70		219
55	0.5	14	14	3/4	3/4	4/4	1	1	1/8		1/8	1		2	74		219
55	0.5	14	14	3/4	3/4	4/4	1	1	1/8		1/8	1		1	79		219
111/2	0.5	14	14	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	53		228
111/2	0.5	14	14	7/8	7/8	4/4	2	1	1/8		1/8	1		3	57		228
111/2	0.5	14	14	7/8	7/8	4/4	2	1	1/8		1/8	1		7	61		228
111/2	0.5	14	14	7/8	7/8	4/4	1	1	1/8		1/8	1		3	69		220
111/2	0.5	14	14	7/8	7/8	4/4	1	1	1/8		1/8	1		7	73		220
111/2	0.5	14	14	7/8	7/8	4/4	1	1	1/8		1/8	1		3	81		220
56	0.5	15	15	0	0	4/4	2	1	1/8		1/8	1		1	31		242
56	0.5	15	15	0	0	4/4	2	1	1/8		1/8	1		1	43		242
113/2	0.5	15	15	1/8	1/8	4/4	2	1	1/8		1/8	1		-1	53		243
113/2	0.5	15	15	1/8	1/8	4/4	1	2	1/8		1/8	1	1	2	74		239
113/2	0.5	15	15	1/8	1/8	4/4	1	2	1/8		1/8	1	1	-1	77		239
113/2	0.5	15	15	1/8	1/8	4/4	1	1	1/8		1/8	1		0	84		229
57	0.5	15	15	1/4	1/4	4/4	2	1	1/8		1/8	1		1	55		244
57	1.0	15	15	1/4	1/4	4/4	1	2	1/4		1/4	1	-1	2	74		240
57	1.0	15	15	1/4	1/4	4/4	1	2	1/4		1/4	1	-1	-1	77		240
57	0.25	15	15	1/4	1/4	4/4	1	1	1/16		1/16	1		-2	82		230
229/4	0.25	15	15	5/16	5/16	4/4	1	1	1/16		1/16	1		3	81		231
115/2	0.5	15	15	3/8	3/8	4/4	2	1	1/8		1/8	1		-2	58		245
115/2	0.5	15	15	3/8	3/8	4/4	1	1	1/8		1/8	1	1	1	79		232
58	0.5	15	15	1/2	1/2	4/4	2	1	1/8		1/8	1		2	62		246
58	0.25	15	15	1/2	1/2	4/4	1	1	1/16		1/16	1	-1	1	79		233
233/4	0.25	15	15	9/16	9/16	4/4	1	1	1/16		1/16	1		-1	77		234
117/2	0.5	15	15	5/8	5/8	4/4	2	1	1/8		1/8	1		-1	65		247
117/2	0.25	15	15	5/8	5/8	4/4	1	1	1/16		1/16	1		1	79		235
235/4	0.25	15	15	11/16	11/16	4/4	1	1	1/16		1/16	1		3	81		236
59	0.5	15	15	3/4	3/4	4/4	2	1	1/8		1/8	1		1	67		248
59	1.0	15	15	3/4	3/4	4/4	1	2	1/4		1/4	1		-2	70		241
59	0.5	15	15	3/4	3/4	4/4	1	1	1/8		1/8	1		4	76		237
119/2	0.5	15	15	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	65		249
119/2	0.5	15	15	7/8	7/8	4/4	1	1	1/8		1/8	1		2	74		238
60	1.5	16	16	0	0	4/4	1	2	3/8		1/4	3/2		-1	65		260
121/2	0.5	16	16	1/8	1/8	4/4	2	1	1/8		1/8	1		4	64		263
121/2	0.5	16	16	1/8	1/8	4/4	1	1	1/8		1/8	1		0	72		250
61	0.25	16	16	1/4	1/4	4/4	2	1	1/16		1/16	1		2	62		264
61	0.25	16	16	1/4	1/4	4/4	1	1	1/16		1/16	1		-2	70		251
245/4	0.25	16	16	5/16	5/16	4/4	2	1	1/16		1/16	1		0	60		265
245/4	0.25	16	16	5/16	5/16	4/4	1	1	1/16		1/16	1		3	69		252
123/2	0.5	16	16	3/8	3/8	4/4	2	1	1/8		1/8	1		-2	58		266
123/2	1.0	16	16	3/8	3/8	4/4	1	2	1/4		1/4	1		2	62		261
123/2	0.25	16	16	3/8	3/8	4/4	1	1	1/16		1/16	1		1	67		253
247/4	0.25	16	16	7/16	7/16	4/4	1	1	1/16		1/16	1		-1	65		254
62	0.5	16	16	1/2	1/2	4/4	2	1	1/8		1/8	1		3	57		267
62	0.25	16	16	1/2	1/2	4/4	1	1	1/16		1/16	1		1	67		255
249/4	0.25	16	16	9/16	9/16	4/4	1	1	1/16		1/16	1		3	69		256
125/2	0.5	16	16	5/8	5/8	4/4	2	1	1/8		1/8	1		1	55		268
125/2	1.5	16	16	5/8	5/8	4/4	1	2	3/8		1/4	3/2		-2	58		262
125/2	0.5	16	16	5/8	5/8	4/4	1	1	1/8		1/8	1		4	64		257
63	0.5	16	16	3/4	3/4	4/4	2	1	1/8		1/8	1		-1	53		269
63	0.5	16	16	3/4	3/4	4/4	1	1	1/8		1/8	1		2	62		258
127/2	0.5	16	16	7/8	7/8	4/4	2	1	1/8		1/8	1		2	50		270
127/2	0.5	16	16	7/8	7/8	4/4	1	1	1/8		1/8	1		-1	65		259
129/2	0.5	17	17	1/8	1/8	4/4	2	1	1/8		1/8	1		3	33		282
129/2	0.5	17	17	1/8	1/8	4/4	2	1	1/8		1/8	1		3	45		282
129/2	0.5	17	17	1/8	1/8	4/4	1	1	1/8		1/8	1		4	52		271
129/2	0.5	17	17	1/8	1/8	4/4	1	1	1/8		1/8	1		3	57		271
129/2	0.5	17	17	1/8	1/8	4/4	1	1	1/8		1/8	1		0	60		271
65	0.5	17	17	1/4	1/4	4/4	2	1	1/8		1/8	1		-2	34		283
65	0.5	17	17	1/4	1/4	4/4	2	1	1/8		1/8	1		-2	46		283
65	0.5	17	17	1/4	1/4	4/4	1	1	1/8		1/8	1		2	50		272
65	0.5	17	17	1/4	1/4	4/4	1	1	1/8		1/8	1		-1	53		272
65	0.5	17	17	1/4	1/4	4/4	1	1	1/8		1/8	1		3	57		272
131/2	0.5	17	17	3/8	3/8	4/4	2	1	1/8		1/8	1		0	36		284
131/2	0.5	17	17	3/8	3/8	4/4	2	1	1/8		1/8	1		0	48		284
131/2	0.5	17	17	3/8	3/8	4/4	1	1	1/8		1/8	1		4	52		273
131/2	0.5	17	17	3/8	3/8	4/4	1	1	1/8		1/8	1		1	55		273
131/2	0.5	17	17	3/8	3/8	4/4	1	1	1/8		1/8	1		0	60		273
133/2	0.5	17	17	5/8	5/8	4/4	2	1	1/8		1/8	1		3	45		285
133/2	0.5	17	17	5/8	5/8	4/4	2	1	1/8		1/8	1		4	52		285
133/2	0.5	17	17	5/8	5/8	4/4	1	2	1/8		1/8	1		3	57		279
133/2	0.16666666666666666	17	17	5/8	5/8	4/4	1	1	1/24		1/16	2/3		0	60		274
200/3	0.16666666666666666	17	17	2/3	2/3	4/4	1	1	1/24		1/16	2/3		2	62		275
401/6	0.16666666666666666	17	17	17/24	17/24	4/4	1	1	1/24		1/16	2/3		0	60		276
67	0.5	17	17	3/4	3/4	4/4	2	1	1/8		1/8	1		2	50		286
67	0.5	17	17	3/4	3/4	4/4	1	2	1/8		1/8	1		-1	53		280
67	0.5	17	17	3/4	3/4	4/4	1	1	1/8		1/8	1		3	57		277
135/2	0.5	17	17	7/8	7/8	4/4	2	1	1/8		1/8	1		0	48		287
135/2	0.5	17	17	7/8	7/8	4/4	2	1	1/8		1/8	1		4	52		287
135/2	0.5	17	17	7/8	7/8	4/4	1	2	1/8		1/8	1		1	55		281
135/2	0.5	17	17	7/8	7/8	4/4	1	1	1/8		1/8	1		0	60		278
68	0.5	18	18	0	0	4/4	2	1	1/8		1/8	1		-2	46		301
68	0.5	18	18	0	0	4/4	2	1	1/8		1/8	1		-1	53		301
68	0.5	18	18	0	0	4/4	1	2	1/8		1/8	1		-2	58		297
68	0.5	18	18	0	0	4/4	1	1	1/8		1/8	1		2	62		288
137/2	0.5	18	18	1/8	1/8	4/4	2	1	1/8		1/8	1		3	45		302
137/2	0.5	18	18	1/8	1/8	4/4	2	1	1/8		1/8	1		3	57		302
137/2	0.5	18	18	1/8	1/8	4/4	1	2	1/8		1/8	1		0	60		298
137/2	0.5	18	18	1/8	1/8	4/4	1	1	1/8		1/8	1		-1	65		289
69	2.0	18	18	1/4	1/4	4/4	2	1	1/2		1/2	1		1	43		303
69	2.0	18	18	1/4	1/4	4/4	2	1	1/2		1/2	1		2	50		303
69	2.0	18	18	1/4	1/4	4/4	2	1	1/2		1/2	1		-2	58		303
69	2.0	18	18	1/4	1/4	4/4	1	2	1/2		1/2	1		2	62		299
69	1.0	18	18	1/4	1/4	4/4	1	1	1/4		1/4	1	1	1	67		290
70	0.5	18	18	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	1	67		291
141/2	0.16666666666666666	18	18	5/8	5/8	4/4	1	1	1/24		1/16	2/3		1	67		292
212/3	0.16666666666666666	18	18	2/3	2/3	4/4	1	1	1/24		1/16	2/3		3	69		293
425/6	0.16666666666666666	18	18	17/24	17/24	4/4	1	1	1/24		1/16	2/3		1	67		294
71	1.0	18	18	3/4	3/4	4/4	2	1	1/4		1/4	1		0	48		304
71	1.0	18	18	3/4	3/4	4/4	2	1	1/4		1/4	1		-2	58		304
71	1.0	18	18	3/4	3/4	4/4	1	2	1/4		1/4	1		2	62		300
71	0.5	18	18	3/4	3/4	4/4	1	1	1/8		1/8	1		-1	65		295
143/2	0.5	18	18	7/8	7/8	4/4	1	1	1/8		1/8	1		4	64		296
72	4.0	19	19	0	0	4/4	2	2	1		1	1		-1	29		317
72	0.5	19	19	0	0	4/4	2	1	1/8		1/8	1		-1	41		311
72	1.0	19	19	0	0	4/4	1	2	1/4		1/4	1		-2	58		307
72	1.0	19	19	0	0	4/4	1	2	1/4		1/4	1		2	62		307
72	2.0	19	19	0	0	4/4	1	1	1/2		1/2	1	1	-1	65		305
145/2	1.0	19	19	1/8	1/8	4/4	2	1	1/4		1/4	1		0	48		312
73	0.5	19	19	1/4	1/4	4/4	1	2	1/8		1/8	1		3	57		308
73	0.5	19	19	1/4	1/4	4/4	1	2	1/8		1/8	1		0	60		308
147/2	0.5	19	19	3/8	3/8	4/4	2	1	1/8		1/8	1	1	-1	53		313
147/2	0.5	19	19	3/8	3/8	4/4	1	2	1/8		1/8	1		1	55		309
147/2	0.5	19	19	3/8	3/8	4/4	1	2	1/8		1/8	1		-2	58		309
74	0.5	19	19	1/2	1/2	4/4	2	1	1/8		1/8	1	-1	-1	53		314
74	2.0	19	19	1/2	1/2	4/4	1	2	1/2		1/2	1		3	57		310
74	2.0	19	19	1/2	1/2	4/4	1	2	1/2		1/2	1		0	60		310
74	1.0	19	19	1/2	1/2	4/4	1	1	1/4		1/4	1	-1	-1	65		306
149/2	1.0	19	19	5/8	5/8	4/4	2	1	1/4		1/4	1		0	60		315
151/2	0.5	19	19	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	65		316
76	3.0	20	20	0	0	4/4	2	1	3/4		1/2	3/2		3	57		329
76	3.0	20	20	0	0	4/4	2	1	3/4		1/2	3/2		4	64		329
76	3.0	20	20	0	0	4/4	2	1	3/4		1/2	3/2		0	72		329
76	3.0	20	20	0	0	4/4	1	2	3/4		1/2	3/2		4	76		327
76	0.5	20	20	0	0	4/4	1	1	1/8		1/8	1		4	88		318
153/2	1.0	20	20	1/8	1/8	4/4	1	1	1/4		1/4	1		5	83		319
155/2	0.5	20	20	3/8	3/8	4/4	1	1	1/8		1/8	1	1	3	81		320
78	0.5	20	20	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	3	81		321
157/2	0.5	20	20	5/8	5/8	4/4	1	1	1/8		1/8	1		4	76		322
79	0.5	20	20	3/4	3/4	4/4	2	1	1/8		1/8	1		2	50		330
79	0.5	20	20	3/4	3/4	4/4	2	1	1/8		1/8	1		3	57		330
79	0.5	20	20	3/4	3/4	4/4	1	2	1/8		1/8	1		-1	65		328
79	0.125	20	20	3/4	3/4	4/4	1	1	1/32		1/32	1		5	71		323
633/8	0.125	20	20	25/32	25/32	4/4	1	1	1/32		1/32	1		3	69		324
317/4	0.125	20	20	13/16	13/16	4/4	1	1	1/32		1/32	1		5	71		325
635/8	0.125	20	20	27/32	27/32	4/4	1	1	1/32		1/32	1		2	74		326
159/2	0.5	20	20	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	77		331
159/2	0.5	20	20	7/8	7/8	4/4	2	1	1/8		1/8	1		3	81		331
159/2	0.5	20	20	7/8	7/8	4/4	2	1	1/8		1/8	1		5	83		331
80	3.0	21	21	0	0	4/4	2	1	3/4		1/2	3/2		3	57		341
80	3.0	21	21	0	0	4/4	2	1	3/4		1/2	3/2		4	64		341
80	3.0	21	21	0	0	4/4	2	1	3/4		1/2	3/2		0	72		341
80	3.0	21	21	0	0	4/4	1	2	3/4		1/2	3/2		4	76		339
80	0.5	21	21	0	0	4/4	1	1	1/8		1/8	1		4	88		332
161/2	1.0	21	21	1/8	1/8	4/4	1	1	1/4		1/4	1		5	83		333
163/2	0.5	21	21	3/8	3/8	4/4	1	1	1/8		1/8	1	1	3	81		334
82	0.5	21	21	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	3	81		335
165/2	0.5	21	21	5/8	5/8	4/4	1	1	1/8		1/8	1		4	76		336
83	1.0	21	21	3/4	3/4	4/4	2	1	1/4		1/4	1		2	50		342
83	1.0	21	21	3/4	3/4	4/4	2	1	1/4		1/4	1		0	60		342
83	1.0	21	21	3/4	3/4	4/4	1	2	1/4		1/4	1	1	-1	65		340
83	0.5	21	21	3/4	3/4	4/4	1	1	1/8		1/8	1		5	71		337
167/2	0.5	21	21	7/8	7/8	4/4	1	1	1/8		1/8	1	1	3	69		338
84	0.5	22	22	0	0	4/4	2	1	1/8		1/8	1		1	43		359
84	0.5	22	22	0	0	4/4	2	1	1/8		1/8	1		2	50		359
84	0.5	22	22	0	0	4/4	2	1	1/8		1/8	1		5	59		359
84	0.5	22	22	0	0	4/4	1	2	1/8		1/8	1	-1	-1	65		354
84	0.125	22	22	0	0	4/4	1	1	1/32		1/32	1	-1	3	69		343
673/8	0.125	22	22	1/32	1/32	4/4	1	1	1/32		1/32	1		5	71		344
337/4	0.125	22	22	1/16	1/16	4/4	1	1	1/32		1/32	1		3	69		345
675/8	0.125	22	22	3/32	3/32	4/4	1	1	1/32		1/32	1		1	67		346
169/2	0.5	22	22	1/8	1/8	4/4	2	1	1/8		1/8	1	1	0	48		360
169/2	0.5	22	22	1/8	1/8	4/4	2	1	1/8		1/8	1	1	1	55		360
169/2	0.5	22	22	1/8	1/8	4/4	1	2	1/8		1/8	1	1	0	60		355
169/2	0.5	22	22	1/8	1/8	4/4	1	1	1/8		1/8	1	1	4	64		347
85	0.5	22	22	1/4	1/4	4/4	2	1	1/8		1/8	1	-1	0	48		361
85	0.5	22	22	1/4	1/4	4/4	2	1	1/8		1/8	1	-1	1	55		361
85	0.5	22	22	1/4	1/4	4/4	1	2	1/8		1/8	1	-1	0	60		356
85	0.5	22	22	1/4	1/4	4/4	1	1	1/8		1/8	1	-1	4	64		348
171/2	0.5	22	22	3/8	3/8	4/4	2	1	1/8		1/8	1	1	-1	41		362
171/2	0.5	22	22	3/8	3/8	4/4	2	1	1/8		1/8	1	1	0	48		362
171/2	0.5	22	22	3/8	3/8	4/4	1	2	1/8		1/8	1	1	3	57		357
171/2	0.5	22	22	3/8	3/8	4/4	1	1	1/8		1/8	1	1	2	62		349
86	0.5	22	22	1/2	1/2	4/4	2	2	1/8		1/8	1	-1	-1	41		364
86	2.0	22	22	1/2	1/2	4/4	2	1	1/2		1/2	1	-1	0	48		363
86	2.0	22	22	1/2	1/2	4/4	1	2	1/2		1/2	1	-1	3	57		358
86	0.5	22	22	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	2	62		350
173/2	0.5	22	22	5/8	5/8	4/4	2	2	1/8		1/8	1		4	40		365
173/2	0.5	22	22	5/8	5/8	4/4	1	1	1/8		1/8	1		4	64		351
87	1.0	22	22	3/4	3/4	4/4	2	2	1/4		1/4	1		2	38		366
87	0.5	22	22	3/4	3/4	4/4	1	1	1/8		1/8	1		-1	65		352
175/2	0.5	22	22	7/8	7/8	4/4	1	1	1/8		1/8	1		3	69		353
88	3.0	23	23	0	0	4/4	2	1	3/4		1/2	3/2	1	1	43		380
88	3.0	23	23	0	0	4/4	2	1	3/4		1/2	3/2	1	-1	53		380
88	2.0	23	23	0	0	4/4	1	2	1/2		1/2	1		5	59		377
88	0.5	23	23	0	0	4/4	1	1	1/8		1/8	1		4	64		367
177/2	0.25	23	23	1/8	1/8	4/4	1	1	1/16		1/16	1		2	62		368
355/4	0.25	23	23	3/16	3/16	4/4	1	1	1/16		1/16	1		4	64		369
89	0.5	23	23	1/4	1/4	4/4	1	1	1/8		1/8	1		2	62		370
179/2	0.5	23	23	3/8	3/8	4/4	1	1	1/8		1/8	1	1	4	64		371
90	1.5	23	23	1/2	1/2	4/4	1	2	3/8		1/4	3/2		3	57		378
90	0.5	23	23	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	4	64		372
181/2	0.25	23	23	5/8	5/8	4/4	1	1	1/16		1/16	1		2	62		373
363/4	0.25	23	23	11/16	11/16	4/4	1	1	1/16		1/16	1		4	64		374
91	0.5	23	23	3/4	3/4	4/4	2	1	1/8		1/8	1	-1	1	43		381
91	0.5	23	23	3/4	3/4	4/4	2	1	1/8		1/8	1	-1	-1	53		381
91	0.5	23	23	3/4	3/4	4/4	1	1	1/8		1/8	1		2	62		375
183/2	0.5	23	23	7/8	7/8	4/4	2	1	1/8		1/8	1		4	40		382
183/2	0.5	23	23	7/8	7/8	4/4	2	1	1/8		1/8	1		5	47		382
183/2	0.5	23	23	7/8	7/8	4/4	2	1	1/8		1/8	1		4	52		382
183/2	0.5	23	23	7/8	7/8	4/4	1	2	1/8		1/8	1		1	55		379
183/2	0.5	23	23	7/8	7/8	4/4	1	2	1/8		1/8	1		5	59		379
183/2	0.5	23	23	7/8	7/8	4/4	1	1	1/8		1/8	1		4	64		376
92	3.0	24	24	0	0	4/4	2	1	3/4		1/2	3/2		3	57		394
92	3.0	24	24	0	0	4/4	2	1	3/4		1/2	3/2		4	64		394
92	3.0	24	24	0	0	4/4	2	1	3/4		1/2	3/2		0	72		394
92	3.0	24	24	0	0	4/4	1	2	3/4		1/2	3/2		4	76		392
92	0.5	24	24	0	0	4/4	1	1	1/8		1/8	1		4	88		383
185/2	1.0	24	24	1/8	1/8	4/4	1	1	1/4		1/4	1		5	83		384
187/2	0.5	24	24	3/8	3/8	4/4	1	1	1/8		1/8	1	1	3	81		385
94	0.5	24	24	1/2	1/2	4/4	1	1	1/8		1/8	1	-1	3	81		386
189/2	0.5	24	24	5/8	5/8	4/4	1	1	1/8		1/8	1		4	76		387
95	0.5	24	24	3/4	3/4	4/4	2	1	1/8		1/8	1		2	50		395
95	0.5	24	24	3/4	3/4	4/4	2	1	1/8		1/8	1		3	57		395
95	0.5	24	24	3/4	3/4	4/4	1	2	1/8		1/8	1		-1	65		393
95	0.125	24	24	3/4	3/4	4/4	1	1	1/32		1/32	1		5	71		388
761/8	0.125	24	24	25/32	25/32	4/4	1	1	1/32		1/32	1		3	69		389
381/4	0.125	24	24	13/16	13/16	4/4	1	1	1/32		1/32	1		5	71		390
763/8	0.125	24	24	27/32	27/32	4/4	1	1	1/32		1/32	1		2	74		391
191/2	0.5	24	24	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	77		396
191/2	0.5	24	24	7/8	7/8	4/4	2	1	1/8		1/8	1		3	81		396
191/2	0.5	24	24	7/8	7/8	4/4	2	1	1/8		1/8	1		5	83		396
96	2.0	25	25	0	0	4/4	2	1	1/2		1/2	1		3	57		405
96	2.0	25	25	0	0	4/4	2	1	1/2		1/2	1		4	64		405
96	2.0	25	25	0	0	4/4	2	1	1/2		1/2	1		0	72		405
96	2.0	25	25	0	0	4/4	1	2	1/2		1/2	1		4	76		403
96	0.5	25	25	0	0	4/4	1	1	1/8		1/8	1		4	88		397
193/2	1.0	25	25	1/8	1/8	4/4	1	1	1/4		1/4	1		5	83		398
195/2	0.5	25	25	3/8	3/8	4/4	1	1	1/8		1/8	1		3	81		399
98	2.0	25	25	1/2	1/2	4/4	2	1	1/2		1/2	1		2	62		406
98	2.0	25	25	1/2	1/2	4/4	2	1	1/2		1/2	1		3	69		406
98	2.0	25	25	1/2	1/2	4/4	2	1	1/2		1/2	1		-1	77		406
98	2.0	25	25	1/2	1/2	4/4	1	2	1/2		1/2	1		3	81		404
98	0.5	25	25	1/2	1/2	4/4	1	1	1/8		1/8	1		3	93		400
197/2	1.0	25	25	5/8	5/8	4/4	1	1	1/4		1/4	1		4	88		401
199/2	0.5	25	25	7/8	7/8	4/4	1	1	1/8		1/8	1		2	86		402
100	2.0	26	26	0	0	4/4	2	1	1/2		1/2	1		1	55		424
100	2.0	26	26	0	0	4/4	2	1	1/2		1/2	1		-1	65		424
100	0.5	26	26	0	0	4/4	1	2	1/8		1/8	1		5	71		422
100	0.125	26	26	0	0	4/4	1	1	1/32		1/32	1		2	74		407
801/8	0.125	26	26	1/32	1/32	4/4	1	1	1/32		1/32	1		4	76		408
401/4	0.125	26	26	1/16	1/16	4/4	1	1	1/32		1/32	1		-1	77		409
803/8	0.125	26	26	3/32	3/32	4/4	1	1	1/32		1/32	1		3	81		410
201/2	1.0	26	26	1/8	1/8	4/4	1	1	1/4		1/4	1		2	86		411
203/2	0.5	26	26	3/8	3/8	4/4	1	1	1/8		1/8	1		4	88		412
102	2.0	26	26	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48		425
102	2.0	26	26	1/2	1/2	4/4	2	1	1/2		1/2	1		1	55		425
102	2.0	26	26	1/2	1/2	4/4	2	1	1/2		1/2	1		4	64		425
102	0.5	26	26	1/2	1/2	4/4	1	2	1/8		1/8	1		1	67		423
102	0.125	26	26	1/2	1/2	4/4	1	1	1/32		1/32	1		3	69		413
817/8	0.125	26	26	17/32	17/32	4/4	1	1	1/32		1/32	1		0	72		414
409/4	0.125	26	26	9/16	9/16	4/4	1	1	1/32		1/32	1		2	74		415
819/8	0.125	26	26	19/32	19/32	4/4	1	1	1/32		1/32	1		1	79		416
205/2	0.5	26	26	5/8	5/8	4/4	1	1	1/8		1/8	1	1	3	81		417
103	0.25	26	26	3/4	3/4	4/4	1	1	1/16		1/16	1	-1	3	81		418
413/4	0.25	26	26	13/16	13/16	4/4	1	1	1/16		1/16	1		1	79		419
207/2	0.25	26	26	7/8	7/8	4/4	1	1	1/16		1/16	1		3	81		420
415/4	0.25	26	26	15/16	15/16	4/4	1	1	1/16		1/16	1		0	84		421
104	2.0	27	27	0	0	4/4	2	1	1/2		1/2	1		1	55		443
104	2.0	27	27	0	0	4/4	2	1	1/2		1/2	1		-1	65		443
104	0.5	27	27	0	0	4/4	1	2	1/8		1/8	1		5	71		441
104	0.125	27	27	0	0	4/4	1	1	1/32		1/32	1		2	74		426
833/8	0.125	27	27	1/32	1/32	4/4	1	1	1/32		1/32	1		4	76		427
417/4	0.125	27	27	1/16	1/16	4/4	1	1	1/32		1/32	1		-1	77		428
835/8	0.125	27	27	3/32	3/32	4/4	1	1	1/32		1/32	1		3	81		429
209/2	1.0	27	27	1/8	1/8	4/4	1	1	1/4		1/4	1		2	86		430
211/2	0.5	27	27	3/8	3/8	4/4	1	1	1/8		1/8	1		4	88		431
106	2.0	27	27	1/2	1/2	4/4	2	1	1/2		1/2	1		0	48		444
106	2.0	27	27	1/2	1/2	4/4	2	1	1/2		1/2	1		1	55		444
106	2.0	27	27	1/2	1/2	4/4	2	1	1/2		1/2	1		4	64		444
106	0.5	27	27	1/2	1/2	4/4	1	2	1/8		1/8	1		1	67		442
106	0.125	27	27	1/2	1/2	4/4	1	1	1/32		1/32	1		3	69		432
849/8	0.125	27	27	17/32	17/32	4/4	1	1	1/32		1/32	1		0	72		433
425/4	0.125	27	27	9/16	9/16	4/4	1	1	1/32		1/32	1		2	74		434
851/8	0.125	27	27	19/32	19/32	4/4	1	1	1/32		1/32	1		1	79		435
213/2	0.5	27	27	5/8	5/8	4/4	1	1	1/8		1/8	1	1	3	81		436
107	0.25	27	27	3/4	3/4	4/4	1	1	1/16		1/16	1	-1	3	81		437
429/4	0.25	27	27	13/16	13/16	4/4	1	1	1/16		1/16	1		5	83		438
215/2	0.25	27	27	7/8	7/8	4/4	1	1	1/16		1/16	1		3	81		439
431/4	0.25	27	27	15/16	15/16	4/4	1	1	1/16		1/16	1		1	79		440
108	2.0	28	28	0	0	4/4	2	1	1/2		1/2	1		6	42		462
108	2.0	28	28	0	0	4/4	2	1	1/2		1/2	1		5	47		462
108	2.0	28	28	0	0	4/4	2	1	1/2		1/2	1		3	57		462
108	0.5	28	28	0	0	4/4	1	2	1/8		1/8	1		5	59		460
108	0.125	28	28	0	0	4/4	1	1	1/32		1/32	1		7	61		445
865/8	0.125	28	28	1/32	1/32	4/4	1	1	1/32		1/32	1		9	63		446
433/4	0.125	28	28	1/16	1/16	4/4	1	1	1/32		1/32	1		6	66		447
867/8	0.125	28	28	3/32	3/32	4/4	1	1	1/32		1/32	1		3	69		448
217/2	1.0	28	28	1/8	1/8	4/4	1	1	1/4		1/4	1		7	73		449
219/2	0.5	28	28	3/8	3/8	4/4	1	1	1/8		1/8	1		9	75		450
110	2.0	28	28	1/2	1/2	4/4	2	1	1/2		1/2	1		4	40		463
110	2.0	28	28	1/2	1/2	4/4	2	1	1/2		1/2	1		5	47		463
110	2.0	28	28	1/2	1/2	4/4	2	1	1/2		1/2	1		8	56		463
110	0.5	28	28	1/2	1/2	4/4	1	2	1/8		1/8	1		5	59		461
110	0.125	28	28	1/2	1/2	4/4	1	1	1/32		1/32	1		7	61		451
881/8	0.125	28	28	17/32	17/32	4/4	1	1	1/32		1/32	1		9	63		452
441/4	0.125	28	28	9/16	9/16	4/4	1	1	1/32		1/32	1		4	64		453
883/8	0.125	28	28	19/32	19/32	4/4	1	1	1/32		1/32	1		6	66		454
221/2	0.5	28	28	5/8	5/8	4/4	1	1	1/8		1/8	1	1	8	68		455
111	0.25	28	28	3/4	3/4	4/4	1	1	1/16		1/16	1	-1	8	68		456
445/4	0.25	28	28	13/16	13/16	4/4	1	1	1/16		1/16	1		5	71		457
223/2	0.25	28	28	7/8	7/8	4/4	1	1	1/16		1/16	1		8	68		458
447/4	0.25	28	28	15/16	15/16	4/4	1	1	1/16		1/16	1		5	71		459
112	2.0	29	29	0	0	4/4	2	1	1/2		1/2	1		6	42		484
112	2.0	29	29	0	0	4/4	2	1	1/2		1/2	1		5	47		484
112	2.0	29	29	0	0	4/4	2	1	1/2		1/2	1		3	57		484
112	0.5	29	29	0	0	4/4	1	2	1/8		1/8	1		5	59		482
112	0.125	29	29	0	0	4/4	1	1	1/32		1/32	1		7	61		464
897/8	0.125	29	29	1/32	1/32	4/4	1	1	1/32		1/32	1		9	63		465
449/4	0.125	29	29	1/16	1/16	4/4	1	1	1/32		1/32	1		6	66		466
899/8	0.125	29	29	3/32	3/32	4/4	1	1	1/32		1/32	1		3	69		467
225/2	0.5	29	29	1/8	1/8	4/4	1	1	1/8		1/8	1	1	7	73		468
113	0.25	29	29	1/4	1/4	4/4	1	1	1/16		1/16	1	-1	7	73		469
453/4	0.25	29	29	5/16	5/16	4/4	1	1	1/16		1/16	1		9	75		470
227/2	0.25	29	29	3/8	3/8	4/4	1	1	1/16		1/16	1		7	73		471
455/4	0.25	29	29	7/16	7/16	4/4	1	1	1/16		1/16	1		9	75		472
114	2.0	29	29	1/2	1/2	4/4	2	1	1/2		1/2	1		4	52		485
114	2.0	29	29	1/2	1/2	4/4	2	1	1/2		1/2	1		5	59		485
