mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	4/4	2	1	0	acciaccatura	1/8	1		0	36		15
1	1	0	0	4/4	2	1	1		1	1	1	0	48		16
1	1	1/16	1/16	4/4	1	1	1/16		1/16	1		1	55		0
1	1	1/8	1/8	4/4	1	1	1/16		1/16	1		0	60		1
1	1	3/16	3/16	4/4	1	1	1/16		1/16	1		2	62		2
1	1	1/4	1/4	4/4	1	1	1/16		1/16	1		4	64		3
1	1	5/16	5/16	4/4	1	1	1/16		1/16	1		1	55		4
1	1	3/8	3/8	4/4	1	1	1/16		1/16	1		0	60		5
1	1	7/16	7/16	4/4	1	1	1/16		1/16	1		4	64		6
1	1	1/2	1/2	4/4	1	1	1/16		1/16	1		2	62		7
1	1	9/16	9/16	4/4	1	1	1/16		1/16	1		-1	53		8
1	1	5/8	5/8	4/4	1	1	1/16		1/16	1		0	60		9
1	1	11/16	11/16	4/4	1	1	1/16		1/16	1		2	62		10
1	1	3/4	3/4	4/4	1	1	1/16		1/16	1		-1	65		11
1	1	13/16	13/16	4/4	1	1	1/16		1/16	1		3	57		12
1	1	7/8	7/8	4/4	1	1	1/16		1/16	1		5	59		13
1	1	15/16	15/16	4/4	1	1	1/16		1/16	1		-1	65		14
2	2	0	0	4/4	2	1	1		1	1	0	0	48		33
2	2	0	0	4/4	1	1	1/16		1/16	1		4	64		17
2	2	1/16	1/16	4/4	1	1	1/16		1/16	1		1	55		18
2	2	1/8	1/8	4/4	1	1	1/16		1/16	1		0	60		19
2	2	3/16	3/16	4/4	1	1	1/16		1/16	1		4	64		20
2	2	1/4	1/4	4/4	1	1	1/16		1/16	1		1	67		21
2	2	5/16	5/16	4/4	1	1	1/16		1/16	1		5	59		22
2	2	3/8	3/8	4/4	1	1	1/16		1/16	1		0	60		23
2	2	7/16	7/16	4/4	1	1	1/16		1/16	1		1	67		24
2	2	1/2	1/2	4/4	1	1	1/16		1/16	1		-1	65		25
2	2	9/16	9/16	4/4	1	1	1/16		1/16	1		3	57		26
2	2	5/8	5/8	4/4	1	1	1/16		1/16	1		0	60		27
2	2	11/16	11/16	4/4	1	1	1/16		1/16	1		-1	65		28
2	2	3/4	3/4	4/4	1	1	1/16		1/16	1		3	69		29
2	2	13/16	13/16	4/4	1	1	1/16		1/16	1		5	59		30
2	2	7/8	7/8	4/4	1	1	1/16		1/16	1		-1	65		31
2	2	15/16	15/16	4/4	1	1	1/16		1/16	1		3	69		32
3	3	0	0	4/4	2	1	1/4		1/4	1	-1	0	48		53
3	3	0	0	4/4	1	1	1/16		1/16	1		1	67		34
3	3	1/16	1/16	4/4	1	1	1/16		1/16	1		0	60		35
3	3	1/8	1/8	4/4	1	1	1/16		1/16	1		4	64		36
3	3	3/16	3/16	4/4	1	1	1/16		1/16	1		1	67		37
3	3	1/4	1/4	4/4	2	2	1/4		1/4	1		0	60		55
3	3	1/4	1/4	4/4	2	1	3/4		1/2	3/2	1	0	60		54
3	3	1/4	1/4	4/4	1	2	1/16		1/16	1		0	72		41
3	3	1/4	1/4	4/4	1	1	1/8		1/8	1		0	72		38
3	3	5/16	5/16	4/4	1	2	1/16		1/16	1		4	64		42
3	3	3/8	3/8	4/4	1	2	1/16		1/16	1		1	67		43
3	3	7/16	7/16	4/4	1	2	1/16		1/16	1		0	72		44
3	3	1/2	1/2	4/4	2	2	1/4		1/4	1		5	59		56
3	3	1/2	1/2	4/4	1	2	1/16		1/16	1		2	74		45
3	3	1/2	1/2	4/4	1	1	1/8		1/8	1		2	74		39
3	3	9/16	9/16	4/4	1	2	1/16		1/16	1		4	64		46
3	3	5/8	5/8	4/4	1	2	1/16		1/16	1		1	67		47
3	3	11/16	11/16	4/4	1	2	1/16		1/16	1		2	74		48
3	3	3/4	3/4	4/4	2	2	1/4		1/4	1		3	57		57
3	3	3/4	3/4	4/4	1	2	1/16		1/16	1		0	72		49
3	3	3/4	3/4	4/4	1	1	1/8		1/8	1		0	72		40
3	3	13/16	13/16	4/4	1	2	1/16		1/16	1		4	64		50
3	3	7/8	7/8	4/4	1	2	1/16		1/16	1		1	67		51
3	3	15/16	15/16	4/4	1	2	1/16		1/16	1		0	72		52
4	4	0	0	4/4	2	2	1/4		1/4	1		5	59		79
4	4	0	0	4/4	2	1	1/2		1/2	1	-1	0	60		78
4	4	0	0	4/4	1	2	1/16		1/16	1		5	71		62
4	4	0	0	4/4	1	1	1/8		1/8	1		5	71		58
4	4	1/16	1/16	4/4	1	2	1/16		1/16	1		4	64		63
4	4	1/8	1/8	4/4	1	2	1/16		1/16	1		1	67		64
4	4	3/16	3/16	4/4	1	2	1/16		1/16	1		5	71		65
4	4	1/4	1/4	4/4	2	2	1/4		1/4	1		0	60		80
4	4	1/4	1/4	4/4	1	2	1/16		1/16	1		3	69		66
4	4	1/4	1/4	4/4	1	1	1/8		1/8	1		3	69		59
4	4	5/16	5/16	4/4	1	2	1/16		1/16	1		4	64		67
4	4	3/8	3/8	4/4	1	2	1/16		1/16	1		1	67		68
4	4	7/16	7/16	4/4	1	2	1/16		1/16	1		3	69		69
4	4	1/2	1/2	4/4	2	2	1/4		1/4	1		5	59		81
4	4	1/2	1/2	4/4	1	2	1/16		1/16	1		1	67		70
4	4	1/2	1/2	4/4	1	1	1/8		1/8	1		1	67		60
