quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
157/4	0.25	14	14	1/16	1/16	3/4	1	1	1/16		1/16	1		5	71		232
79/2	0.5	14	14	1/8	1/8	3/4	2	1	1/8		1/8	1		3	45		246
79/2	0.5	14	14	1/8	1/8	3/4	2	1	1/8		1/8	1		-1	53		246
79/2	0.5	14	14	1/8	1/8	3/4	1	2	1/8		1/8	1		2	62		242
79/2	0.5	14	14	1/8	1/8	3/4	1	2	1/8		1/8	1		-1	65		242
79/2	0.25	14	14	1/8	1/8	3/4	1	1	1/16		1/16	1		0	72		233
159/4	0.25	14	14	3/16	3/16	3/4	1	1	1/16		1/16	1		2	74		234
40	0.5	14	14	1/4	1/4	3/4	2	1	1/8		1/8	1		2	38		247
40	0.5	14	14	1/4	1/4	3/4	1	1	1/8		1/8	1		5	71		235
81/2	0.0	14	14	3/8	3/8	3/4	1	1	0	grace16	1/16	1		5	71		236
81/2	0.0	14	14	3/8	3/8	3/4	1	1	0	grace16	1/16	1		0	72		237
81/2	0.5	14	14	3/8	3/8	3/4	2	1	1/8		1/8	1		3	45		248
81/2	0.5	14	14	3/8	3/8	3/4	2	1	1/8		1/8	1		-1	53		248
81/2	0.5	14	14	3/8	3/8	3/4	1	2	1/8		1/8	1		2	62		243
81/2	0.5	14	14	3/8	3/8	3/4	1	2	1/8		1/8	1		-1	65		243
81/2	0.25	14	14	3/8	3/8	3/4	1	1	1/16		1/16	1		5	71		238
163/4	0.25	14	14	7/16	7/16	3/4	1	1	1/16		1/16	1		3	69		239
41	0.5	14	14	1/2	1/2	3/4	2	1	1/8		1/8	1		2	38		249
41	0.5	14	14	1/2	1/2	3/4	1	1	1/8		1/8	1		5	71		240
83/2	0.5	14	14	5/8	5/8	3/4	2	1	1/8		1/8	1		3	45		250
83/2	0.5	14	14	5/8	5/8	3/4	2	1	1/8		1/8	1		-1	53		250
83/2	0.5	14	14	5/8	5/8	3/4	1	2	1/8		1/8	1		2	62		244
83/2	0.5	14	14	5/8	5/8	3/4	1	2	1/8		1/8	1		-1	65		244
83/2	0.5	14	14	5/8	5/8	3/4	1	1	1/8		1/8	1		0	72		241
42	0.5	15	15	0	0	3/4	2	1	1/8		1/8	1		2	38		265
42	0.25	15	15	0	0	3/4	1	1	1/16		1/16	1		5	71		251
169/4	0.25	15	15	1/16	1/16	3/4	1	1	1/16		1/16	1		0	72		252
85/2	0.25	15	15	1/8	1/8	3/4	2	1	1/16		1/16	1		2	62		266
85/2	0.5	15	15	1/8	1/8	3/4	1	2	1/8		1/8	1		3	69		264
85/2	0.5	15	15	1/8	1/8	3/4	1	2	1/8		1/8	1		0	72		264
85/2	0.25	15	15	1/8	1/8	3/4	1	1	1/16		1/16	1		2	74		253
171/4	0.25	15	15	3/16	3/16	3/4	2	1	1/16		1/16	1		4	64		267
171/4	0.25	15	15	3/16	3/16	3/4	1	1	1/16		1/16	1		4	76		254
43	0.25	15	15	1/4	1/4	3/4	2	1	1/16		1/16	1		6	66		268
43	0.25	15	15	1/4	1/4	3/4	1	1	1/16		1/16	1		6	78		255
173/4	0.08333333333333333	15	15	5/16	5/16	3/4	2	1	1/48		1/32	2/3		6	66		269
173/4	0.08333333333333333	15	15	5/16	5/16	3/4	1	1	1/48		1/32	2/3		6	78		256
130/3	0.08333333333333333	15	15	1/3	1/3	3/4	2	1	1/48		1/32	2/3		1	67		270
130/3	0.08333333333333333	15	15	1/3	1/3	3/4	1	1	1/48		1/32	2/3		1	79		257
521/12	0.08333333333333333	15	15	17/48	17/48	3/4	2	1	1/48		1/32	2/3		6	66		271
521/12	0.08333333333333333	15	15	17/48	17/48	3/4	1	1	1/48		1/32	2/3		6	78		258
87/2	0.25	15	15	3/8	3/8	3/4	2	1	1/16		1/16	1		4	64		272
87/2	0.25	15	15	3/8	3/8	3/4	1	1	1/16		1/16	1		4	76		259
175/4	0.25	15	15	7/16	7/16	3/4	2	1	1/16		1/16	1		2	62		273
175/4	0.25	15	15	7/16	7/16	3/4	1	1	1/16		1/16	1		2	74		260
44	0.25	15	15	1/2	1/2	3/4	2	1	1/16		1/16	1		0	60		274
44	0.25	15	15	1/2	1/2	3/4	1	1	1/16		1/16	1		0	72		261
177/4	0.25	15	15	9/16	9/16	3/4	2	1	1/16		1/16	1		2	62		275
177/4	0.25	15	15	9/16	9/16	3/4	1	1	1/16		1/16	1		2	74		262
89/2	0.5	15	15	5/8	5/8	3/4	2	1	1/8		1/8	1	1	4	64		276
89/2	0.5	15	15	5/8	5/8	3/4	1	1	1/8		1/8	1	1	4	76		263
45	0.25	16	16	0	0	3/4	2	2	1/16		1/16	1		3	57		296
45	0.25	16	16	0	0	3/4	2	2	1/16		1/16	1		0	60		296
45	0.5	16	16	0	0	3/4	2	1	1/8		1/8	1	-1	4	64		290
45	0.25	16	16	0	0	3/4	1	2	1/16		1/16	1		3	69		283
45	0.25	16	16	0	0	3/4	1	2	1/16		1/16	1		0	72		283
45	0.5	16	16	0	0	3/4	1	1	1/8		1/8	1	-1	4	76		277
181/4	0.25	16	16	1/16	1/16	3/4	2	2	1/16		1/16	1		2	62		297
181/4	0.25	16	16	1/16	1/16	3/4	1	2	1/16		1/16	1		2	74		284
91/2	0.5	16	16	1/8	1/8	3/4	2	2	1/8		1/8	1		1	55		298
91/2	0.5	16	16	1/8	1/8	3/4	2	2	1/8		1/8	1		5	59		298
91/2	0.5	16	16	1/8	1/8	3/4	2	2	1/8		1/8	1		4	64		298
91/2	0.5	16	16	1/8	1/8	3/4	1	2	1/8		1/8	1		1	67		285
91/2	0.5	16	16	1/8	1/8	3/4	1	2	1/8		1/8	1		5	71		285
91/2	0.5	16	16	1/8	1/8	3/4	1	2	1/8		1/8	1		4	76		285
46	0.5	16	16	1/4	1/4	3/4	2	2	1/8		1/8	1		6	54		299
46	0.25	16	16	1/4	1/4	3/4	2	1	1/16		1/16	1		3	57		291
46	0.5	16	16	1/4	1/4	3/4	1	2	1/8		1/8	1		6	66		286
46	0.25	16	16	1/4	1/4	3/4	1	1	1/16		1/16	1		3	69		278
185/4	0.25	16	16	5/16	5/16	3/4	2	1	1/16		1/16	1		5	59		292
185/4	0.25	16	16	5/16	5/16	3/4	1	1	1/16		1/16	1		5	71		279
93/2	0.5	16	16	3/8	3/8	3/4	2	2	1/8		1/8	1		-1	53		300
93/2	0.5	16	16	3/8	3/8	3/4	2	2	1/8		1/8	1		-4	56		300
93/2	0.5	16	16	3/8	3/8	3/4	2	1	1/8		1/8	1	1	0	60		293
93/2	0.5	16	16	3/8	3/8	3/4	1	2	1/8		1/8	1		-1	65		287
93/2	0.5	16	16	3/8	3/8	3/4	1	2	1/8		1/8	1		-4	68		287
93/2	0.5	16	16	3/8	3/8	3/4	1	1	1/8		1/8	1	1	0	72		280
47	0.5	16	16	1/2	1/2	3/4	2	2	1/8		1/8	1		4	52		301
47	0.5	16	16	1/2	1/2	3/4	2	2	1/8		1/8	1		1	55		301
47	0.5	16	16	1/2	1/2	3/4	2	1	1/8		1/8	1	-1	0	60		294
47	0.5	16	16	1/2	1/2	3/4	1	2	1/8		1/8	1		4	64		288
47	0.5	16	16	1/2	1/2	3/4	1	2	1/8		1/8	1		1	67		288
47	0.5	16	16	1/2	1/2	3/4	1	1	1/8		1/8	1	-1	0	72		281
95/2	0.5	16	16	5/8	5/8	3/4	2	2	1/8		1/8	1		9	51		302
95/2	0.5	16	16	5/8	5/8	3/4	2	2	1/8		1/8	1		6	54		302
95/2	0.5	16	16	5/8	5/8	3/4	2	1	1/8		1/8	1	1	-4	56		295
95/2	0.5	16	16	5/8	5/8	3/4	1	2	1/8		1/8	1		9	63		289
95/2	0.5	16	16	5/8	5/8	3/4	1	2	1/8		1/8	1		6	66		289
95/2	0.5	16	16	5/8	5/8	3/4	1	1	1/8		1/8	1	1	-4	68		282
48	0.5	17	17	0	0	3/4	2	2	1/8		1/8	1		2	50		314
48	0.5	17	17	0	0	3/4	2	2	1/8		1/8	1		-1	53		314
48	0.5	17	17	0	0	3/4	2	1	1/8		1/8	1	-1	-4	56		311
48	0.5	17	17	0	0	3/4	1	2	1/8		1/8	1		2	62		306
48	0.5	17	17	0	0	3/4	1	2	1/8		1/8	1		-1	65		306
48	0.5	17	17	0	0	3/4	1	1	1/8		1/8	1	-1	-4	68		303
97/2	0.5	17	17	1/8	1/8	3/4	2	2	1/8		1/8	1		7	49		315
97/2	1.5	17	17	1/8	1/8	3/4	2	1	3/8		1/4	3/2	1	4	52		312
97/2	0.5	17	17	1/8	1/8	3/4	1	2	1/8		1/8	1		7	61		307
97/2	1.5	17	17	1/8	1/8	3/4	1	1	3/8		1/4	3/2	1	4	64		304
49	0.5	17	17	1/4	1/4	3/4	2	2	1/8		1/8	1		0	48		316
49	0.5	17	17	1/4	1/4	3/4	1	2	1/8		1/8	1		0	60		308
99/2	0.5	17	17	3/8	3/8	3/4	2	2	1/8		1/8	1		5	47		317
99/2	0.5	17	17	3/8	3/8	3/4	1	2	1/8		1/8	1		5	59		309
50	0.5	17	17	1/2	1/2	3/4	2	2	1/8		1/8	1		-2	46		318
50	0.5	17	17	1/2	1/2	3/4	2	2	1/8		1/8	1		2	50		318
50	1.0	17	17	1/2	1/2	3/4	2	1	1/4		1/4	1	-1	4	52		313
50	0.5	17	17	1/2	1/2	3/4	1	2	1/8		1/8	1		-2	58		310
50	0.5	17	17	1/2	1/2	3/4	1	2	1/8		1/8	1		2	62		310
50	1.0	17	17	1/2	1/2	3/4	1	1	1/4		1/4	1	-1	4	64		305
101/2	0.5	17	17	5/8	5/8	3/4	2	2	1/8		1/8	1		4	40		319
51	0.5	18	18	0	0	3/4	2	1	1/8		1/8	1		3	33		329
103/2	0.25	18	18	1/8	1/8	3/4	2	1	1/16		1/16	1		3	57		330
103/2	0.25	18	18	1/8	1/8	3/4	1	1	1/16		1/16	1		0	60		320
103/2	0.25	18	18	1/8	1/8	3/4	1	1	1/16		1/16	1		4	64		320
103/2	0.25	18	18	1/8	1/8	3/4	1	1	1/16		1/16	1		3	69		320
207/4	0.25	18	18	3/16	3/16	3/4	2	1	1/16		1/16	1		4	52		331
207/4	0.25	18	18	3/16	3/16	3/4	1	1	1/16		1/16	1		5	59		321
207/4	0.25	18	18	3/16	3/16	3/4	1	1	1/16		1/16	1		2	62		321
207/4	0.25	18	18	3/16	3/16	3/4	1	1	1/16		1/16	1		4	64		321
52	0.25	18	18	1/4	1/4	3/4	2	1	1/16		1/16	1		4	52		332
52	0.25	18	18	1/4	1/4	3/4	1	1	1/16		1/16	1		5	59		322
52	0.25	18	18	1/4	1/4	3/4	1	1	1/16		1/16	1		2	62		322
52	0.25	18	18	1/4	1/4	3/4	1	1	1/16		1/16	1		4	64		322
209/4	0.25	18	18	5/16	5/16	3/4	2	1	1/16		1/16	1		3	57		333
209/4	0.25	18	18	5/16	5/16	3/4	1	1	1/16		1/16	1		0	60		323
209/4	0.25	18	18	5/16	5/16	3/4	1	1	1/16		1/16	1		4	64		323
209/4	0.25	18	18	5/16	5/16	3/4	1	1	1/16		1/16	1		3	69		323
105/2	0.25	18	18	3/8	3/8	3/4	2	1	1/16		1/16	1		3	57		334
105/2	0.25	18	18	3/8	3/8	3/4	1	1	1/16		1/16	1		0	60		324
105/2	0.25	18	18	3/8	3/8	3/4	1	1	1/16		1/16	1		4	64		324
105/2	0.25	18	18	3/8	3/8	3/4	1	1	1/16		1/16	1		3	69		324
211/4	0.25	18	18	7/16	7/16	3/4	2	1	1/16		1/16	1		4	52		335
211/4	0.25	18	18	7/16	7/16	3/4	1	1	1/16		1/16	1		5	59		325
211/4	0.25	18	18	7/16	7/16	3/4	1	1	1/16		1/16	1		2	62		325
211/4	0.25	18	18	7/16	7/16	3/4	1	1	1/16		1/16	1		4	64		325
53	0.25	18	18	1/2	1/2	3/4	2	1	1/16		1/16	1		4	52		336
53	0.25	18	18	1/2	1/2	3/4	1	1	1/16		1/16	1		5	59		326
53	0.25	18	18	1/2	1/2	3/4	1	1	1/16		1/16	1		2	62		326
53	0.25	18	18	1/2	1/2	3/4	1	1	1/16		1/16	1		4	64		326
213/4	0.25	18	18	9/16	9/16	3/4	2	1	1/16		1/16	1		3	45		337
213/4	0.25	18	18	9/16	9/16	3/4	1	1	1/16		1/16	1		0	60		327
213/4	0.25	18	18	9/16	9/16	3/4	1	1	1/16		1/16	1		4	64		327
213/4	0.25	18	18	9/16	9/16	3/4	1	1	1/16		1/16	1		3	69		327
107/2	0.5	18	18	5/8	5/8	3/4	2	1	1/8		1/8	1		4	40		338
107/2	0.5	18	18	5/8	5/8	3/4	1	1	1/8		1/8	1		2	62		328
107/2	0.5	18	18	5/8	5/8	3/4	1	1	1/8		1/8	1		1	67		328
107/2	0.5	18	18	5/8	5/8	3/4	1	1	1/8		1/8	1		5	71		328
54	0.5	19	19	0	0	3/4	2	1	1/8		1/8	1		3	33		349
54	0.5	19	19	0	0	3/4	1	1	1/8		1/8	1		3	69		339
54	0.5	19	19	0	0	3/4	1	1	1/8		1/8	1		3	81		339
109/2	0.25	19	19	1/8	1/8	3/4	2	1	1/16		1/16	1		3	57		350
109/2	0.25	19	19	1/8	1/8	3/4	1	1	1/16		1/16	1		0	60		340
109/2	0.25	19	19	1/8	1/8	3/4	1	1	1/16		1/16	1		4	64		340
109/2	0.25	19	19	1/8	1/8	3/4	1	1	1/16		1/16	1		3	69		340
219/4	0.25	19	19	3/16	3/16	3/4	2	1	1/16		1/16	1		4	52		351
219/4	0.25	19	19	3/16	3/16	3/4	1	1	1/16		1/16	1		5	59		341
219/4	0.25	19	19	3/16	3/16	3/4	1	1	1/16		1/16	1		2	62		341
219/4	0.25	19	19	3/16	3/16	3/4	1	1	1/16		1/16	1		4	64		341
55	0.25	19	19	1/4	1/4	3/4	2	1	1/16		1/16	1		4	52		352
55	0.25	19	19	1/4	1/4	3/4	1	1	1/16		1/16	1		5	59		342
55	0.25	19	19	1/4	1/4	3/4	1	1	1/16		1/16	1		2	62		342
55	0.25	19	19	1/4	1/4	3/4	1	1	1/16		1/16	1		4	64		342
221/4	0.25	19	19	5/16	5/16	3/4	2	1	1/16		1/16	1		3	57		353
221/4	0.25	19	19	5/16	5/16	3/4	1	1	1/16		1/16	1		0	60		343
221/4	0.25	19	19	5/16	5/16	3/4	1	1	1/16		1/16	1		4	64		343
221/4	0.25	19	19	5/16	5/16	3/4	1	1	1/16		1/16	1		3	69		343
111/2	0.25	19	19	3/8	3/8	3/4	2	1	1/16		1/16	1		3	57		354
111/2	0.25	19	19	3/8	3/8	3/4	1	1	1/16		1/16	1		0	60		344
111/2	0.25	19	19	3/8	3/8	3/4	1	1	1/16		1/16	1		4	64		344
111/2	0.25	19	19	3/8	3/8	3/4	1	1	1/16		1/16	1		3	69		344
223/4	0.25	19	19	7/16	7/16	3/4	2	1	1/16		1/16	1		4	52		355
223/4	0.25	19	19	7/16	7/16	3/4	1	1	1/16		1/16	1		5	59		345
223/4	0.25	19	19	7/16	7/16	3/4	1	1	1/16		1/16	1		2	62		345
223/4	0.25	19	19	7/16	7/16	3/4	1	1	1/16		1/16	1		4	64		345
56	0.25	19	19	1/2	1/2	3/4	2	1	1/16		1/16	1		4	52		356
56	0.25	19	19	1/2	1/2	3/4	1	1	1/16		1/16	1		5	59		346
56	0.25	19	19	1/2	1/2	3/4	1	1	1/16		1/16	1		2	62		346
56	0.25	19	19	1/2	1/2	3/4	1	1	1/16		1/16	1		4	64		346
225/4	0.25	19	19	9/16	9/16	3/4	2	1	1/16		1/16	1		3	45		357
225/4	0.25	19	19	9/16	9/16	3/4	1	1	1/16		1/16	1		0	60		347
225/4	0.25	19	19	9/16	9/16	3/4	1	1	1/16		1/16	1		4	64		347
225/4	0.25	19	19	9/16	9/16	3/4	1	1	1/16		1/16	1		3	69		347
113/2	0.5	19	19	5/8	5/8	3/4	2	1	1/8		1/8	1		1	43		358
113/2	0.5	19	19	5/8	5/8	3/4	1	1	1/8		1/8	1		2	62		348
113/2	0.5	19	19	5/8	5/8	3/4	1	1	1/8		1/8	1		1	67		348
113/2	0.5	19	19	5/8	5/8	3/4	1	1	1/8		1/8	1		5	71		348
57	0.5	20	20	0	0	3/4	2	1	1/8		1/8	1		0	36		369
57	0.5	20	20	0	0	3/4	1	1	1/8		1/8	1		0	72		359
57	0.5	20	20	0	0	3/4	1	1	1/8		1/8	1		0	84		359
115/2	0.25	20	20	1/8	1/8	3/4	2	1	1/16		1/16	1		0	60		370
115/2	0.25	20	20	1/8	1/8	3/4	1	1	1/16		1/16	1		4	64		360
115/2	0.25	20	20	1/8	1/8	3/4	1	1	1/16		1/16	1		1	67		360
115/2	0.25	20	20	1/8	1/8	3/4	1	1	1/16		1/16	1		0	72		360
231/4	0.25	20	20	3/16	3/16	3/4	2	1	1/16		1/16	1		1	55		371
231/4	0.25	20	20	3/16	3/16	3/4	1	1	1/16		1/16	1		2	62		361
231/4	0.25	20	20	3/16	3/16	3/4	1	1	1/16		1/16	1		-1	65		361
231/4	0.25	20	20	3/16	3/16	3/4	1	1	1/16		1/16	1		1	67		361
58	0.25	20	20	1/4	1/4	3/4	2	1	1/16		1/16	1		1	55		372
58	0.25	20	20	1/4	1/4	3/4	1	1	1/16		1/16	1		2	62		362
58	0.25	20	20	1/4	1/4	3/4	1	1	1/16		1/16	1		-1	65		362
58	0.25	20	20	1/4	1/4	3/4	1	1	1/16		1/16	1		1	67		362
233/4	0.25	20	20	5/16	5/16	3/4	2	1	1/16		1/16	1		0	60		373
233/4	0.25	20	20	5/16	5/16	3/4	1	1	1/16		1/16	1		4	64		363
233/4	0.25	20	20	5/16	5/16	3/4	1	1	1/16		1/16	1		1	67		363
233/4	0.25	20	20	5/16	5/16	3/4	1	1	1/16		1/16	1		0	72		363
117/2	0.25	20	20	3/8	3/8	3/4	2	1	1/16		1/16	1		0	60		374
117/2	0.25	20	20	3/8	3/8	3/4	1	1	1/16		1/16	1		4	64		364
117/2	0.25	20	20	3/8	3/8	3/4	1	1	1/16		1/16	1		1	67		364
117/2	0.25	20	20	3/8	3/8	3/4	1	1	1/16		1/16	1		0	72		364
235/4	0.25	20	20	7/16	7/16	3/4	2	1	1/16		1/16	1		1	55		375
235/4	0.25	20	20	7/16	7/16	3/4	1	1	1/16		1/16	1		2	62		365
235/4	0.25	20	20	7/16	7/16	3/4	1	1	1/16		1/16	1		-1	65		365
235/4	0.25	20	20	7/16	7/16	3/4	1	1	1/16		1/16	1		1	67		365
59	0.25	20	20	1/2	1/2	3/4	2	1	1/16		1/16	1		1	55		376
59	0.25	20	20	1/2	1/2	3/4	1	1	1/16		1/16	1		2	62		366
59	0.25	20	20	1/2	1/2	3/4	1	1	1/16		1/16	1		-1	65		366
59	0.25	20	20	1/2	1/2	3/4	1	1	1/16		1/16	1		1	67		366
237/4	0.25	20	20	9/16	9/16	3/4	2	1	1/16		1/16	1		0	48		377
237/4	0.25	20	20	9/16	9/16	3/4	1	1	1/16		1/16	1		4	64		367
237/4	0.25	20	20	9/16	9/16	3/4	1	1	1/16		1/16	1		1	67		367
237/4	0.25	20	20	9/16	9/16	3/4	1	1	1/16		1/16	1		0	72		367
119/2	0.5	20	20	5/8	5/8	3/4	2	1	1/8		1/8	1		1	43		378
119/2	0.5	20	20	5/8	5/8	3/4	1	1	1/8		1/8	1		-1	65		368
119/2	0.5	20	20	5/8	5/8	3/4	1	1	1/8		1/8	1		-2	70		368
119/2	0.5	20	20	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74		368
60	0.5	21	21	0	0	3/4	2	1	1/8		1/8	1		0	36		389
60	0.5	21	21	0	0	3/4	1	1	1/8		1/8	1		0	72		379
60	0.5	21	21	0	0	3/4	1	1	1/8		1/8	1		0	84		379
121/2	0.25	21	21	1/8	1/8	3/4	2	1	1/16		1/16	1		0	60		390
121/2	0.25	21	21	1/8	1/8	3/4	1	1	1/16		1/16	1		4	64		380
121/2	0.25	21	21	1/8	1/8	3/4	1	1	1/16		1/16	1		1	67		380
121/2	0.25	21	21	1/8	1/8	3/4	1	1	1/16		1/16	1		0	72		380
243/4	0.25	21	21	3/16	3/16	3/4	2	1	1/16		1/16	1		1	55		391
243/4	0.25	21	21	3/16	3/16	3/4	1	1	1/16		1/16	1		2	62		381
243/4	0.25	21	21	3/16	3/16	3/4	1	1	1/16		1/16	1		-1	65		381
243/4	0.25	21	21	3/16	3/16	3/4	1	1	1/16		1/16	1		1	67		381
61	0.25	21	21	1/4	1/4	3/4	2	1	1/16		1/16	1		1	55		392
61	0.25	21	21	1/4	1/4	3/4	1	1	1/16		1/16	1		2	62		382
61	0.25	21	21	1/4	1/4	3/4	1	1	1/16		1/16	1		-1	65		382
61	0.25	21	21	1/4	1/4	3/4	1	1	1/16		1/16	1		1	67		382
245/4	0.25	21	21	5/16	5/16	3/4	2	1	1/16		1/16	1		0	60		393
245/4	0.25	21	21	5/16	5/16	3/4	1	1	1/16		1/16	1		4	64		383
245/4	0.25	21	21	5/16	5/16	3/4	1	1	1/16		1/16	1		1	67		383
245/4	0.25	21	21	5/16	5/16	3/4	1	1	1/16		1/16	1		0	72		383
123/2	0.25	21	21	3/8	3/8	3/4	2	1	1/16		1/16	1		0	60		394
123/2	0.25	21	21	3/8	3/8	3/4	1	1	1/16		1/16	1		4	64		384
123/2	0.25	21	21	3/8	3/8	3/4	1	1	1/16		1/16	1		1	67		384
123/2	0.25	21	21	3/8	3/8	3/4	1	1	1/16		1/16	1		0	72		384
247/4	0.25	21	21	7/16	7/16	3/4	2	1	1/16		1/16	1		1	55		395
247/4	0.25	21	21	7/16	7/16	3/4	1	1	1/16		1/16	1		2	62		385
247/4	0.25	21	21	7/16	7/16	3/4	1	1	1/16		1/16	1		-1	65		385
247/4	0.25	21	21	7/16	7/16	3/4	1	1	1/16		1/16	1		1	67		385
62	0.25	21	21	1/2	1/2	3/4	2	1	1/16		1/16	1		1	55		396
62	0.25	21	21	1/2	1/2	3/4	1	1	1/16		1/16	1		2	62		386
62	0.25	21	21	1/2	1/2	3/4	1	1	1/16		1/16	1		-1	65		386
62	0.25	21	21	1/2	1/2	3/4	1	1	1/16		1/16	1		1	67		386
249/4	0.25	21	21	9/16	9/16	3/4	2	1	1/16		1/16	1		0	60		397
249/4	0.25	21	21	9/16	9/16	3/4	1	1	1/16		1/16	1		4	64		387
249/4	0.25	21	21	9/16	9/16	3/4	1	1	1/16		1/16	1		1	67		387
249/4	0.25	21	21	9/16	9/16	3/4	1	1	1/16		1/16	1		0	72		387
125/2	0.5	21	21	5/8	5/8	3/4	2	1	1/8		1/8	1		-2	58		398
125/2	0.5	21	21	5/8	5/8	3/4	1	1	1/8		1/8	1		-1	65		388
125/2	0.5	21	21	5/8	5/8	3/4	1	1	1/8		1/8	1		-2	70		388
125/2	0.5	21	21	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74		388
63	0.75	22	22	0	0	3/4	2	1	3/16		1/8	3/2		-3	63		409
63	0.75	22	22	0	0	3/4	2	1	3/16		1/8	3/2		1	67		409
63	3.0	22	22	0	0	3/4	1	2	3/4		1/2	3/2		-2	70		408
63	0.25	22	22	0	0	3/4	1	1	1/16		1/16	1		-3	75		399
253/4	0.25	22	22	1/16	1/16	3/4	1	1	1/16		1/16	1		2	74		400
127/2	0.5	22	22	1/8	1/8	3/4	1	1	1/8		1/8	1	1	-3	75		401
255/4	0.25	22	22	3/16	3/16	3/4	2	1	1/16		1/16	1		-2	58		410
255/4	0.25	22	22	3/16	3/16	3/4	2	1	1/16		1/16	1		-1	65		410
64	0.75	22	22	1/4	1/4	3/4	2	1	3/16		1/8	3/2		-3	63		411
64	0.75	22	22	1/4	1/4	3/4	2	1	3/16		1/8	3/2		1	67		411
64	0.25	22	22	1/4	1/4	3/4	1	1	1/16		1/16	1	-1	-3	75		402
257/4	0.25	22	22	5/16	5/16	3/4	1	1	1/16		1/16	1		2	74		403
129/2	0.5	22	22	3/8	3/8	3/4	1	1	1/8		1/8	1	1	-3	75		404
259/4	0.25	22	22	7/16	7/16	3/4	2	1	1/16		1/16	1		-1	65		412
259/4	0.25	22	22	7/16	7/16	3/4	2	1	1/16		1/16	1		3	69		412
65	0.75	22	22	1/2	1/2	3/4	2	1	3/16		1/8	3/2		-3	63		413
65	0.75	22	22	1/2	1/2	3/4	2	1	3/16		1/8	3/2		1	67		413
65	0.25	22	22	1/2	1/2	3/4	1	1	1/16		1/16	1	-1	-3	75		405
261/4	0.25	22	22	9/16	9/16	3/4	1	1	1/16		1/16	1		2	74		406
131/2	0.5	22	22	5/8	5/8	3/4	1	1	1/8		1/8	1	1	-3	75		407
263/4	0.25	22	22	11/16	11/16	3/4	2	1	1/16		1/16	1		-2	58		414
263/4	0.25	22	22	11/16	11/16	3/4	2	1	1/16		1/16	1		-1	65		414
66	1.0	23	23	0	0	3/4	2	1	1/4		1/4	1		3	57		429
66	1.0	23	23	0	0	3/4	2	1	1/4		1/4	1		1	67		429
66	1.0	23	23	0	0	3/4	1	2	1/4		1/4	1		0	72		420
66	0.25	23	23	0	0	3/4	1	1	1/16		1/16	1	-1	-3	75		415
265/4	0.25	23	23	1/16	1/16	3/4	1	1	1/16		1/16	1		2	74		416
133/2	0.25	23	23	1/8	1/8	3/4	1	1	1/16		1/16	1		-3	75		417
267/4	0.25	23	23	3/16	3/16	3/4	1	1	1/16		1/16	1		1	79		418
67	2.0	23	23	1/4	1/4	3/4	2	1	1/2		1/2	1		2	50		430
67	2.0	23	23	1/4	1/4	3/4	2	1	1/2		1/2	1		3	57		430
67	0.25	23	23	1/4	1/4	3/4	1	2	1/16		1/16	1		1	67		421
67	2.0	23	23	1/4	1/4	3/4	1	1	1/2		1/2	1		2	74		419
269/4	0.25	23	23	5/16	5/16	3/4	1	2	1/16		1/16	1		3	69		422
135/2	0.25	23	23	3/8	3/8	3/4	1	2	1/16		1/16	1		1	67		423
271/4	0.25	23	23	7/16	7/16	3/4	1	2	1/16		1/16	1		4	64		424
68	0.25	23	23	1/2	1/2	3/4	1	2	1/16		1/16	1		1	67		425
273/4	0.25	23	23	9/16	9/16	3/4	1	2	1/16		1/16	1		3	69		426
137/2	0.25	23	23	5/8	5/8	3/4	1	2	1/16		1/16	1		1	67		427
275/4	0.25	23	23	11/16	11/16	3/4	1	2	1/16		1/16	1		4	64		428
69	0.75	24	24	0	0	3/4	2	1	3/16		1/8	3/2		2	62		441
69	0.75	24	24	0	0	3/4	2	1	3/16		1/8	3/2		-1	65		441
69	3.0	24	24	0	0	3/4	1	2	3/4		1/2	3/2		3	69		440
69	0.25	24	24	0	0	3/4	1	1	1/16		1/16	1		2	74		431
277/4	0.25	24	24	1/16	1/16	3/4	1	1	1/16		1/16	1		0	72		432
139/2	0.5	24	24	1/8	1/8	3/4	1	1	1/8		1/8	1	1	2	74		433
279/4	0.25	24	24	3/16	3/16	3/4	2	1	1/16		1/16	1		3	57		442
279/4	0.25	24	24	3/16	3/16	3/4	2	1	1/16		1/16	1		4	64		442
70	0.75	24	24	1/4	1/4	3/4	2	1	3/16		1/8	3/2		2	62		443
70	0.75	24	24	1/4	1/4	3/4	2	1	3/16		1/8	3/2		-1	65		443
70	0.25	24	24	1/4	1/4	3/4	1	1	1/16		1/16	1	-1	2	74		434
281/4	0.25	24	24	5/16	5/16	3/4	1	1	1/16		1/16	1		0	72		435
141/2	0.5	24	24	3/8	3/8	3/4	1	1	1/8		1/8	1	1	2	74		436
283/4	0.25	24	24	7/16	7/16	3/4	2	1	1/16		1/16	1		4	64		444
283/4	0.25	24	24	7/16	7/16	3/4	2	1	1/16		1/16	1		1	67		444
71	0.75	24	24	1/2	1/2	3/4	2	1	3/16		1/8	3/2		2	62		445
