mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	4/4	2	1	1		1	1		0	60	16
1	1	0	0	4/4	2	1	1		1	1		2	62	16
1	1	0	0	4/4	2	1	1		1	1		6	66	16
1	1	0	0	4/4	1	1	1/24		1/16	2/3		4	76	0
1	1	1/24	1/24	4/4	1	1	1/24		1/16	2/3		6	78	1
1	1	1/12	1/12	4/4	1	1	1/24		1/16	2/3		4	76	2
1	1	1/8	1/8	4/4	1	1	1/8		1/8	1		3	69	3
1	1	1/4	1/4	4/4	1	1	1/24		1/16	2/3		3	81	4
1	1	7/24	7/24	4/4	1	1	1/24		1/16	2/3		5	83	5
1	1	1/3	1/3	4/4	1	1	1/24		1/16	2/3		3	81	6
1	1	3/8	3/8	4/4	1	1	1/8		1/8	1		2	74	7
1	1	1/2	1/2	4/4	1	1	1/24		1/16	2/3		4	76	8
1	1	13/24	13/24	4/4	1	1	1/24		1/16	2/3		6	78	9
1	1	7/12	7/12	4/4	1	1	1/24		1/16	2/3		4	76	10
1	1	5/8	5/8	4/4	1	1	1/8		1/8	1		3	69	11
1	1	3/4	3/4	4/4	1	1	1/24		1/16	2/3		3	81	12
1	1	19/24	19/24	4/4	1	1	1/24		1/16	2/3		5	83	13
1	1	5/6	5/6	4/4	1	1	1/24		1/16	2/3		3	81	14
1	1	7/8	7/8	4/4	1	1	1/8		1/8	1		2	74	15
2	2	0	0	4/4	2	1	1		1	1		5	59	33
2	2	0	0	4/4	2	1	1		1	1		2	62	33
2	2	0	0	4/4	2	1	1		1	1		6	66	33
2	2	0	0	4/4	1	1	1/24		1/16	2/3		4	76	17
2	2	1/24	1/24	4/4	1	1	1/24		1/16	2/3		6	78	18
2	2	1/12	1/12	4/4	1	1	1/24		1/16	2/3		4	76	19
2	2	1/8	1/8	4/4	1	1	1/8		1/8	1		5	71	20
2	2	1/4	1/4	4/4	1	1	1/24		1/16	2/3		5	83	21
2	2	7/24	7/24	4/4	1	1	1/24		1/16	2/3		0	84	22
2	2	1/3	1/3	4/4	1	1	1/24		1/16	2/3		5	83	23
2	2	3/8	3/8	4/4	1	1	1/8		1/8	1		2	74	24
2	2	1/2	1/2	4/4	1	1	1/24		1/16	2/3		4	76	25
2	2	13/24	13/24	4/4	1	1	1/24		1/16	2/3		6	78	26
2	2	7/12	7/12	4/4	1	1	1/24		1/16	2/3		4	76	27
2	2	5/8	5/8	4/4	1	1	1/8		1/8	1		5	71	28
2	2	3/4	3/4	4/4	1	1	1/24		1/16	2/3		5	83	29
2	2	19/24	19/24	4/4	1	1	1/24		1/16	2/3		0	84	30
2	2	5/6	5/6	4/4	1	1	1/24		1/16	2/3		5	83	31
2	2	7/8	7/8	4/4	1	1	1/8		1/8	1		2	74	32
3	3	0	0	4/4	2	1	1		1	1		3	57	50
3	3	0	0	4/4	2	1	1		1	1		2	62	50
3	3	0	0	4/4	2	1	1		1	1		6	66	50
3	3	0	0	4/4	1	1	1/24		1/16	2/3		4	76	34
3	3	1/24	1/24	4/4	1	1	1/24		1/16	2/3		6	78	35
3	3	1/12	1/12	4/4	1	1	1/24		1/16	2/3		4	76	36
3	3	1/8	1/8	4/4	1	1	1/8		1/8	1		0	72	37
3	3	1/4	1/4	4/4	1	1	1/24		1/16	2/3		0	84	38
3	3	7/24	7/24	4/4	1	1	1/24		1/16	2/3		2	86	39
3	3	1/3	1/3	4/4	1	1	1/24		1/16	2/3		0	84	40
3	3	3/8	3/8	4/4	1	1	1/8		1/8	1		2	74	41
3	3	1/2	1/2	4/4	1	1	1/24		1/16	2/3		4	76	42
3	3	13/24	13/24	4/4	1	1	1/24		1/16	2/3		6	78	43
3	3	7/12	7/12	4/4	1	1	1/24		1/16	2/3		4	76	44
3	3	5/8	5/8	4/4	1	1	1/8		1/8	1		0	72	45
3	3	3/4	3/4	4/4	1	1	1/24		1/16	2/3		0	84	46
3	3	19/24	19/24	4/4	1	1	1/24		1/16	2/3		2	86	47
3	3	5/6	5/6	4/4	1	1	1/24		1/16	2/3		0	84	48
3	3	7/8	7/8	4/4	1	1	1/8		1/8	1		2	74	49
4	4	0	0	4/4	2	1	1		1	1		2	50	67
4	4	0	0	4/4	1	1	1/24		1/16	2/3		4	76	51
4	4	1/24	1/24	4/4	1	1	1/24		1/16	2/3		6	78	52
4	4	1/12	1/12	4/4	1	1	1/24		1/16	2/3		4	76	53
4	4	1/8	1/8	4/4	1	1	1/8		1/8	1		0	72	54
4	4	1/4	1/4	4/4	1	1	1/24		1/16	2/3		0	84	55
4	4	7/24	7/24	4/4	1	1	1/24		1/16	2/3		2	86	56
4	4	1/3	1/3	4/4	1	1	1/24		1/16	2/3		0	84	57
4	4	3/8	3/8	4/4	1	1	1/8		1/8	1		2	74	58
4	4	1/2	1/2	4/4	1	1	1/24		1/16	2/3		4	76	59
4	4	13/24	13/24	4/4	1	1	1/24		1/16	2/3		6	78	60
4	4	7/12	7/12	4/4	1	1	1/24		1/16	2/3		4	76	61
4	4	5/8	5/8	4/4	1	1	1/8		1/8	1		0	72	62
4	4	3/4	3/4	4/4	1	1	1/24		1/16	2/3		0	84	63
4	4	19/24	19/24	4/4	1	1	1/24		1/16	2/3		2	86	64
4	4	5/6	5/6	4/4	1	1	1/24		1/16	2/3		0	84	65
4	4	7/8	7/8	4/4	1	1	1/8		1/8	1		2	74	66
5	5	0	0	4/4	2	1	1/4		1/4	1	1	1	43	84
5	5	0	0	4/4	2	1	1/4		1/4	1	1	2	50	84
5	5	0	0	4/4	2	1	1/4		1/4	1	1	5	59	84
5	5	0	0	4/4	1	1	1/24		1/16	2/3		4	76	68
5	5	1/24	1/24	4/4	1	1	1/24		1/16	2/3		6	78	69
5	5	1/12	1/12	4/4	1	1	1/24		1/16	2/3		4	76	70
5	5	1/8	1/8	4/4	1	1	1/8		1/8	1		5	71	71
5	5	1/4	1/4	4/4	2	1	1/8		1/8	1	-1	1	43	85
5	5	1/4	1/4	4/4	2	1	1/8		1/8	1	-1	2	50	85
5	5	1/4	1/4	4/4	2	1	1/8		1/8	1	-1	5	59	85
5	5	1/4	1/4	4/4	1	1	1/24		1/16	2/3		2	74	72
5	5	7/24	7/24	4/4	1	1	1/24		1/16	2/3		4	76	73
5	5	1/3	1/3	4/4	1	1	1/24		1/16	2/3		2	74	74
5	5	3/8	3/8	4/4	1	1	1/8		1/8	1		1	67	75
5	5	1/2	1/2	4/4	1	1	1/24		1/16	2/3		5	71	76
5	5	13/24	13/24	4/4	1	1	1/24		1/16	2/3		0	72	77
5	5	7/12	7/12	4/4	1	1	1/24		1/16	2/3		5	71	78
5	5	5/8	5/8	4/4	1	1	1/8		1/8	1		2	62	79
5	5	3/4	3/4	4/4	2	1	1/8		1/8	1		0	48	86
5	5	3/4	3/4	4/4	2	1	1/8		1/8	1		1	55	86
5	5	3/4	3/4	4/4	1	1	1/24		1/16	2/3		3	69	80
5	5	19/24	19/24	4/4	1	1	1/24		1/16	2/3		5	71	81
5	5	5/6	5/6	4/4	1	1	1/24		1/16	2/3		3	69	82
5	5	7/8	7/8	4/4	1	1	1/8		1/8	1		4	64	83
6	6	0	0	4/4	2	1	1/4		1/4	1	1	1	43	103
6	6	0	0	4/4	2	1	1/4		1/4	1	1	2	50	103
6	6	0	0	4/4	2	1	1/4		1/4	1	1	5	59	103
6	6	0	0	4/4	1	1	1/24		1/16	2/3		4	76	87
6	6	1/24	1/24	4/4	1	1	1/24		1/16	2/3		6	78	88
6	6	1/12	1/12	4/4	1	1	1/24		1/16	2/3		4	76	89
6	6	1/8	1/8	4/4	1	1	1/8		1/8	1		5	71	90
6	6	1/4	1/4	4/4	2	1	1/8		1/8	1	-1	1	43	104
6	6	1/4	1/4	4/4	2	1	1/8		1/8	1	-1	2	50	104
6	6	1/4	1/4	4/4	2	1	1/8		1/8	1	-1	5	59	104
6	6	1/4	1/4	4/4	1	1	1/24		1/16	2/3		2	74	91
6	6	7/24	7/24	4/4	1	1	1/24		1/16	2/3		4	76	92
6	6	1/3	1/3	4/4	1	1	1/24		1/16	2/3		2	74	93
6	6	3/8	3/8	4/4	1	1	1/8		1/8	1		1	67	94
6	6	1/2	1/2	4/4	1	1	1/24		1/16	2/3		5	71	95
6	6	13/24	13/24	4/4	1	1	1/24		1/16	2/3		0	72	96
6	6	7/12	7/12	4/4	1	1	1/24		1/16	2/3		5	71	97
6	6	5/8	5/8	4/4	1	1	1/8		1/8	1		2	62	98
6	6	3/4	3/4	4/4	2	1	1/8		1/8	1		0	48	105
6	6	3/4	3/4	4/4	2	1	1/8		1/8	1		1	55	105
6	6	3/4	3/4	4/4	1	1	1/24		1/16	2/3		3	69	99
6	6	19/24	19/24	4/4	1	1	1/24		1/16	2/3		5	71	100
6	6	5/6	5/6	4/4	1	1	1/24		1/16	2/3		3	69	101
6	6	7/8	7/8	4/4	1	1	1/8		1/8	1		4	64	102
7	7	0	0	4/4	2	1	1/8		1/8	1		5	47	120
7	7	0	0	4/4	2	1	1/8		1/8	1		1	55	120
7	7	0	0	4/4	1	1	1/24		1/16	2/3		1	67	106
7	7	1/24	1/24	4/4	1	1	1/24		1/16	2/3		3	69	107
7	7	1/12	1/12	4/4	1	1	1/24		1/16	2/3		1	67	108
7	7	1/8	1/8	4/4	1	1	1/8		1/8	1		2	62	109
7	7	1/4	1/4	4/4	2	1	1/8		1/8	1		0	48	121
7	7	1/4	1/4	4/4	2	1	1/8		1/8	1		1	55	121
7	7	1/4	1/4	4/4	1	1	1/12		1/8	2/3		4	64	110
7	7	1/3	1/3	4/4	1	1	1/12		1/8	2/3		1	67	111
7	7	5/12	5/12	4/4	1	1	1/12		1/8	2/3		5	71	112
7	7	1/2	1/2	4/4	2	1	1/8		1/8	1		5	47	122
7	7	1/2	1/2	4/4	2	1	1/8		1/8	1		1	55	122
7	7	1/2	1/2	4/4	1	1	1/24		1/16	2/3		1	67	113
7	7	13/24	13/24	4/4	1	1	1/24		1/16	2/3		3	69	114
7	7	7/12	7/12	4/4	1	1	1/24		1/16	2/3		1	67	115
7	7	5/8	5/8	4/4	1	1	1/8		1/8	1		2	62	116
7	7	3/4	3/4	4/4	2	1	1/8		1/8	1		0	48	123
7	7	3/4	3/4	4/4	2	1	1/8		1/8	1		1	55	123
7	7	3/4	3/4	4/4	1	1	1/12		1/8	2/3		4	64	117
7	7	5/6	5/6	4/4	1	1	1/12		1/8	2/3		1	67	118
7	7	11/12	11/12	4/4	1	1	1/12		1/8	2/3		5	71	119
8	8	0	0	4/4	2	1	1/8		1/8	1		7	49	136
8	8	0	0	4/4	2	1	1/8		1/8	1		1	55	136
8	8	0	0	4/4	2	1	1/8		1/8	1		3	57	136
8	8	0	0	4/4	1	1	1/24		1/16	2/3		3	69	124
8	8	1/24	1/24	4/4	1	1	1/24		1/16	2/3		5	71	125
8	8	1/12	1/12	4/4	1	1	1/24		1/16	2/3		3	69	126
8	8	1/8	1/8	4/4	1	1	1/8		1/8	1		4	64	127
8	8	1/4	1/4	4/4	2	1	1/8		1/8	1		2	50	137
8	8	1/4	1/4	4/4	2	1	1/8		1/8	1		0	60	137
8	8	1/4	1/4	4/4	2	1	1/8		1/8	1		6	66	137
8	8	1/4	1/4	4/4	1	2	1/8		1/8	1		3	69	134
8	8	1/4	1/4	4/4	1	2	1/8		1/8	1		0	72	134
8	8	1/4	1/4	4/4	1	1	1/8		1/8	1		4	76	128
8	8	3/8	3/8	4/4	1	1	1/8		1/8	1		2	74	129
8	8	1/2	1/2	4/4	2	1	1/8		1/8	1		2	62	138
8	8	1/2	1/2	4/4	2	1	1/8		1/8	1		3	69	138
8	8	1/2	1/2	4/4	2	1	1/8		1/8	1		0	72	138
8	8	1/2	1/2	4/4	1	1	1/8		1/8	1		2	74	130
8	8	1/2	1/2	4/4	1	2	1/8		1/8	1		2	74	135
8	8	1/2	1/2	4/4	1	1	1/8		1/8	1		6	78	130
8	8	1/2	1/2	4/4	1	2	1/8		1/8	1		6	78	135
8	8	1/2	1/2	4/4	1	1	1/8		1/8	1		5	83	130
8	8	5/8	5/8	4/4	1	1	1/8		1/8	1		3	81	131
8	8	3/4	3/4	4/4	1	1	1/8		1/8	1		6	78	132
8	8	7/8	7/8	4/4	1	1	1/8		1/8	1		2	74	133
9	9	0	0	4/4	2	1	1/4		1/4	1	1	1	43	155
9	9	0	0	4/4	2	1	1/4		1/4	1	1	2	50	155
9	9	0	0	4/4	2	1	1/4		1/4	1	1	5	59	155
9	9	0	0	4/4	1	1	1/24		1/16	2/3		4	76	139
9	9	1/24	1/24	4/4	1	1	1/24		1/16	2/3		6	78	140
9	9	1/12	1/12	4/4	1	1	1/24		1/16	2/3		4	76	141
9	9	1/8	1/8	4/4	1	1	1/8		1/8	1		5	71	142
9	9	1/4	1/4	4/4	2	1	1/8		1/8	1	-1	1	43	156
9	9	1/4	1/4	4/4	2	1	1/8		1/8	1	-1	2	50	156
9	9	1/4	1/4	4/4	2	1	1/8		1/8	1	-1	5	59	156
9	9	1/4	1/4	4/4	1	1	1/24		1/16	2/3		2	74	143
9	9	7/24	7/24	4/4	1	1	1/24		1/16	2/3		4	76	144
9	9	1/3	1/3	4/4	1	1	1/24		1/16	2/3		2	74	145
9	9	3/8	3/8	4/4	1	1	1/8		1/8	1		1	67	146
9	9	1/2	1/2	4/4	1	1	1/24		1/16	2/3		5	71	147
9	9	13/24	13/24	4/4	1	1	1/24		1/16	2/3		0	72	148
9	9	7/12	7/12	4/4	1	1	1/24		1/16	2/3		5	71	149
9	9	5/8	5/8	4/4	1	1	1/8		1/8	1		2	62	150
9	9	3/4	3/4	4/4	2	1	1/8		1/8	1		0	48	157
9	9	3/4	3/4	4/4	2	1	1/8		1/8	1		1	55	157
9	9	3/4	3/4	4/4	1	1	1/24		1/16	2/3		3	69	151
9	9	19/24	19/24	4/4	1	1	1/24		1/16	2/3		5	71	152
9	9	5/6	5/6	4/4	1	1	1/24		1/16	2/3		3	69	153
9	9	7/8	7/8	4/4	1	1	1/8		1/8	1		4	64	154
10	10	0	0	4/4	2	1	1/4		1/4	1	1	1	43	174
10	10	0	0	4/4	2	1	1/4		1/4	1	1	2	50	174
10	10	0	0	4/4	2	1	1/4		1/4	1	1	5	59	174
10	10	0	0	4/4	1	1	1/24		1/16	2/3		4	76	158
