mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	2/2	3	1	1/4		1/4	1		-2	34		4
1	1	0	0	2/2	2	1	1/4		1/4	1		-2	46		0
1	1	1/4	1/4	2/2	3	1	1/4		1/4	1		-4	32		5
1	1	1/4	1/4	2/2	2	1	1/4		1/4	1		-4	44		1
1	1	1/2	1/2	2/2	3	1	1/4		1/4	1		-1	29		6
1	1	1/2	1/2	2/2	2	1	1/4		1/4	1		-1	41		2
1	1	3/4	3/4	2/2	3	1	1/4		1/4	1		-4	32		7
1	1	3/4	3/4	2/2	2	1	1/4		1/4	1		-4	44		3
2	2	0	0	2/2	3	1	1/4		1/4	1		-7	35		12
2	2	0	0	2/2	2	1	1/4		1/4	1		-7	47		8
2	2	1/4	1/4	2/2	3	1	1/4		1/4	1		-5	37		13
2	2	1/4	1/4	2/2	2	1	1/4		1/4	1		-5	49		9
2	2	1/2	1/2	2/2	3	1	1/4		1/4	1		-3	39		14
2	2	1/2	1/2	2/2	2	1	1/4		1/4	1		-3	51		10
2	2	3/4	3/4	2/2	3	1	1/4		1/4	1		-7	35		15
2	2	3/4	3/4	2/2	2	1	1/4		1/4	1		-7	47		11
3	3	0	0	2/2	3	1	1/4		1/4	1		-1	41		21
3	3	0	0	2/2	2	1	1/4		1/4	1		-1	53		16
3	3	1/4	1/4	2/2	3	1	1/8		1/8	1		-3	39		22
3	3	1/4	1/4	2/2	2	1	1/8		1/8	1		-3	51		17
3	3	3/8	3/8	2/2	3	1	1/8		1/8	1		-3	39		23
3	3	3/8	3/8	2/2	2	1	1/8		1/8	1		-3	51		18
3	3	1/2	1/2	2/2	3	1	1/4		1/4	1		-7	35		24
3	3	1/2	1/2	2/2	2	1	1/4		1/4	1		-7	47		19
3	3	3/4	3/4	2/2	3	1	1/4		1/4	1		-6	42		25
3	3	3/4	3/4	2/2	2	1	1/4		1/4	1		-6	54		20
4	4	0	0	2/2	3	1	1/4		1/4	1		-1	41		31
4	4	0	0	2/2	2	1	1/4		1/4	1		-1	53		26
4	4	1/4	1/4	2/2	3	1	1/8		1/8	1		-3	39		32
4	4	1/4	1/4	2/2	2	1	1/8		1/8	1		-3	51		27
4	4	3/8	3/8	2/2	3	1	1/8		1/8	1		-3	39		33
4	4	3/8	3/8	2/2	2	1	1/8		1/8	1		-3	51		28
4	4	1/2	1/2	2/2	3	1	1/4		1/4	1		-4	44		34
4	4	1/2	1/2	2/2	2	1	1/4		1/4	1		-4	56		29
4	4	3/4	3/4	2/2	3	1	1/4		1/4	1		-2	46		35
4	4	3/4	3/4	2/2	2	1	1/4		1/4	1		-2	58		30
5	5	0	0	2/2	3	2	1/4		1/4	1		-6	42		44
5	5	0	0	2/2	3	1	1/2		1/2	1		-4	44		42
5	5	0	0	2/2	2	2	1/4		1/4	1		-6	54		38
5	5	0	0	2/2	2	1	1/2		1/2	1		-4	56		36
5	5	1/4	1/4	2/2	3	2	1/4		1/4	1		-1	41		45
5	5	1/4	1/4	2/2	2	2	1/4		1/4	1		-1	53		39
5	5	1/2	1/2	2/2	3	2	1/4		1/4	1		-3	39		46
5	5	1/2	1/2	2/2	3	1	1/2		1/2	1		-1	41		43
5	5	1/2	1/2	2/2	2	2	1/4		1/4	1		-3	51		40
5	5	1/2	1/2	2/2	2	1	1/2		1/2	1		-1	53		37
5	5	3/4	3/4	2/2	3	2	1/4		1/4	1	1	-7	35		47
5	5	3/4	3/4	2/2	2	2	1/4		1/4	1	1	-7	47		41
6	6	0	0	2/2	3	2	1/4		1/4	1	-1	-7	35		55
6	6	0	0	2/2	3	1	1/2		1/2	1		-6	42		53
6	6	0	0	2/2	2	2	1/4		1/4	1	-1	-7	47		50
6	6	0	0	2/2	2	1	1/2		1/2	1		-6	54		48
6	6	1/4	1/4	2/2	3	2	1/2		1/2	1		-5	37		56
6	6	1/4	1/4	2/2	2	2	1/2		1/2	1		-5	49		51
6	6	1/2	1/2	2/2	3	1	1/2		1/2	1		-1	41		54
6	6	1/2	1/2	2/2	2	1	1/2		1/2	1		-1	53		49
6	6	3/4	3/4	2/2	3	2	1/4		1/4	1		-3	39		57
6	6	3/4	3/4	2/2	2	2	1/4		1/4	1		-3	51		52
7	7	0	0	2/2	3	2	1/4		1/4	1		-6	42		66
7	7	0	0	2/2	3	1	1/2		1/2	1		-4	44		64
7	7	0	0	2/2	2	2	1/4		1/4	1		-6	54		60
7	7	0	0	2/2	2	1	1/2		1/2	1		-4	56		58
7	7	1/4	1/4	2/2	3	2	1/4		1/4	1		-1	41		67
7	7	1/4	1/4	2/2	2	2	1/4		1/4	1		-1	53		61
7	7	1/2	1/2	2/2	3	2	1/4		1/4	1		-3	39		68
7	7	1/2	1/2	2/2	3	1	1/2		1/2	1		-1	41		65
