mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	2/2	2	1	1/4	1/4	1		-1	41		0
1	1	1/4	1/4	2/2	2	1	1/2	1/2	1		2	38		1
1	1	3/4	3/4	2/2	2	1	1/8	1/8	1		-1	41		2
1	1	7/8	7/8	2/2	2	1	1/8	1/8	1		1	43		3
2	2	0	0	2/2	2	1	1/8	1/8	1		0	36		4
2	2	1/8	1/8	2/2	2	1	1/8	1/8	1		2	38		5
2	2	1/4	1/4	2/2	2	1	1/2	1/2	1		-1	41		6
2	2	3/4	3/4	2/2	2	1	1/8	1/8	1		2	38		7
2	2	7/8	7/8	2/2	2	1	1/8	1/8	1		0	36		8
3	3	0	0	2/2	2	1	1/8	1/8	1		0	36		9
3	3	1/8	1/8	2/2	2	1	1/8	1/8	1		2	38		10
3	3	1/4	1/4	2/2	2	1	1/4	1/4	1		2	38		11
3	3	1/2	1/2	2/2	2	1	1/4	1/4	1		0	36		12
3	3	3/4	3/4	2/2	2	1	1/4	1/4	1		-1	41		13
4	4	0	0	2/2	2	1	1	1	1	1	2	38		16
4	4	1/4	1/4	2/2	1	1	1/8	1/8	1		-1	53		14
4	4	1/4	1/4	2/2	1	1	1/8	1/8	1		1	55		14
4	4	3/8	3/8	2/2	1	1	1/8	1/8	1		-1	53		15
4	4	3/8	3/8	2/2	1	1	1/8	1/8	1		1	55		15
5	5	0	0	2/2	2	1	3/4	1/2	3/2	-1	2	38		18
5	5	1/2	1/2	2/2	1	1	1/4	1/4	1		-1	41		17
5	5	1/2	1/2	2/2	1	1	1/4	1/4	1		1	43		17
5	5	3/4	3/4	2/2	2	1	1/8	1/8	1		0	36		19
5	5	7/8	7/8	2/2	2	1	1/8	1/8	1		3	33		20
6	6	0	0	2/2	2	1	1/8	1/8	1		1	31		21
6	6	1/8	1/8	2/2	2	1	1/8	1/8	1		-1	29		22
6	6	1/4	1/4	2/2	2	1	1/2	1/2	1		1	31		23
6	6	3/4	3/4	2/2	2	1	1/8	1/8	1		3	33		24
6	6	7/8	7/8	2/2	2	1	1/8	1/8	1		0	36		25
7	7	0	0	2/2	2	1	1/4	1/4	1		1	31		26
7	7	1/4	1/4	2/2	2	1	1/4	1/4	1		2	38		27
7	7	1/2	1/2	2/2	2	1	1/4	1/4	1		0	36		28
7	7	3/4	3/4	2/2	2	1	1/4	1/4	1		3	33		29
8	8	0	0	2/2	2	1	1/8	1/8	1		1	31		30
8	8	1/8	1/8	2/2	2	1	1/8	1/8	1		-1	29		31
8	8	1/4	1/4	2/2	2	1	1/4	1/4	1		1	31		32
8	8	1/2	1/2	2/2	2	1	1/4	1/4	1		3	33		33
8	8	3/4	3/4	2/2	2	1	1/4	1/4	1		0	36		34
9	9	0	0	2/2	2	2	1	1	1	1	1	31		42
9	9	0	0	2/2	1	2	1	1	1	1	-2	82		38
9	9	1/2	1/2	2/2	2	1	1/8	1/8	1		-1	53		39
9	9	1/2	1/2	2/2	2	1	1/8	1/8	1		1	55		39
9	9	1/2	1/2	2/2	1	1	1/8	1/8	1		3	69		35
9	9	1/2	1/2	2/2	1	1	1/8	1/8	1		-2	70		35
9	9	5/8	5/8	2/2	2	1	1/8	1/8	1	1	-1	53		40
9	9	5/8	5/8	2/2	2	1	1/8	1/8	1	1	1	55		40
9	9	5/8	5/8	2/2	1	1	1/8	1/8	1	1	3	69		36
9	9	5/8	5/8	2/2	1	1	1/8	1/8	1	1	-2	70		36
9	9	3/4	3/4	2/2	2	1	1/4	1/4	1	0	-1	53		41
9	9	3/4	3/4	2/2	2	1	1/4	1/4	1	0	1	55		41
9	9	3/4	3/4	2/2	1	1	1/4	1/4	1	0	3	69		37
9	9	3/4	3/4	2/2	1	1	1/4	1/4	1	0	-2	70		37
10	10	0	0	2/2	2	2	1	1	1	-1	1	31		48
10	10	0	0	2/2	2	1	1/4	1/4	1	-1	-1	53		46
10	10	0	0	2/2	2	1	1/4	1/4	1	-1	1	55		46
10	10	0	0	2/2	1	1	1/4	1/4	1	-1	3	69		43
10	10	0	0	2/2	1	1	1/4	1/4	1	-1	-2	70		43
10	10	0	0	2/2	1	2	1	1	1	-1	-2	82		45
10	10	1/4	1/4	2/2	2	1	3/4	1/2	3/2	1	-1	53		47
10	10	1/4	1/4	2/2	2	1	3/4	1/2	3/2	1	1	55		47
10	10	1/4	1/4	2/2	1	1	3/4	1/2	3/2	1	3	69		44
10	10	1/4	1/4	2/2	1	1	3/4	1/2	3/2	1	-2	70		44
11	11	-3/4	-3/4	2/2	2	1	3/4	1/2	3/2	0	-1	53		52
11	11	-3/4	-3/4	2/2	2	1	3/4	1/2	3/2	0	1	55		52
11	11	0	0	2/2	2	1	1/4	1/4	1	-1	-1	53		53
11	11	0	0	2/2	2	1	1/4	1/4	1	-1	1	55		53
11	11	0	0	2/2	1	2	1	1	1		1	67		51
11	11	0	0	2/2	1	1	1/4	1/4	1	-1	3	69		49
11	11	0	0	2/2	1	1	1/4	1/4	1	-1	-2	70		49
11	11	1/4	1/4	2/2	1	1	3/4	1/2	3/2	1	3	69		50
11	11	1/4	1/4	2/2	1	1	3/4	1/2	3/2	1	-2	70		50
12	12	-7/4	-7/4	2/2	2	1	3/4	1/2	3/2	1	-1	53		57
12	12	-7/4	-7/4	2/2	2	1	3/4	1/2	3/2	1	1	55		57
12	12	0	0	2/2	2	1	1/4	1/4	1	-1	-1	53		58
12	12	0	0	2/2	2	1	1/4	1/4	1	-1	1	55		58
