mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	3/4	2	1	0	acciaccatura	1/8	1		5	35	0
1	1	0	0	3/4	2	1	1/8		1/8	1		5	47	1
1	1	1/4	1/4	3/4	2	1	1/2		1/2	1		5	47	2
1	1	1/4	1/4	3/4	2	1	1/2		1/2	1		6	54	2
2	2	0	0	3/4	2	1	0	acciaccatura	1/8	1		5	35	3
2	2	0	0	3/4	2	1	1/8		1/8	1		5	47	4
2	2	1/4	1/4	3/4	2	1	1/2		1/2	1		5	47	5
2	2	1/4	1/4	3/4	2	1	1/2		1/2	1		6	54	5
3	3	0	0	3/4	2	1	0	acciaccatura	1/8	1		5	35	10
3	3	0	0	3/4	2	1	1/8		1/8	1		5	47	11
3	3	1/4	1/4	3/4	2	1	1/2		1/2	1		5	47	12
3	3	1/4	1/4	3/4	2	1	1/2		1/2	1		6	54	12
3	3	1/4	1/4	3/4	1	2	1/2		1/2	1		7	61	9
3	3	1/4	1/4	3/4	1	1	1/8		1/8	1		8	68	6
3	3	3/8	3/8	3/4	1	1	1/8		1/8	1		3	69	7
3	3	1/2	1/2	3/4	1	1	1/4		1/4	1		8	68	8
4	4	0	0	3/4	2	1	0	acciaccatura	1/8	1		3	33	20
4	4	0	0	3/4	2	1	1/8		1/8	1		3	45	21
4	4	1/4	1/4	3/4	2	1	1/2		1/2	1		3	45	22
4	4	1/4	1/4	3/4	2	1	1/2		1/2	1		6	54	22
4	4	1/4	1/4	3/4	1	2	1/2		1/2	1		7	61	19
4	4	1/4	1/4	3/4	1	1	1/12		1/8	2/3		6	66	13
4	4	1/3	1/3	3/4	1	1	1/12		1/8	2/3		8	68	14
4	4	5/12	5/12	3/4	1	1	1/12		1/8	2/3		3	69	15
4	4	1/2	1/2	3/4	1	1	1/12		1/8	2/3		7	73	16
4	4	7/12	7/12	3/4	1	1	1/12		1/8	2/3		3	69	17
4	4	2/3	2/3	3/4	1	1	1/12		1/8	2/3		6	66	18
5	5	0	0	3/4	2	1	0	acciaccatura	1/8	1		5	35	29
5	5	0	0	3/4	2	1	1/8		1/8	1		5	47	30
5	5	1/4	1/4	3/4	2	1	1/4		1/4	1		5	47	31
5	5	1/4	1/4	3/4	2	1	1/4		1/4	1		6	54	31
5	5	1/4	1/4	3/4	1	2	1/4		1/4	1		2	62	27
5	5	1/4	1/4	3/4	1	1	1/8		1/8	1		8	68	23
5	5	3/8	3/8	3/4	1	1	1/8		1/8	1		5	71	24
5	5	1/2	1/2	3/4	2	1	1/4		1/4	1		7	49	32
5	5	1/2	1/2	3/4	2	1	1/4		1/4	1		5	59	32
5	5	1/2	1/2	3/4	1	2	1/4		1/4	1		11	65	28
5	5	1/2	1/2	3/4	1	1	1/8		1/8	1		8	68	25
5	5	5/8	5/8	3/4	1	1	1/8		1/8	1		3	69	26
6	6	0	0	3/4	2	1	3/8		1/4	3/2		2	50	40
6	6	0	0	3/4	2	1	3/8		1/4	3/2		3	57	40
6	6	0	0	3/4	1	2	1/4		1/4	1		2	62	39
6	6	0	0	3/4	1	1	1/12		1/8	2/3		8	68	33
6	6	1/12	1/12	3/4	1	1	1/12		1/8	2/3		6	66	34
6	6	1/6	1/6	3/4	1	1	1/12		1/8	2/3		4	64	35
6	6	1/4	1/4	3/4	1	1	1/8		1/8	1		2	62	36
6	6	3/8	3/8	3/4	2	1	1/8		1/8	1		3	45	41
6	6	3/8	3/8	3/4	2	1	1/8		1/8	1		3	57	41
6	6	3/8	3/8	3/4	1	1	1/8		1/8	1		7	61	37
6	6	3/8	3/8	3/4	1	1	1/8		1/8	1		4	64	37
6	6	1/2	1/2	3/4	2	1	1/4		1/4	1		2	50	42
