mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	3/8	2	1	1/8		1/8	1		-1	53		1
1	1	1/8	1/8	3/8	1	1	1/8		1/8	1		-6	54		0
1	1	1/4	1/4	3/8	2	1	1/8		1/8	1		-1	53		2
2	2	0	0	3/8	1	1	1/8		1/8	1		-6	54		3
2	2	1/8	1/8	3/8	2	1	1/8		1/8	1		-1	53		6
2	2	1/4	1/4	3/8	1	1	0	acciaccatura	1/8	1		-1	53		4
2	2	1/4	1/4	3/8	1	1	1/8		1/8	1		-6	54		5
5	5	0	0	3/8	2	1	1/16		1/16	1		-1	53		10
5	5	1/16	1/16	3/8	1	1	1/16		1/16	1		-1	53		7
5	5	1/8	1/8	3/8	2	1	1/16		1/16	1		-3	51		11
5	5	3/16	3/16	3/8	1	1	1/16		1/16	1		-3	51		8
5	5	1/4	1/4	3/8	2	1	1/16		1/16	1		-5	49		12
5	5	5/16	5/16	3/8	1	1	1/16		1/16	1		-5	49		9
6	6	0	0	3/8	2	1	1/16		1/16	1		-7	47		16
6	6	1/16	1/16	3/8	1	1	1/16		1/16	1		-7	47		13
6	6	1/8	1/8	3/8	2	1	1/16		1/16	1		-2	46		17
6	6	3/16	3/16	3/8	1	1	1/16		1/16	1		-2	46		14
6	6	1/4	1/4	3/8	2	1	1/16		1/16	1		-6	42		18
6	6	5/16	5/16	3/8	1	1	1/16		1/16	1		-6	42		15
7	7	0	0	3/8	2	1	1/16		1/16	1		-1	41		22
7	7	1/16	1/16	3/8	1	1	1/16		1/16	1		-1	41		19
7	7	1/8	1/8	3/8	2	1	1/16		1/16	1		-6	42		23
7	7	3/16	3/16	3/8	1	1	1/16		1/16	1		-6	42		20
7	7	1/4	1/4	3/8	2	1	1/16		1/16	1		-2	46		24
7	7	5/16	5/16	3/8	1	1	1/16		1/16	1		-2	46		21
8	8	0	0	3/8	2	1	1/16		1/16	1		-7	47		28
8	8	1/16	1/16	3/8	1	1	1/16		1/16	1		-7	47		25
8	8	1/8	1/8	3/8	2	1	1/16		1/16	1		-5	49		29
8	8	3/16	3/16	3/8	1	1	1/16		1/16	1		-5	49		26
8	8	1/4	1/4	3/8	2	1	1/16		1/16	1		-3	51		30
8	8	5/16	5/16	3/8	1	1	1/16		1/16	1		-3	51		27
9	9	0	0	3/8	2	1	1/16		1/16	1		-1	41		34
9	9	1/16	1/16	3/8	1	1	1/16		1/16	1		-1	53		31
9	9	1/8	1/8	3/8	2	1	1/16		1/16	1		0	48		35
9	9	3/16	3/16	3/8	1	1	1/16		1/16	1		0	48		32
9	9	1/4	1/4	3/8	2	1	1/16		1/16	1		-1	41		36
9	9	5/16	5/16	3/8	1	1	1/16		1/16	1		-1	41		33
10	10	0	0	3/8	2	1	1/16		1/16	1		0	48		40
10	10	1/16	1/16	3/8	1	1	1/16		1/16	1		-1	53		37
10	10	1/8	1/8	3/8	2	1	1/16		1/16	1		-1	41		41
10	10	3/16	3/16	3/8	1	1	1/16		1/16	1		0	48		38
10	10	1/4	1/4	3/8	2	1	1/16		1/16	1		0	48		42
10	10	5/16	5/16	3/8	1	1	1/16		1/16	1		-1	41		39
11	11	0	0	3/8	2	1	1/8		1/8	1		-1	53		44
11	11	1/8	1/8	3/8	1	1	1/8		1/8	1		-6	54		43
11	11	1/4	1/4	3/8	2	1	1/8		1/8	1		-1	53		45
12	12	0	0	3/8	1	1	1/8		1/8	1		-6	54		46
12	12	1/8	1/8	3/8	2	1	1/8		1/8	1		-1	53		49
