mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	6/8	1	1	3/16		1/8	3/2		4	76	0
1	1	0	0	6/8	1	1	3/16		1/8	3/2		3	81	0
1	1	3/16	3/16	6/8	1	1	1/16		1/16	1		2	74	1
1	1	3/16	3/16	6/8	1	1	1/16		1/16	1		1	79	1
1	1	1/4	1/4	6/8	1	1	1/16		1/16	1		3	69	2
1	1	1/4	1/4	6/8	1	1	1/16		1/16	1		2	74	2
1	1	5/16	5/16	6/8	1	1	1/16		1/16	1		1	67	3
1	1	5/16	5/16	6/8	1	1	1/16		1/16	1		0	72	3
1	1	3/8	3/8	6/8	1	1	1/16		1/16	1		2	62	4
1	1	3/8	3/8	6/8	1	1	1/16		1/16	1		1	67	4
1	1	7/16	7/16	6/8	1	1	1/16		1/16	1		1	67	5
1	1	7/16	7/16	6/8	1	1	1/16		1/16	1		0	72	5
1	1	1/2	1/2	6/8	1	1	1/16		1/16	1		3	69	6
1	1	1/2	1/2	6/8	1	1	1/16		1/16	1		2	74	6
1	1	9/16	9/16	6/8	1	1	1/16		1/16	1		2	74	7
1	1	9/16	9/16	6/8	1	1	1/16		1/16	1		1	79	7
1	1	5/8	5/8	6/8	1	1	1/8		1/8	1	1	4	76	8
1	1	5/8	5/8	6/8	1	1	1/8		1/8	1	1	3	81	8
2	2	0	0	6/8	2	1	1/16		1/16	1		1	67	15
2	2	0	0	6/8	2	1	1/16		1/16	1		0	72	15
2	2	0	0	6/8	1	1	1/16		1/16	1	-1	4	76	9
2	2	0	0	6/8	1	1	1/16		1/16	1	-1	3	81	9
2	2	1/16	1/16	6/8	2	1	1/16		1/16	1		3	69	16
2	2	1/16	1/16	6/8	2	1	1/16		1/16	1		2	74	16
2	2	1/16	1/16	6/8	1	1	1/16		1/16	1		1	79	10
2	2	1/16	1/16	6/8	1	1	1/16		1/16	1		0	84	10
2	2	1/8	1/8	6/8	2	1	3/32		1/16	3/2		1	67	17
2	2	1/8	1/8	6/8	2	1	3/32		1/16	3/2		0	72	17
2	2	1/8	1/8	6/8	1	1	1/4		1/4	1	1	4	76	11
2	2	1/8	1/8	6/8	1	1	1/4		1/4	1	1	3	81	11
2	2	7/32	7/32	6/8	2	1	1/32		1/32	1		4	64	18
2	2	7/32	7/32	6/8	2	1	1/32		1/32	1		3	69	18
2	2	1/4	1/4	6/8	2	1	1/8		1/8	1	1	1	67	19
2	2	1/4	1/4	6/8	2	1	1/8		1/8	1	1	0	72	19
2	2	3/8	3/8	6/8	2	1	1/4		1/4	1	0	1	67	20
2	2	3/8	3/8	6/8	2	1	1/4		1/4	1	0	0	72	20
2	2	3/8	3/8	6/8	1	1	1/16		1/16	1	-1	4	76	12
2	2	3/8	3/8	6/8	1	1	1/16		1/16	1	-1	3	81	12
2	2	7/16	7/16	6/8	1	1	1/16		1/16	1		1	79	13
2	2	7/16	7/16	6/8	1	1	1/16		1/16	1		0	84	13
2	2	1/2	1/2	6/8	1	1	1/4		1/4	1	1	4	76	14
2	2	1/2	1/2	6/8	1	1	1/4		1/4	1	1	3	81	14
2	2	5/8	5/8	6/8	2	1	1/16		1/16	1	-1	1	67	21
2	2	5/8	5/8	6/8	2	1	1/16		1/16	1	-1	0	72	21
2	2	11/16	11/16	6/8	2	1	1/16		1/16	1		4	64	22
2	2	11/16	11/16	6/8	2	1	1/16		1/16	1		3	69	22
3	3	0	0	6/8	2	1	1/24		1/16	2/3		1	67	33
3	3	0	0	6/8	2	1	1/24		1/16	2/3		0	72	33
3	3	0	0	6/8	1	1	1/24		1/16	2/3	-1	4	76	23
3	3	0	0	6/8	1	1	1/24		1/16	2/3	-1	3	81	23
3	3	1/24	1/24	6/8	2	1	1/24		1/16	2/3		-4	68	34
3	3	1/24	1/24	6/8	2	1	1/24		1/16	2/3		2	74	34
3	3	1/24	1/24	6/8	1	1	1/24		1/16	2/3		-1	77	24
3	3	1/24	1/24	6/8	1	1	1/24		1/16	2/3		-2	82	24
3	3	1/12	1/12	6/8	2	1	1/24		1/16	2/3		3	69	35
3	3	1/12	1/12	6/8	2	1	1/24		1/16	2/3		9	75	35
3	3	1/12	1/12	6/8	1	1	1/24		1/16	2/3		6	78	25
3	3	1/12	1/12	6/8	1	1	1/24		1/16	2/3		5	83	25
3	3	1/8	1/8	6/8	2	1	3/16		1/8	3/2		-3	63	36
3	3	1/8	1/8	6/8	2	1	3/16		1/8	3/2		-4	68	36
3	3	1/8	1/8	6/8	1	1	1/4		1/4	1	1	0	72	26
3	3	1/8	1/8	6/8	1	1	1/4		1/4	1	1	-1	77	26
3	3	5/16	5/16	6/8	2	1	1/16		1/16	1		0	60	37
3	3	5/16	5/16	6/8	2	1	1/16		1/16	1		-1	65	37
3	3	3/8	3/8	6/8	2	1	1/16		1/16	1		-3	63	38
3	3	3/8	3/8	6/8	2	1	1/16		1/16	1		-4	68	38
3	3	3/8	3/8	6/8	1	1	1/16		1/16	1	-1	0	72	27
3	3	3/8	3/8	6/8	1	1	1/16		1/16	1	-1	-1	77	27
3	3	7/16	7/16	6/8	2	1	1/16		1/16	1		-1	65	39
3	3	7/16	7/16	6/8	2	1	1/16		1/16	1		-2	70	39
3	3	7/16	7/16	6/8	1	1	1/16		1/16	1		2	74	28
3	3	7/16	7/16	6/8	1	1	1/16		1/16	1		1	79	28
3	3	1/2	1/2	6/8	2	2	1/8		1/8	1		-3	63	42
3	3	1/2	1/2	6/8	2	1	1/16		1/16	1		-4	68	40
3	3	1/2	1/2	6/8	1	1	1/16		1/16	1		0	72	29
3	3	1/2	1/2	6/8	1	1	1/16		1/16	1		-1	77	29
3	3	9/16	9/16	6/8	1	1	1/16		1/16	1		-4	68	30
3	3	9/16	9/16	6/8	1	1	1/16		1/16	1		2	74	30
3	3	5/8	5/8	6/8	2	2	1/8		1/8	1		-4	56	43
3	3	5/8	5/8	6/8	2	1	1/16		1/16	1		2	62	41
3	3	5/8	5/8	6/8	1	1	1/16		1/16	1		1	67	31
3	3	5/8	5/8	6/8	1	1	1/16		1/16	1		0	72	31
3	3	11/16	11/16	6/8	1	1	1/16		1/16	1		2	62	32
3	3	11/16	11/16	6/8	1	1	1/16		1/16	1		1	67	32
4	4	0	0	6/8	1	2	1/4		1/4	1		-3	63	53
4	4	0	0	6/8	1	1	1/16		1/16	1		-4	68	44
4	4	0	0	6/8	2	1	1/16		1/16	1		0	72	55
4	4	0	0	6/8	2	1	1/16		1/16	1		-1	77	55
4	4	1/16	1/16	6/8	1	1	1/16		1/16	1		-5	73	45
4	4	1/16	1/16	6/8	2	1	1/16		1/16	1		-1	77	56
4	4	1/16	1/16	6/8	2	1	1/16		1/16	1		-2	82	56
4	4	1/8	1/8	6/8	1	1	1/8		1/8	1	1	-4	68	46
4	4	1/8	1/8	6/8	2	1	1/8		1/8	1	1	0	72	57
4	4	1/8	1/8	6/8	2	1	1/8		1/8	1	1	-1	77	57
4	4	1/4	1/4	6/8	1	2	1/8		1/8	1	1	-3	63	54
4	4	1/4	1/4	6/8	1	1	1/16		1/16	1	-1	-4	68	47
4	4	1/4	1/4	6/8	2	1	1/16		1/16	1	-1	0	72	58
4	4	1/4	1/4	6/8	2	1	1/16		1/16	1	-1	-1	77	58
4	4	5/16	5/16	6/8	1	1	1/16		1/16	1		2	74	48
4	4	5/16	5/16	6/8	2	1	1/16		1/16	1		-1	77	59
4	4	5/16	5/16	6/8	2	1	1/16		1/16	1		-2	82	59
