mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	2/4	2	1	0	acciaccatura	1/8	1		-4	44	4
1	1	0	0	2/4	2	1	1/4		1/4	1	1	-5	37	5
1	1	1/4	1/4	2/4	1	1	0	acciaccatura	1/8	1		4	52	0
1	1	1/4	1/4	2/4	2	1	1/8		1/8	1	-1	-5	37	6
1	1	1/4	1/4	2/4	1	1	1/8		1/8	1		3	45	1
1	1	3/8	3/8	2/4	1	1	0	acciaccatura	1/8	1		3	57	2
1	1	3/8	3/8	2/4	1	1	1/8		1/8	1		2	50	3
2	2	0	0	2/4	2	1	0	acciaccatura	1/32	1		4	52	11
2	2	0	0	2/4	2	1	0	acciaccatura	1/32	1		3	45	12
2	2	0	0	2/4	2	1	0	acciaccatura	1/32	1		-4	44	13
2	2	0	0	2/4	2	1	1/4		1/4	1	1	-5	37	14
2	2	1/4	1/4	2/4	1	1	0	acciaccatura	1/8	1		4	52	7
2	2	1/4	1/4	2/4	2	1	1/8		1/8	1	-1	-5	37	15
2	2	1/4	1/4	2/4	1	1	1/8		1/8	1		3	45	8
2	2	3/8	3/8	2/4	1	1	0	acciaccatura	1/8	1		3	57	9
2	2	3/8	3/8	2/4	1	1	1/8		1/8	1		2	50	10
3	3	0	0	2/4	2	1	0	acciaccatura	1/32	1		4	52	16
3	3	0	0	2/4	2	1	0	acciaccatura	1/32	1		3	45	17
3	3	0	0	2/4	2	1	0	acciaccatura	1/32	1		-4	44	18
3	3	0	0	2/4	2	1	3/16		1/8	3/2		-5	37	19
3	3	3/16	3/16	2/4	2	1	1/16		1/16	1		-4	44	20
3	3	1/4	1/4	2/4	2	1	1/8		1/8	1		-5	37	21
3	3	3/8	3/8	2/4	2	1	1/8		1/8	1		-4	44	22
4	4	0	0	2/4	2	1	0	acciaccatura	1/32	1		4	52	23
4	4	0	0	2/4	2	1	0	acciaccatura	1/32	1		3	45	24
4	4	0	0	2/4	2	1	0	acciaccatura	1/32	1		-4	44	25
4	4	0	0	2/4	2	1	3/16		1/8	3/2		-5	37	26
4	4	3/16	3/16	2/4	2	1	1/16		1/16	1		-4	44	27
4	4	1/4	1/4	2/4	2	1	1/8		1/8	1		-5	37	28
4	4	3/8	3/8	2/4	2	1	1/8		1/8	1		-4	44	29
5	5	0	0	2/4	2	2	3/16		1/8	3/2		-5	37	31
5	5	0	0	2/4	1	1	1/2		1/2	1	1	5	59	30
5	5	3/16	3/16	2/4	2	2	1/16		1/16	1		-4	44	32
5	5	1/4	1/4	2/4	2	2	1/8		1/8	1		-5	37	33
5	5	3/8	3/8	2/4	2	2	1/8		1/8	1		-4	44	34
6	6	0	0	2/4	2	2	3/16		1/8	3/2		-5	37	37
6	6	0	0	2/4	2	1	1/2		1/2	1	1	-1	53	36
6	6	0	0	2/4	1	1	1/2		1/2	1	0	5	59	35
6	6	3/16	3/16	2/4	2	2	1/16		1/16	1		-4	44	38
6	6	1/4	1/4	2/4	2	2	1/8		1/8	1		-5	37	39
6	6	3/8	3/8	2/4	2	2	1/8		1/8	1		-4	44	40
