mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	2/4	2	1	1/4		1/4	1		0	84	0
1	1	0	0	2/4	2	1	1/4		1/4	1		4	88	0
1	1	1/4	1/4	2/4	2	1	1/4		1/4	1		2	74	1
1	1	1/4	1/4	2/4	2	1	1/4		1/4	1		6	78	1
2	2	0	0	2/4	2	1	1/4		1/4	1		-1	77	2
2	2	0	0	2/4	2	1	1/4		1/4	1		3	81	2
2	2	1/4	1/4	2/4	2	1	1/4		1/4	1	1	1	67	3
2	2	1/4	1/4	2/4	2	1	1/4		1/4	1	1	5	71	3
3	3	0	0	2/4	2	1	1/2		1/2	1	0	1	67	4
3	3	0	0	2/4	2	1	1/2		1/2	1	0	5	71	4
4	4	0	0	2/4	2	1	1/2		1/2	1	-1	1	67	5
4	4	0	0	2/4	2	1	1/2		1/2	1	-1	5	71	5
5	5	0	0	2/4	2	1	1/4		1/4	1		-4	56	6
5	5	0	0	2/4	2	1	1/4		1/4	1		0	60	6
5	5	1/4	1/4	2/4	2	1	1/4		1/4	1		-2	46	7
5	5	1/4	1/4	2/4	2	1	1/4		1/4	1		2	50	7
6	6	0	0	2/4	2	1	1/4		1/4	1		-5	49	8
6	6	0	0	2/4	2	1	1/4		1/4	1		-1	53	8
6	6	1/4	1/4	2/4	2	1	1/4		1/4	1		-3	39	9
6	6	1/4	1/4	2/4	2	1	1/4		1/4	1		1	43	9
7	7	1/4	1/4	2/4	2	1	1/8		1/8	1		-5	49	10
7	7	1/4	1/4	2/4	2	1	1/8		1/8	1		-1	53	10
7	7	3/8	3/8	2/4	2	1	1/8		1/8	1		-3	39	11
7	7	3/8	3/8	2/4	2	1	1/8		1/8	1		1	43	11
8	8	0	0	2/4	2	1	1/4		1/4	1		4	52	12
8	8	0	0	2/4	2	1	1/4		1/4	1		8	56	12
8	8	1/4	1/4	2/4	2	1	1/4		1/4	1	1	6	42	13
8	8	1/4	1/4	2/4	2	1	1/4		1/4	1	1	10	46	13
9	9	0	0	2/4	2	1	1/2		1/2	1	-1	6	42	14
9	9	0	0	2/4	2	1	1/2		1/2	1	-1	10	46	14
10	10	1/4	1/4	2/4	2	1	1/8		1/8	1		-5	49	15
10	10	1/4	1/4	2/4	2	1	1/8		1/8	1		-1	53	15
10	10	3/8	3/8	2/4	2	1	1/8		1/8	1		-3	39	16
10	10	3/8	3/8	2/4	2	1	1/8		1/8	1		1	43	16
11	11	0	0	2/4	2	1	1/16		1/16	1		-1	53	17
11	11	0	0	2/4	2	1	1/16		1/16	1		3	57	17
11	11	1/16	1/16	2/4	2	1	1/16		1/16	1		5	59	18
11	11	1/16	1/16	2/4	2	1	1/16		1/16	1		2	62	18
11	11	1/8	1/8	2/4	2	1	1/16		1/16	1		0	60	19
11	11	1/8	1/8	2/4	2	1	1/16		1/16	1		4	64	19
11	11	3/16	3/16	2/4	2	1	1/16		1/16	1		5	59	20
11	11	3/16	3/16	2/4	2	1	1/16		1/16	1		2	62	20
11	11	1/4	1/4	2/4	2	1	1/16		1/16	1		-1	53	21
11	11	1/4	1/4	2/4	2	1	1/16		1/16	1		3	57	21
11	11	5/16	5/16	2/4	2	1	1/16		1/16	1		5	59	22
11	11	5/16	5/16	2/4	2	1	1/16		1/16	1		2	62	22
11	11	3/8	3/8	2/4	2	1	1/16		1/16	1		0	60	23
11	11	3/8	3/8	2/4	2	1	1/16		1/16	1		4	64	23
11	11	7/16	7/16	2/4	2	1	1/16		1/16	1		5	59	24
11	11	7/16	7/16	2/4	2	1	1/16		1/16	1		2	62	24
12	12	0	0	2/4	2	1	1/16		1/16	1		4	52	25
12	12	0	0	2/4	2	1	1/16		1/16	1		8	56	25
12	12	1/16	1/16	2/4	2	1	1/16		1/16	1		5	59	26
12	12	1/16	1/16	2/4	2	1	1/16		1/16	1		2	62	26
12	12	1/8	1/8	2/4	2	1	1/16		1/16	1		0	60	27
12	12	1/8	1/8	2/4	2	1	1/16		1/16	1		4	64	27
12	12	3/16	3/16	2/4	2	1	1/16		1/16	1		5	59	28
12	12	3/16	3/16	2/4	2	1	1/16		1/16	1		2	62	28
12	12	1/4	1/4	2/4	2	1	1/16		1/16	1		4	52	29
12	12	1/4	1/4	2/4	2	1	1/16		1/16	1		8	56	29
12	12	5/16	5/16	2/4	2	1	1/16		1/16	1		5	59	30
12	12	5/16	5/16	2/4	2	1	1/16		1/16	1		2	62	30
12	12	3/8	3/8	2/4	2	1	1/16		1/16	1		0	60	31
12	12	3/8	3/8	2/4	2	1	1/16		1/16	1		4	64	31
12	12	7/16	7/16	2/4	2	1	1/16		1/16	1		5	59	32
12	12	7/16	7/16	2/4	2	1	1/16		1/16	1		2	62	32
13	13	0	0	2/4	2	1	1/16		1/16	1		3	57	33
13	13	0	0	2/4	2	1	1/16		1/16	1		0	60	33
13	13	1/16	1/16	2/4	2	1	1/16		1/16	1		2	62	34
13	13	1/16	1/16	2/4	2	1	1/16		1/16	1		-1	65	34
13	13	1/8	1/8	2/4	2	1	1/16		1/16	1		4	64	35
13	13	1/8	1/8	2/4	2	1	1/16		1/16	1		1	67	35
13	13	3/16	3/16	2/4	2	1	1/16		1/16	1		2	62	36
13	13	3/16	3/16	2/4	2	1	1/16		1/16	1		-1	65	36
13	13	1/4	1/4	2/4	2	1	1/16		1/16	1		3	57	37
13	13	1/4	1/4	2/4	2	1	1/16		1/16	1		0	60	37
13	13	5/16	5/16	2/4	2	1	1/16		1/16	1		2	62	38
13	13	5/16	5/16	2/4	2	1	1/16		1/16	1		-1	65	38
13	13	3/8	3/8	2/4	2	1	1/16		1/16	1		4	64	39
13	13	3/8	3/8	2/4	2	1	1/16		1/16	1		1	67	39
13	13	7/16	7/16	2/4	2	1	1/16		1/16	1		2	62	40
13	13	7/16	7/16	2/4	2	1	1/16		1/16	1		-1	65	40
14	14	0	0	2/4	2	1	1/16		1/16	1		3	57	41
14	14	0	0	2/4	2	1	1/16		1/16	1		0	60	41
14	14	1/16	1/16	2/4	2	1	1/16		1/16	1		2	62	42
14	14	1/16	1/16	2/4	2	1	1/16		1/16	1		-1	65	42
14	14	1/8	1/8	2/4	2	1	1/16		1/16	1		4	64	43
14	14	1/8	1/8	2/4	2	1	1/16		1/16	1		1	67	43
14	14	3/16	3/16	2/4	2	1	1/16		1/16	1		2	62	44
14	14	3/16	3/16	2/4	2	1	1/16		1/16	1		-1	65	44
14	14	1/4	1/4	2/4	2	1	1/16		1/16	1		1	55	45
14	14	1/4	1/4	2/4	2	1	1/16		1/16	1		5	59	45
14	14	5/16	5/16	2/4	2	1	1/16		1/16	1		2	62	46
14	14	5/16	5/16	2/4	2	1	1/16		1/16	1		-1	65	46
14	14	3/8	3/8	2/4	2	1	1/16		1/16	1		4	64	47
14	14	3/8	3/8	2/4	2	1	1/16		1/16	1		1	67	47
14	14	7/16	7/16	2/4	2	1	1/16		1/16	1		2	62	48
14	14	7/16	7/16	2/4	2	1	1/16		1/16	1		-1	65	48
15	15	0	0	2/4	2	1	1/16		1/16	1		-1	53	49
15	15	0	0	2/4	2	1	1/16		1/16	1		3	57	49
15	15	1/16	1/16	2/4	2	1	1/16		1/16	1		5	59	50
15	15	1/16	1/16	2/4	2	1	1/16		1/16	1		2	62	50
15	15	1/8	1/8	2/4	2	1	1/16		1/16	1		0	60	51
15	15	1/8	1/8	2/4	2	1	1/16		1/16	1		4	64	51
15	15	3/16	3/16	2/4	2	1	1/16		1/16	1		5	59	52
15	15	3/16	3/16	2/4	2	1	1/16		1/16	1		2	62	52
15	15	1/4	1/4	2/4	2	1	1/16		1/16	1		-1	53	53
15	15	1/4	1/4	2/4	2	1	1/16		1/16	1		3	57	53
15	15	5/16	5/16	2/4	2	1	1/16		1/16	1		5	59	54
15	15	5/16	5/16	2/4	2	1	1/16		1/16	1		2	62	54
15	15	3/8	3/8	2/4	2	1	1/16		1/16	1		0	60	55
15	15	3/8	3/8	2/4	2	1	1/16		1/16	1		4	64	55
15	15	7/16	7/16	2/4	2	1	1/16		1/16	1		5	59	56
15	15	7/16	7/16	2/4	2	1	1/16		1/16	1		2	62	56
16	16	0	0	2/4	2	1	1/16		1/16	1		4	52	57
16	16	0	0	2/4	2	1	1/16		1/16	1		8	56	57
16	16	1/16	1/16	2/4	2	1	1/16		1/16	1		5	59	58
16	16	1/16	1/16	2/4	2	1	1/16		1/16	1		2	62	58
16	16	1/8	1/8	2/4	2	1	1/16		1/16	1		0	60	59
16	16	1/8	1/8	2/4	2	1	1/16		1/16	1		4	64	59
16	16	3/16	3/16	2/4	2	1	1/16		1/16	1		5	59	60
16	16	3/16	3/16	2/4	2	1	1/16		1/16	1		2	62	60
16	16	1/4	1/4	2/4	2	1	1/16		1/16	1		4	52	61
16	16	1/4	1/4	2/4	2	1	1/16		1/16	1		8	56	61
16	16	5/16	5/16	2/4	2	1	1/16		1/16	1		5	59	62
16	16	5/16	5/16	2/4	2	1	1/16		1/16	1		2	62	62
16	16	3/8	3/8	2/4	2	1	1/16		1/16	1		0	60	63
16	16	3/8	3/8	2/4	2	1	1/16		1/16	1		4	64	63
16	16	7/16	7/16	2/4	2	1	1/16		1/16	1		5	59	64
16	16	7/16	7/16	2/4	2	1	1/16		1/16	1		2	62	64
17	17	0	0	2/4	2	1	1/16		1/16	1		3	57	65
17	17	0	0	2/4	2	1	1/16		1/16	1		0	60	65
17	17	1/16	1/16	2/4	2	1	1/16		1/16	1		2	62	66
17	17	1/16	1/16	2/4	2	1	1/16		1/16	1		-1	65	66
17	17	1/8	1/8	2/4	2	1	1/16		1/16	1		4	64	67
17	17	1/8	1/8	2/4	2	1	1/16		1/16	1		1	67	67
17	17	3/16	3/16	2/4	2	1	1/16		1/16	1		2	62	68
17	17	3/16	3/16	2/4	2	1	1/16		1/16	1		-1	65	68
17	17	1/4	1/4	2/4	2	1	1/16		1/16	1		3	57	69
17	17	1/4	1/4	2/4	2	1	1/16		1/16	1		0	60	69
17	17	5/16	5/16	2/4	2	1	1/16		1/16	1		2	62	70
17	17	5/16	5/16	2/4	2	1	1/16		1/16	1		-1	65	70
17	17	3/8	3/8	2/4	2	1	1/16		1/16	1		4	64	71
17	17	3/8	3/8	2/4	2	1	1/16		1/16	1		1	67	71
17	17	7/16	7/16	2/4	2	1	1/16		1/16	1		2	62	72
17	17	7/16	7/16	2/4	2	1	1/16		1/16	1		-1	65	72
18	18	0	0	2/4	2	1	1/16		1/16	1		3	57	73
18	18	0	0	2/4	2	1	1/16		1/16	1		0	60	73
18	18	1/16	1/16	2/4	2	1	1/16		1/16	1		2	62	74
18	18	1/16	1/16	2/4	2	1	1/16		1/16	1		-1	65	74
18	18	1/8	1/8	2/4	2	1	1/16		1/16	1		4	64	75
18	18	1/8	1/8	2/4	2	1	1/16		1/16	1		1	67	75
18	18	3/16	3/16	2/4	2	1	1/16		1/16	1		2	62	76
18	18	3/16	3/16	2/4	2	1	1/16		1/16	1		-1	65	76
