mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	2/4	2	2	1/2		1/2	1	1	7	25	7
1	1	0	0	2/4	1	1	3/16		1/8	3/2		7	37	0
1	1	3/16	3/16	2/4	1	1	1/16		1/16	1		8	44	1
1	1	1/4	1/4	2/4	1	1	1/8		1/8	1		7	49	2
1	1	1/4	1/4	2/4	1	2	1/8		1/8	1		7	49	4
1	1	3/8	3/8	2/4	1	2	1/16		1/16	1		8	44	5
1	1	3/8	3/8	2/4	1	1	1/8		1/8	1		8	56	3
1	1	7/16	7/16	2/4	1	2	1/16		1/16	1		8	44	6
2	2	0	0	2/4	2	4	1/2		1/2	1	0	7	25	16
2	2	0	0	2/4	2	1	3/16		1/8	3/2		7	37	9
2	2	0	0	2/4	1	1	1/2		1/2	1		7	49	8
2	2	0	0	2/4	1	1	1/2		1/2	1		7	61	8
2	2	3/16	3/16	2/4	2	1	1/16		1/16	1		8	44	10
2	2	1/4	1/4	2/4	2	1	1/8		1/8	1		7	49	11
2	2	1/4	1/4	2/4	2	2	1/8		1/8	1		7	49	13
2	2	3/8	3/8	2/4	2	2	1/16		1/16	1		8	44	14
2	2	3/8	3/8	2/4	2	1	1/8		1/8	1		8	56	12
2	2	7/16	7/16	2/4	2	2	1/16		1/16	1		8	44	15
3	3	0	0	2/4	2	4	1/2		1/2	1	0	7	25	25
3	3	0	0	2/4	2	1	3/16		1/8	3/2		7	37	18
3	3	0	0	2/4	1	1	1/2		1/2	1		7	61	17
3	3	0	0	2/4	1	1	1/2		1/2	1		7	73	17
3	3	3/16	3/16	2/4	2	1	1/16		1/16	1		8	44	19
3	3	1/4	1/4	2/4	2	1	1/8		1/8	1		7	49	20
3	3	1/4	1/4	2/4	2	2	1/8		1/8	1		7	49	22
3	3	3/8	3/8	2/4	2	2	1/16		1/16	1		8	44	23
3	3	3/8	3/8	2/4	2	1	1/8		1/8	1		8	56	21
3	3	7/16	7/16	2/4	2	2	1/16		1/16	1		8	44	24
4	4	0	0	2/4	2	4	1/2		1/2	1	-1	7	25	34
4	4	0	0	2/4	2	1	3/16		1/8	3/2		7	37	27
4	4	0	0	2/4	1	1	1/2		1/2	1	1	7	73	26
4	4	0	0	2/4	1	1	1/2		1/2	1	1	7	85	26
4	4	3/16	3/16	2/4	2	1	1/16		1/16	1		8	44	28
4	4	1/4	1/4	2/4	2	1	1/8		1/8	1		7	49	29
4	4	1/4	1/4	2/4	2	2	1/8		1/8	1		7	49	31
4	4	3/8	3/8	2/4	2	2	1/16		1/16	1		8	44	32
4	4	3/8	3/8	2/4	2	1	1/8		1/8	1		8	56	30
4	4	7/16	7/16	2/4	2	2	1/16		1/16	1		8	44	33
5	5	0	0	2/4	2	2	1/2		1/2	1	1	7	25	41
5	5	0	0	2/4	2	1	1/2		1/2	1	1	7	37	40
5	5	0	0	2/4	1	2	3/16		1/8	3/2	-1	7	73	36
5	5	0	0	2/4	1	1	1/2		1/2	1	-1	7	85	35
5	5	3/16	3/16	2/4	1	2	1/16		1/16	1		7	73	37
5	5	1/4	1/4	2/4	1	2	1/8		1/8	1		7	73	38
5	5	3/8	3/8	2/4	1	2	1/8		1/8	1		7	73	39
6	6	0	0	2/4	2	2	1/4		1/4	1	-1	7	25	48
6	6	0	0	2/4	2	1	1/4		1/4	1	-1	7	37	47
6	6	0	0	2/4	1	2	3/16		1/8	3/2		7	73	43
6	6	0	0	2/4	1	1	1/2		1/2	1		7	85	42
6	6	3/16	3/16	2/4	1	2	1/16		1/16	1		7	73	44
6	6	1/4	1/4	2/4	1	2	1/8		1/8	1		7	73	45
6	6	3/8	3/8	2/4	1	2	1/8		1/8	1		7	73	46
7	7	0	0	2/4	1	2	3/16		1/8	3/2		7	73	50
7	7	0	0	2/4	2	1	1/16		1/16	1		2	74	54
7	7	0	0	2/4	1	1	1/2		1/2	1		7	85	49
7	7	1/16	1/16	2/4	2	1	1/16		1/16	1	1	7	73	55
7	7	1/8	1/8	2/4	2	1	3/8		1/4	3/2	0	7	73	56
7	7	3/16	3/16	2/4	1	2	1/16		1/16	1		7	73	51
7	7	1/4	1/4	2/4	1	2	1/8		1/8	1		7	73	52
7	7	3/8	3/8	2/4	1	2	1/8		1/8	1		7	73	53
8	8	0	0	2/4	1	2	3/16		1/8	3/2		7	73	58
8	8	0	0	2/4	2	1	1/4		1/4	1	0	7	73	62
8	8	0	0	2/4	1	1	1/2		1/2	1		7	85	57
8	8	3/16	3/16	2/4	1	2	1/16		1/16	1		7	73	59
8	8	1/4	1/4	2/4	2	1	1/16		1/16	1	-1	7	73	63
8	8	1/4	1/4	2/4	1	2	1/8		1/8	1		7	73	60
