mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	2/4	2	1	1/8		1/8	1		1	31	11
1	1	0	0	2/4	2	1	1/8		1/8	1		1	43	11
1	1	1/8	1/8	2/4	1	1	0	grace16	1/16	1		5	59	0
1	1	1/8	1/8	2/4	1	1	0	grace16	1/16	1		3	57	1
1	1	1/8	1/8	2/4	1	1	0	grace16	1/16	1		1	55	2
1	1	1/8	1/8	2/4	1	1	1/16		1/16	1		2	50	3
1	1	3/16	3/16	2/4	1	1	1/16		1/16	1		4	52	4
1	1	1/4	1/4	2/4	1	1	0	grace16	1/16	1		2	62	5
1	1	1/4	1/4	2/4	1	1	0	grace16	1/16	1		0	60	6
1	1	1/4	1/4	2/4	1	1	0	grace16	1/16	1		-2	58	7
1	1	1/4	1/4	2/4	1	1	1/16		1/16	1	1	6	54	8
1	1	1/4	1/4	2/4	1	2	1/8		1/8	1		6	54	10
1	1	5/16	5/16	2/4	1	1	1/16		1/16	1	-1	6	54	9
1	1	3/8	3/8	2/4	2	1	1/8		1/8	1		2	38	12
1	1	3/8	3/8	2/4	2	1	1/8		1/8	1		2	50	12
2	2	0	0	2/4	2	1	1/8		1/8	1		1	31	24
2	2	0	0	2/4	2	1	1/8		1/8	1		1	43	24
2	2	1/8	1/8	2/4	1	1	0	grace16	1/16	1		5	59	13
2	2	1/8	1/8	2/4	1	1	0	grace16	1/16	1		3	57	14
2	2	1/8	1/8	2/4	1	1	0	grace16	1/16	1		1	55	15
2	2	1/8	1/8	2/4	1	1	1/16		1/16	1		2	50	16
2	2	3/16	3/16	2/4	1	1	1/16		1/16	1		4	52	17
2	2	1/4	1/4	2/4	1	1	0	grace16	1/16	1		2	62	18
2	2	1/4	1/4	2/4	1	1	0	grace16	1/16	1		0	60	19
2	2	1/4	1/4	2/4	1	1	0	grace16	1/16	1		-2	58	20
2	2	1/4	1/4	2/4	1	1	1/16		1/16	1		6	54	21
2	2	5/16	5/16	2/4	1	1	1/16		1/16	1		6	54	22
2	2	3/8	3/8	2/4	2	1	1/8		1/8	1		2	38	25
2	2	3/8	3/8	2/4	2	1	1/8		1/8	1		2	50	25
2	2	3/8	3/8	2/4	1	1	1/8		1/8	1		6	54	23
3	3	0	0	2/4	2	1	1/8		1/8	1		1	31	38
3	3	0	0	2/4	2	1	1/8		1/8	1		1	43	38
3	3	1/8	1/8	2/4	1	1	0	grace16	1/16	1		5	59	26
3	3	1/8	1/8	2/4	1	1	0	grace16	1/16	1		3	57	27
3	3	1/8	1/8	2/4	1	1	0	grace16	1/16	1		1	55	28
3	3	1/8	1/8	2/4	1	1	1/16		1/16	1		2	50	29
3	3	3/16	3/16	2/4	1	1	1/16		1/16	1		4	52	30
3	3	1/4	1/4	2/4	1	1	0	grace16	1/16	1		2	62	31
3	3	1/4	1/4	2/4	1	1	0	grace16	1/16	1		0	60	32
3	3	1/4	1/4	2/4	1	1	0	grace16	1/16	1		-2	58	33
3	3	1/4	1/4	2/4	1	1	1/16		1/16	1		6	54	34
3	3	5/16	5/16	2/4	1	1	1/16		1/16	1		6	54	35
3	3	3/8	3/8	2/4	2	1	1/8		1/8	1		2	38	39
3	3	3/8	3/8	2/4	2	1	1/8		1/8	1		2	50	39
3	3	3/8	3/8	2/4	1	1	1/16		1/16	1		6	54	36
3	3	7/16	7/16	2/4	1	1	1/16		1/16	1		4	52	37
4	4	0	0	2/4	1	1	0	grace16	1/16	1		5	59	40
4	4	0	0	2/4	1	1	0	grace16	1/16	1		3	57	41
4	4	0	0	2/4	1	1	0	grace16	1/16	1		1	55	42
4	4	0	0	2/4	1	1	1/16		1/16	1		2	50	43
4	4	1/16	1/16	2/4	1	1	1/16		1/16	1		2	50	44
4	4	1/8	1/8	2/4	1	1	1/16		1/16	1		2	50	45
4	4	3/16	3/16	2/4	1	1	1/16		1/16	1		5	35	46
4	4	3/16	3/16	2/4	1	1	1/16		1/16	1		5	47	46
4	4	1/4	1/4	2/4	2	1	1/8		1/8	1		3	33	47
4	4	1/4	1/4	2/4	2	1	1/8		1/8	1		3	45	47
4	4	3/8	3/8	2/4	2	1	1/8		1/8	1		2	26	48
4	4	3/8	3/8	2/4	2	1	1/8		1/8	1		2	38	48
5	5	0	0	2/4	2	1	1/8		1/8	1		1	31	60
5	5	0	0	2/4	2	1	1/8		1/8	1		1	43	60
5	5	1/8	1/8	2/4	1	1	0	grace16	1/16	1		5	59	49
5	5	1/8	1/8	2/4	1	1	0	grace16	1/16	1		3	57	50
5	5	1/8	1/8	2/4	1	1	0	grace16	1/16	1		1	55	51
5	5	1/8	1/8	2/4	1	1	1/16		1/16	1		2	50	52
5	5	3/16	3/16	2/4	1	1	1/16		1/16	1		4	52	53
5	5	1/4	1/4	2/4	1	1	0	grace16	1/16	1		2	62	54
5	5	1/4	1/4	2/4	1	1	0	grace16	1/16	1		0	60	55
5	5	1/4	1/4	2/4	1	1	0	grace16	1/16	1		-2	58	56
5	5	1/4	1/4	2/4	1	1	1/16		1/16	1	1	6	54	57
5	5	1/4	1/4	2/4	1	2	1/8		1/8	1		6	54	59
5	5	5/16	5/16	2/4	1	1	1/16		1/16	1	-1	6	54	58
5	5	3/8	3/8	2/4	2	1	1/8		1/8	1		2	38	61
5	5	3/8	3/8	2/4	2	1	1/8		1/8	1		2	50	61
6	6	0	0	2/4	2	1	1/8		1/8	1		1	31	73
6	6	0	0	2/4	2	1	1/8		1/8	1		1	43	73
6	6	1/8	1/8	2/4	1	1	0	grace16	1/16	1		5	59	62
6	6	1/8	1/8	2/4	1	1	0	grace16	1/16	1		3	57	63
6	6	1/8	1/8	2/4	1	1	0	grace16	1/16	1		1	55	64
6	6	1/8	1/8	2/4	1	1	1/16		1/16	1		2	50	65
6	6	3/16	3/16	2/4	1	1	1/16		1/16	1		4	52	66
6	6	1/4	1/4	2/4	1	1	0	grace16	1/16	1		2	62	67
6	6	1/4	1/4	2/4	1	1	0	grace16	1/16	1		0	60	68
6	6	1/4	1/4	2/4	1	1	0	grace16	1/16	1		-2	58	69
6	6	1/4	1/4	2/4	1	1	1/16		1/16	1		6	54	70
6	6	5/16	5/16	2/4	1	1	1/16		1/16	1		6	54	71
6	6	3/8	3/8	2/4	2	1	1/8		1/8	1		2	38	74
6	6	3/8	3/8	2/4	2	1	1/8		1/8	1		2	50	74
6	6	3/8	3/8	2/4	1	1	1/8		1/8	1		6	54	72
7	7	0	0	2/4	2	1	1/8		1/8	1		1	31	87
7	7	0	0	2/4	2	1	1/8		1/8	1		1	43	87
7	7	1/8	1/8	2/4	1	1	0	grace16	1/16	1		5	59	75
7	7	1/8	1/8	2/4	1	1	0	grace16	1/16	1		3	57	76
7	7	1/8	1/8	2/4	1	1	0	grace16	1/16	1		1	55	77
7	7	1/8	1/8	2/4	1	1	1/16		1/16	1		2	50	78
7	7	3/16	3/16	2/4	1	1	1/16		1/16	1		4	52	79
7	7	1/4	1/4	2/4	1	1	0	grace16	1/16	1		2	62	80
7	7	1/4	1/4	2/4	1	1	0	grace16	1/16	1		0	60	81
7	7	1/4	1/4	2/4	1	1	0	grace16	1/16	1		-2	58	82
7	7	1/4	1/4	2/4	1	1	1/16		1/16	1		6	54	83
7	7	5/16	5/16	2/4	1	1	1/16		1/16	1		6	54	84
7	7	3/8	3/8	2/4	2	1	1/8		1/8	1		2	38	88
7	7	3/8	3/8	2/4	2	1	1/8		1/8	1		2	50	88
7	7	3/8	3/8	2/4	1	1	1/16		1/16	1		6	54	85
7	7	7/16	7/16	2/4	1	1	1/16		1/16	1		4	52	86
8	8	0	0	2/4	1	1	0	grace16	1/16	1		5	59	89
8	8	0	0	2/4	1	1	0	grace16	1/16	1		3	57	90
8	8	0	0	2/4	1	1	0	grace16	1/16	1		1	55	91
8	8	0	0	2/4	1	1	1/16		1/16	1		2	50	92
8	8	1/16	1/16	2/4	1	1	1/16		1/16	1		2	50	93
8	8	1/8	1/8	2/4	1	1	1/16		1/16	1		2	50	94
8	8	3/16	3/16	2/4	1	1	1/16		1/16	1		5	35	95
8	8	3/16	3/16	2/4	1	1	1/16		1/16	1		5	47	95
8	8	1/4	1/4	2/4	2	1	1/8		1/8	1		3	33	96
8	8	1/4	1/4	2/4	2	1	1/8		1/8	1		3	45	96
8	8	3/8	3/8	2/4	2	1	1/8		1/8	1		2	26	97
8	8	3/8	3/8	2/4	2	1	1/8		1/8	1		2	38	97
9	9	0	0	2/4	2	1	1/8		1/8	1		1	31	104
9	9	0	0	2/4	2	1	1/8		1/8	1		1	43	104
9	9	1/8	1/8	2/4	1	1	1/16		1/16	1		2	50	98
9	9	1/8	1/8	2/4	1	1	1/16		1/16	1		4	52	98
9	9	3/16	3/16	2/4	1	1	1/16		1/16	1		3	57	99
9	9	3/16	3/16	2/4	1	1	1/16		1/16	1		5	59	99
9	9	1/4	1/4	2/4	1	1	1/16		1/16	1		2	62	100
9	9	1/4	1/4	2/4	1	1	1/16		1/16	1		4	64	100
9	9	5/16	5/16	2/4	1	1	1/16		1/16	1		3	57	101
9	9	5/16	5/16	2/4	1	1	1/16		1/16	1		5	59	101
9	9	3/8	3/8	2/4	1	1	1/16		1/16	1		2	50	102
9	9	3/8	3/8	2/4	1	1	1/16		1/16	1		4	52	102
9	9	7/16	7/16	2/4	1	1	1/16		1/16	1		3	57	103
9	9	7/16	7/16	2/4	1	1	1/16		1/16	1		5	59	103
10	10	0	0	2/4	1	1	1/16		1/16	1		2	62	105
10	10	0	0	2/4	1	1	1/16		1/16	1		4	64	105
10	10	1/16	1/16	2/4	1	1	1/16		1/16	1		3	57	106
10	10	1/16	1/16	2/4	1	1	1/16		1/16	1		5	59	106
10	10	1/8	1/8	2/4	1	1	1/16		1/16	1		2	50	107
10	10	1/8	1/8	2/4	1	1	1/16		1/16	1		4	52	107
10	10	3/16	3/16	2/4	1	1	1/16		1/16	1		3	57	108
10	10	3/16	3/16	2/4	1	1	1/16		1/16	1		5	59	108
10	10	1/4	1/4	2/4	1	1	1/8		1/8	1		2	62	109
10	10	1/4	1/4	2/4	1	1	1/8		1/8	1		4	64	109
10	10	3/8	3/8	2/4	2	1	1/8		1/8	1		2	26	111
10	10	3/8	3/8	2/4	2	1	1/8		1/8	1		2	38	111
10	10	3/8	3/8	2/4	1	1	1/8		1/8	1	1	5	59	110
10	10	3/8	3/8	2/4	1	1	1/8		1/8	1	1	2	62	110
10	10	3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	64	110
10	10	3/8	3/8	2/4	1	1	1/8		1/8	1	1	1	67	110
11	11	0	0	2/4	2	1	1/8		1/8	1		1	31	120
11	11	0	0	2/4	2	1	1/8		1/8	1		1	43	120
11	11	0	0	2/4	1	1	1/16		1/16	1	-1	5	59	112
11	11	0	0	2/4	1	1	1/16		1/16	1	-1	2	62	112
11	11	0	0	2/4	1	1	1/16		1/16	1	-1	4	64	112
11	11	0	0	2/4	1	1	1/16		1/16	1	-1	1	67	112
11	11	1/16	1/16	2/4	1	1	1/16		1/16	1		4	64	113
11	11	1/8	1/8	2/4	1	1	1/16		1/16	1		2	62	114
11	11	3/16	3/16	2/4	1	1	1/16		1/16	1		4	64	115
11	11	1/4	1/4	2/4	1	1	1/16		1/16	1		1	67	116
11	11	5/16	5/16	2/4	1	1	1/16		1/16	1		4	64	117
11	11	3/8	3/8	2/4	1	1	1/16		1/16	1		2	62	118
11	11	7/16	7/16	2/4	1	1	1/16		1/16	1		5	59	119
12	12	0	0	2/4	1	1	1/16		1/16	1		1	55	121
12	12	1/16	1/16	2/4	1	1	1/16		1/16	1		4	52	122
12	12	1/8	1/8	2/4	1	1	1/16		1/16	1		2	50	123
12	12	3/16	3/16	2/4	1	1	1/16		1/16	1		4	52	124
12	12	1/4	1/4	2/4	1	1	1/8		1/8	1		1	55	125
12	12	3/8	3/8	2/4	2	1	1/8		1/8	1		0	36	127
12	12	3/8	3/8	2/4	2	1	1/8		1/8	1		1	43	127
12	12	3/8	3/8	2/4	1	1	1/8		1/8	1		0	48	126
12	12	3/8	3/8	2/4	1	1	1/8		1/8	1		4	52	126
13	13	0	0	2/4	2	1	1/8		1/8	1		3	33	134
13	13	0	0	2/4	2	1	1/8		1/8	1		3	45	134
13	13	1/8	1/8	2/4	1	2	1/4		1/4	1		1	55	132
13	13	1/8	1/8	2/4	1	1	1/16		1/16	1		3	57	128
13	13	1/8	1/8	2/4	1	2	1/4		1/4	1		3	57	132
13	13	3/16	3/16	2/4	1	1	1/16		1/16	1		2	62	129
13	13	3/16	3/16	2/4	1	1	1/16		1/16	1		6	66	129
13	13	1/4	1/4	2/4	1	1	1/8		1/8	1		0	60	130
13	13	1/4	1/4	2/4	1	1	1/8		1/8	1		4	64	130
13	13	3/8	3/8	2/4	2	1	1/8		1/8	1		0	36	135
13	13	3/8	3/8	2/4	2	1	1/8		1/8	1		0	48	135
13	13	3/8	3/8	2/4	1	2	1/8		1/8	1	1	1	55	133
13	13	3/8	3/8	2/4	1	2	1/8		1/8	1	1	3	57	133
13	13	3/8	3/8	2/4	1	1	1/8		1/8	1	1	4	64	131
13	13	3/8	3/8	2/4	1	1	1/8		1/8	1	1	1	67	131
14	14	0	0	2/4	2	1	1/8		1/8	1		3	33	143
14	14	0	0	2/4	2	1	1/8		1/8	1		3	45	143
14	14	0	0	2/4	1	2	1/4		1/4	1	-1	1	55	142
14	14	0	0	2/4	1	2	1/4		1/4	1	-1	3	57	142
14	14	0	0	2/4	1	1	1/16		1/16	1	-1	4	64	136
14	14	0	0	2/4	1	1	1/16		1/16	1	-1	1	67	136
14	14	1/16	1/16	2/4	1	1	1/16		1/16	1		2	62	137
14	14	1/16	1/16	2/4	1	1	1/16		1/16	1		6	66	137
14	14	1/8	1/8	2/4	1	1	1/16		1/16	1		0	60	138
14	14	1/8	1/8	2/4	1	1	1/16		1/16	1		4	64	138
14	14	3/16	3/16	2/4	1	1	1/16		1/16	1		5	59	139
14	14	3/16	3/16	2/4	1	1	1/16		1/16	1		2	62	139
14	14	1/4	1/4	2/4	1	1	1/8		1/8	1		0	60	140
14	14	1/4	1/4	2/4	1	1	1/8		1/8	1		4	64	140
14	14	3/8	3/8	2/4	2	1	1/8		1/8	1		0	36	144
14	14	3/8	3/8	2/4	2	1	1/8		1/8	1		0	48	144
14	14	3/8	3/8	2/4	1	1	1/8		1/8	1		1	55	141
14	14	3/8	3/8	2/4	1	1	1/8		1/8	1		3	57	141
14	14	3/8	3/8	2/4	1	1	1/8		1/8	1		2	62	141
14	14	3/8	3/8	2/4	1	1	1/8		1/8	1		6	66	141
15	15	0	0	2/4	2	1	1/8		1/8	1		3	33	149
15	15	0	0	2/4	2	1	1/8		1/8	1		3	45	149
15	15	0	0	2/4	1	1	1/8		1/8	1		1	55	145
15	15	0	0	2/4	1	1	1/8		1/8	1		3	57	145
15	15	0	0	2/4	1	1	1/8		1/8	1		0	60	145
15	15	0	0	2/4	1	1	1/8		1/8	1		4	64	145
15	15	1/8	1/8	2/4	2	1	1/8		1/8	1		0	36	150
15	15	1/8	1/8	2/4	2	1	1/8		1/8	1		0	48	150
15	15	1/8	1/8	2/4	1	1	1/8		1/8	1		1	55	146
15	15	1/8	1/8	2/4	1	1	1/8		1/8	1		3	57	146
15	15	1/8	1/8	2/4	1	1	1/8		1/8	1		2	62	146
15	15	1/8	1/8	2/4	1	1	1/8		1/8	1		6	66	146
15	15	1/4	1/4	2/4	2	1	1/8		1/8	1		3	33	151
15	15	1/4	1/4	2/4	2	1	1/8		1/8	1		3	45	151
15	15	1/4	1/4	2/4	1	1	1/8		1/8	1		1	55	147
15	15	1/4	1/4	2/4	1	1	1/8		1/8	1		3	57	147
15	15	1/4	1/4	2/4	1	1	1/8		1/8	1		0	60	147
15	15	1/4	1/4	2/4	1	1	1/8		1/8	1		4	64	147
15	15	3/8	3/8	2/4	2	1	1/8		1/8	1		0	36	152
15	15	3/8	3/8	2/4	2	1	1/8		1/8	1		0	48	152
15	15	3/8	3/8	2/4	1	1	1/8		1/8	1		1	55	148
15	15	3/8	3/8	2/4	1	1	1/8		1/8	1		3	57	148
15	15	3/8	3/8	2/4	1	1	1/8		1/8	1		2	62	148
15	15	3/8	3/8	2/4	1	1	1/8		1/8	1		6	66	148
16	16	0	0	2/4	2	1	1/8		1/8	1		3	33	157
16	16	0	0	2/4	2	1	1/8		1/8	1		3	45	157
16	16	0	0	2/4	1	1	1/8		1/8	1		1	55	153
16	16	0	0	2/4	1	1	1/8		1/8	1		3	57	153
16	16	0	0	2/4	1	1	1/8		1/8	1		0	60	153
16	16	0	0	2/4	1	1	1/8		1/8	1		4	64	153
16	16	1/8	1/8	2/4	1	1	1/16		1/16	1		2	62	154
16	16	3/16	3/16	2/4	1	1	1/16		1/16	1		4	64	155
16	16	1/4	1/4	2/4	1	1	1/4		1/4	1	1	6	66	156
16	16	3/8	3/8	2/4	2	1	1/8		1/8	1		7	61	158
16	16	3/8	3/8	2/4	2	1	1/8		1/8	1		11	65	158
17	17	0	0	2/4	2	1	1/8		1/8	1		0	60	167
17	17	0	0	2/4	2	1	1/8		1/8	1		4	64	167
17	17	0	0	2/4	1	1	1/16		1/16	1	-1	6	66	159
17	17	1/16	1/16	2/4	1	1	1/16		1/16	1		6	66	160
17	17	1/8	1/8	2/4	1	1	1/16		1/16	1		6	66	161
17	17	3/16	3/16	2/4	1	1	1/16		1/16	1		1	67	162
17	17	1/4	1/4	2/4	1	1	1/16		1/16	1		6	66	163
17	17	5/16	5/16	2/4	1	1	1/16		1/16	1		6	66	164
17	17	3/8	3/8	2/4	2	1	1/8		1/8	1		5	59	168
17	17	3/8	3/8	2/4	2	1	1/8		1/8	1		2	62	168
17	17	3/8	3/8	2/4	1	1	1/16		1/16	1		6	66	165
17	17	7/16	7/16	2/4	1	1	1/16		1/16	1		10	70	166
18	18	0	0	2/4	2	1	1/8		1/8	1		6	54	173
18	18	0	0	2/4	2	1	1/8		1/8	1		7	61	173
18	18	0	0	2/4	1	1	1/8		1/8	1		6	66	169
18	18	1/8	1/8	2/4	2	1	1/8		1/8	1		7	49	174
18	18	1/8	1/8	2/4	1	1	1/8		1/8	1		8	56	170
18	18	1/8	1/8	2/4	1	1	1/8		1/8	1		7	61	170
18	18	1/8	1/8	2/4	1	1	1/8		1/8	1		11	65	170
18	18	1/8	1/8	2/4	1	1	1/8		1/8	1		8	68	170
18	18	1/4	1/4	2/4	2	1	1/8		1/8	1		6	30	175
18	18	1/4	1/4	2/4	2	1	1/8		1/8	1		6	42	175
18	18	1/4	1/4	2/4	1	1	1/8		1/8	1		10	58	171
18	18	1/4	1/4	2/4	1	1	1/8		1/8	1		7	61	171
18	18	1/4	1/4	2/4	1	1	1/8		1/8	1		6	66	171
18	18	1/4	1/4	2/4	1	1	1/8		1/8	1		10	70	171
18	18	3/8	3/8	2/4	2	1	1/8		1/8	1		2	26	176
18	18	3/8	3/8	2/4	2	1	1/8		1/8	1		2	38	176
18	18	3/8	3/8	2/4	1	1	1/8		1/8	1		0	60	172
18	18	3/8	3/8	2/4	1	1	1/8		1/8	1		2	62	172
18	18	3/8	3/8	2/4	1	1	1/8		1/8	1		6	66	172
18	18	3/8	3/8	2/4	1	1	1/8		1/8	1		3	69	172
18	18	3/8	3/8	2/4	1	1	1/8		1/8	1		2	74	172
19	19	0	0	2/4	2	1	1/8		1/8	1		1	31	183
19	19	0	0	2/4	2	1	1/8		1/8	1		1	43	183
19	19	1/8	1/8	2/4	1	1	1/16		1/16	1		2	50	177
19	19	1/8	1/8	2/4	1	1	1/16		1/16	1		4	52	177
19	19	3/16	3/16	2/4	1	1	1/16		1/16	1		3	57	178
19	19	3/16	3/16	2/4	1	1	1/16		1/16	1		5	59	178
19	19	1/4	1/4	2/4	1	1	1/16		1/16	1		2	62	179
19	19	1/4	1/4	2/4	1	1	1/16		1/16	1		4	64	179
19	19	5/16	5/16	2/4	1	1	1/16		1/16	1		3	57	180
19	19	5/16	5/16	2/4	1	1	1/16		1/16	1		5	59	180
19	19	3/8	3/8	2/4	1	1	1/16		1/16	1		2	50	181
19	19	3/8	3/8	2/4	1	1	1/16		1/16	1		4	52	181
19	19	7/16	7/16	2/4	1	1	1/16		1/16	1		3	57	182
