mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	1	0	0	4/4	2	1	1/8		1/8	1		1	67	0
1	1	0	0	4/4	2	2	1		1	1		1	67	8
1	1	1/8	1/8	4/4	2	1	1/8		1/8	1		-1	65	1
1	1	1/4	1/4	4/4	2	1	1/8		1/8	1		-3	63	2
1	1	3/8	3/8	4/4	2	1	1/8		1/8	1		-5	61	3
1	1	1/2	1/2	4/4	2	1	1/8		1/8	1		-7	59	4
1	1	5/8	5/8	4/4	2	1	1/8		1/8	1		-5	61	5
1	1	3/4	3/4	4/4	2	1	1/8		1/8	1		-3	63	6
1	1	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	65	7
2	2	0	0	4/4	2	1	1/8		1/8	1		1	67	9
2	2	0	0	4/4	2	2	1		1	1		1	67	17
2	2	1/8	1/8	4/4	2	1	1/8		1/8	1		-1	65	10
2	2	1/4	1/4	4/4	2	1	1/8		1/8	1		-3	63	11
2	2	3/8	3/8	4/4	2	1	1/8		1/8	1		-5	61	12
2	2	1/2	1/2	4/4	2	1	1/8		1/8	1		-7	59	13
2	2	5/8	5/8	4/4	2	1	1/8		1/8	1		-5	61	14
2	2	3/4	3/4	4/4	2	1	1/8		1/8	1		-3	63	15
2	2	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	65	16
3	3	0	0	4/4	2	1	1/8		1/8	1		1	67	47
3	3	0	0	4/4	1	2	1/24		1/16	2/3		3	81	23
3	3	0	0	4/4	1	1	1/8		1/8	1		3	81	18
3	3	1/24	1/24	4/4	1	2	1/24		1/16	2/3		1	79	24
3	3	1/12	1/12	4/4	1	2	1/24		1/16	2/3		-1	77	25
3	3	1/8	1/8	4/4	2	1	1/8		1/8	1		-1	65	48
3	3	1/8	1/8	4/4	1	2	1/24		1/16	2/3		9	75	26
3	3	1/8	1/8	4/4	1	1	1/8		1/8	1		5	83	19
3	3	1/6	1/6	4/4	1	2	1/24		1/16	2/3		7	73	27
3	3	5/24	5/24	4/4	1	2	1/24		1/16	2/3		5	71	28
3	3	1/4	1/4	4/4	2	1	1/8		1/8	1		-3	63	49
3	3	1/4	1/4	4/4	1	2	1/24		1/16	2/3		3	69	29
3	3	1/4	1/4	4/4	1	1	3/16		1/8	3/2		7	85	20
3	3	7/24	7/24	4/4	1	2	1/24		1/16	2/3		5	71	30
3	3	1/3	1/3	4/4	1	2	1/24		1/16	2/3		7	73	31
3	3	3/8	3/8	4/4	2	1	1/8		1/8	1		-5	61	50
3	3	3/8	3/8	4/4	1	2	1/24		1/16	2/3		9	75	32
3	3	5/12	5/12	4/4	1	2	1/24		1/16	2/3		-1	77	33
3	3	7/16	7/16	4/4	1	1	1/16		1/16	1		9	87	21
3	3	11/24	11/24	4/4	1	2	1/24		1/16	2/3		1	79	34
3	3	1/2	1/2	4/4	3	1	1/2		1/2	1		3	57	55
3	3	1/2	1/2	4/4	2	1	1/8		1/8	1		-7	59	51
3	3	1/2	1/2	4/4	1	2	1/24		1/16	2/3		3	81	35
3	3	1/2	1/2	4/4	1	1	1/2		1/2	1		5	83	22
3	3	13/24	13/24	4/4	1	2	1/24		1/16	2/3		1	79	36
3	3	7/12	7/12	4/4	1	2	1/24		1/16	2/3		-1	77	37
3	3	5/8	5/8	4/4	2	1	1/8		1/8	1		-5	61	52
3	3	5/8	5/8	4/4	1	2	1/24		1/16	2/3		9	75	38
3	3	2/3	2/3	4/4	1	2	1/24		1/16	2/3		7	73	39
3	3	17/24	17/24	4/4	1	2	1/24		1/16	2/3		5	71	40
3	3	3/4	3/4	4/4	2	1	1/8		1/8	1		-3	63	53
3	3	3/4	3/4	4/4	1	2	1/24		1/16	2/3		3	69	41
3	3	19/24	19/24	4/4	1	2	1/24		1/16	2/3		5	71	42
3	3	5/6	5/6	4/4	1	2	1/24		1/16	2/3		7	73	43
3	3	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	65	54
3	3	7/8	7/8	4/4	1	2	1/24		1/16	2/3		9	75	44
3	3	11/12	11/12	4/4	1	2	1/24		1/16	2/3		-1	77	45
3	3	23/24	23/24	4/4	1	2	1/24		1/16	2/3		1	79	46
4	4	0	0	4/4	2	1	1/8		1/8	1		1	67	85
4	4	0	0	4/4	1	2	1/24		1/16	2/3		3	81	61
4	4	0	0	4/4	1	1	1/8		1/8	1		3	81	56
4	4	1/24	1/24	4/4	1	2	1/24		1/16	2/3		1	79	62
4	4	1/12	1/12	4/4	1	2	1/24		1/16	2/3		-1	77	63
4	4	1/8	1/8	4/4	2	1	1/8		1/8	1		-1	65	86
4	4	1/8	1/8	4/4	1	2	1/24		1/16	2/3		9	75	64
4	4	1/8	1/8	4/4	1	1	1/8		1/8	1		5	83	57
4	4	1/6	1/6	4/4	1	2	1/24		1/16	2/3		7	73	65
4	4	5/24	5/24	4/4	1	2	1/24		1/16	2/3		5	71	66
4	4	1/4	1/4	4/4	2	1	1/8		1/8	1		-3	63	87
4	4	1/4	1/4	4/4	1	2	1/24		1/16	2/3		3	69	67
4	4	1/4	1/4	4/4	1	1	3/16		1/8	3/2		7	85	58
4	4	7/24	7/24	4/4	1	2	1/24		1/16	2/3		5	71	68
4	4	1/3	1/3	4/4	1	2	1/24		1/16	2/3		7	73	69
4	4	3/8	3/8	4/4	2	1	1/8		1/8	1		-5	61	88
4	4	3/8	3/8	4/4	1	2	1/24		1/16	2/3		9	75	70
4	4	5/12	5/12	4/4	1	2	1/24		1/16	2/3		-1	77	71
4	4	7/16	7/16	4/4	1	1	1/16		1/16	1		9	87	59
4	4	11/24	11/24	4/4	1	2	1/24		1/16	2/3		1	79	72
4	4	1/2	1/2	4/4	3	1	1/2		1/2	1		3	57	93
4	4	1/2	1/2	4/4	2	1	1/8		1/8	1		-7	59	89
4	4	1/2	1/2	4/4	1	2	1/24		1/16	2/3		3	81	73
4	4	1/2	1/2	4/4	1	1	1/2		1/2	1		5	83	60
4	4	13/24	13/24	4/4	1	2	1/24		1/16	2/3		1	79	74
4	4	7/12	7/12	4/4	1	2	1/24		1/16	2/3		-1	77	75
4	4	5/8	5/8	4/4	2	1	1/8		1/8	1		-5	61	90
4	4	5/8	5/8	4/4	1	2	1/24		1/16	2/3		9	75	76
4	4	2/3	2/3	4/4	1	2	1/24		1/16	2/3		7	73	77
4	4	17/24	17/24	4/4	1	2	1/24		1/16	2/3		5	71	78
4	4	3/4	3/4	4/4	2	1	1/8		1/8	1		-3	63	91
4	4	3/4	3/4	4/4	1	2	1/24		1/16	2/3		3	69	79
4	4	19/24	19/24	4/4	1	2	1/24		1/16	2/3		5	71	80
4	4	5/6	5/6	4/4	1	2	1/24		1/16	2/3		7	73	81
4	4	7/8	7/8	4/4	2	1	1/8		1/8	1		-1	65	92
4	4	7/8	7/8	4/4	1	2	1/24		1/16	2/3		9	75	82
4	4	11/12	11/12	4/4	1	2	1/24		1/16	2/3		-1	77	83
4	4	23/24	23/24	4/4	1	2	1/24		1/16	2/3		1	79	84
5	5	0	0	4/4	3	1	1/8		1/8	1		1	55	118
5	5	0	0	4/4	3	1	1/8		1/8	1		3	57	118
5	5	0	0	4/4	2	1	1/8		1/8	1		-1	65	110
5	5	0	0	4/4	1	1	1/24		1/16	2/3		-1	77	94
5	5	1/24	1/24	4/4	1	1	1/24		1/16	2/3		9	75	95
5	5	1/12	1/12	4/4	1	1	1/24		1/16	2/3		7	73	96
5	5	1/8	1/8	4/4	3	1	1/8		1/8	1		1	55	119
5	5	1/8	1/8	4/4	3	1	1/8		1/8	1		3	57	119
5	5	1/8	1/8	4/4	2	1	1/8		1/8	1		9	63	111
5	5	1/8	1/8	4/4	1	1	1/24		1/16	2/3		5	71	97
5	5	1/6	1/6	4/4	1	1	1/24		1/16	2/3		3	69	98
5	5	5/24	5/24	4/4	1	1	1/24		1/16	2/3		1	67	99
5	5	1/4	1/4	4/4	3	1	1/8		1/8	1		-1	53	120
5	5	1/4	1/4	4/4	3	1	1/8		1/8	1		1	55	120
5	5	1/4	1/4	4/4	2	1	1/8		1/8	1		7	61	112
5	5	1/4	1/4	4/4	1	1	3/32		1/16	3/2		-1	65	100
5	5	11/32	11/32	4/4	1	1	1/32		1/32	1		1	67	101
5	5	3/8	3/8	4/4	3	1	1/8		1/8	1		9	51	121
5	5	3/8	3/8	4/4	3	1	1/8		1/8	1		11	53	121
5	5	3/8	3/8	4/4	2	1	1/8		1/8	1		5	59	113
5	5	3/8	3/8	4/4	1	1	1/8		1/8	1	1	3	69	102
5	5	1/2	1/2	4/4	3	1	1/8		1/8	1		-1	53	122
5	5	1/2	1/2	4/4	3	1	1/8		1/8	1		1	55	122
5	5	1/2	1/2	4/4	2	1	1/8		1/8	1		7	61	114
5	5	1/2	1/2	4/4	1	1	3/32		1/16	3/2	-1	3	69	103
5	5	19/32	19/32	4/4	1	1	1/32		1/32	1		5	71	104
5	5	5/8	5/8	4/4	3	1	1/8		1/8	1		1	55	123
5	5	5/8	5/8	4/4	3	1	1/8		1/8	1		3	57	123
5	5	5/8	5/8	4/4	2	1	1/8		1/8	1		9	63	115
5	5	5/8	5/8	4/4	1	1	1/8		1/8	1	1	7	73	105
5	5	3/4	3/4	4/4	3	1	1/8		1/8	1		3	57	124
