mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	1	0	0	2/4	2	1	1/16		1/16	1		-2	70		5
1	1	0	0	2/4	1	1	1/16		1/16	1		-2	82		0
1	1	1/16	1/16	2/4	2	1	1/8		1/8	1		-4	68		6
1	1	1/16	1/16	2/4	1	1	1/8		1/8	1		-4	80		1
1	1	3/16	3/16	2/4	2	1	1/16		1/16	1		-2	70		7
1	1	3/16	3/16	2/4	1	1	1/16		1/16	1		-2	82		2
1	1	1/4	1/4	2/4	2	1	1/8		1/8	1		-1	65		8
1	1	1/4	1/4	2/4	1	1	1/8		1/8	1		-1	77		3
1	1	3/8	3/8	2/4	2	1	1/8		1/8	1		-2	70		9
1	1	3/8	3/8	2/4	1	1	1/8		1/8	1		-2	82		4
2	2	0	0	2/4	2	1	1/16		1/16	1		-4	68		14
2	2	0	0	2/4	1	1	1/16		1/16	1		-4	80		10
2	2	1/16	1/16	2/4	2	1	1/8		1/8	1		-1	65		15
2	2	1/16	1/16	2/4	1	1	1/8		1/8	1		-1	77		11
2	2	3/16	3/16	2/4	2	1	1/16		1/16	1		-3	63		16
2	2	3/16	3/16	2/4	1	1	1/16		1/16	1		-3	75		12
2	2	1/4	1/4	2/4	2	1	1/4		1/4	1		-7	59		17
2	2	1/4	1/4	2/4	1	1	1/4		1/4	1		-7	71		13
3	3	1/16	1/16	2/4	2	1	1/16		1/16	1		-4	56		22
3	3	1/16	1/16	2/4	1	1	1/16		1/16	1		-4	68		18
3	3	1/8	1/8	2/4	2	1	1/16		1/16	1		-1	53		23
3	3	1/8	1/8	2/4	1	1	1/16		1/16	1		-1	65		19
3	3	3/16	3/16	2/4	2	1	1/16		1/16	1		-3	51		24
3	3	3/16	3/16	2/4	1	1	1/16		1/16	1		-3	63		20
3	3	1/4	1/4	2/4	2	1	1/4		1/4	1		-7	47		25
3	3	1/4	1/4	2/4	1	1	1/4		1/4	1		-7	59		21
4	4	1/16	1/16	2/4	2	1	1/16		1/16	1		-4	44		31
4	4	1/16	1/16	2/4	1	1	1/16		1/16	1		-4	56		26
4	4	1/8	1/8	2/4	2	1	1/16		1/16	1		-1	41		32
4	4	1/8	1/8	2/4	1	1	1/16		1/16	1		-1	53		27
4	4	3/16	3/16	2/4	2	1	1/16		1/16	1		-3	39		33
4	4	3/16	3/16	2/4	1	1	1/16		1/16	1		-3	51		28
4	4	1/4	1/4	2/4	2	1	1/8		1/8	1		-7	35		34
4	4	1/4	1/4	2/4	1	1	1/8		1/8	1		-7	47		29
4	4	3/8	3/8	2/4	2	1	1/8		1/8	1		-2	34		35
4	4	3/8	3/8	2/4	2	1	1/8		1/8	1		-2	46		35
4	4	3/8	3/8	2/4	1	1	1/8		1/8	1		2	50		30
4	4	3/8	3/8	2/4	1	1	1/8		1/8	1		1	55		30
6	6	0	0	2/4	2	1	1/8		1/8	1		-3	39		39
6	6	0	0	2/4	2	1	1/8		1/8	1		-2	46		39
6	6	1/8	1/8	2/4	1	1	1/8		1/8	1		-3	51		36
6	6	1/8	1/8	2/4	2	1	1/8		1/8	1		-1	53		40
6	6	1/8	1/8	2/4	2	1	1/8		1/8	1		1	55		40
6	6	1/8	1/8	2/4	1	1	1/8		1/8	1		-2	58		36
6	6	1/4	1/4	2/4	2	1	1/8		1/8	1		-3	39		41
6	6	1/4	1/4	2/4	2	1	1/8		1/8	1		-2	46		41
6	6	3/8	3/8	2/4	1	1	1/16		1/16	1		-3	51		37
6	6	3/8	3/8	2/4	2	1	1/8		1/8	1		-1	53		42
6	6	3/8	3/8	2/4	2	1	1/8		1/8	1		1	55		42
6	6	3/8	3/8	2/4	1	1	1/16		1/16	1		-2	58		37
6	6	7/16	7/16	2/4	1	1	1/16		1/16	1		-3	51		38
6	6	7/16	7/16	2/4	1	1	1/16		1/16	1		-2	58		38
7	7	0	0	2/4	2	1	1/8		1/8	1		-3	39		45
7	7	0	0	2/4	2	1	1/8		1/8	1		-2	46		45
7	7	1/8	1/8	2/4	1	1	1/8		1/8	1		-3	51		43
